episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,0,0,1,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-3.905488967895508,-101.67021179199219,88.51744079589844,74.84524536132812,-1.0132408142089844,1.0636457204818726
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,1,1,2,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-3.9078731536865234,-101.1416015625,88.73687744140625,74.40164184570312,-0.9864311218261719,1.1668341159820557
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,2,2,3,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-4.002185821533203,-101.6615982055664,88.51107788085938,74.29243469238281,-0.9588174819946289,1.1973876953125
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,3,3,4,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-4.02928352355957,-101.52391815185547,88.55595397949219,74.10330200195312,-1.0261430740356445,0.9779807329177856
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,4,4,5,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-3.9583816528320312,-101.43708801269531,89.09036254882812,73.80268096923828,-1.042597770690918,1.0545973777770996
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,5,5,6,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-4.093343734741211,-101.36155700683594,89.14663696289062,73.5723876953125,-1.0984163284301758,0.9593262672424316
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,6,6,7,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-3.9801254272460938,-101.5650863647461,88.83978271484375,73.23214721679688,-0.9563655853271484,0.9193801283836365
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,7,7,8,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-3.746889114379883,-101.00926971435547,88.50074768066406,73.16085815429688,-1.0235013961791992,0.9392347931861877
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,8,8,9,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-4.019372940063477,-102.18463134765625,88.84266662597656,72.77445220947266,-0.9684209823608398,0.994006335735321
052_roll,put the roll on the tray,1,1,0,0.0,1788426698.9069245,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,9,9,10,-4.395604395604396,-101.75824175824175,91.82417582417582,74.9010989010989,-1.2747252747252746,0.821917808219178,-3.843921661376953,-101.29784393310547,88.59437561035156,72.56465148925781,-0.9783182144165039,0.9722610712051392
