episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,0,0,1,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.9180755615234375,-101.9358139038086,89.05882263183594,72.09681701660156,-0.7834882736206055,1.3264071941375732
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,1,1,2,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.850353240966797,-101.53713989257812,89.20176696777344,70.58814239501953,-0.747807502746582,1.0488340854644775
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,2,2,3,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.849292755126953,-101.66507720947266,89.56033325195312,69.23320770263672,-0.6873941421508789,1.0553737878799438
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,3,3,4,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.795618057250977,-102.08312225341797,89.89971923828125,67.89250946044922,-0.7144632339477539,1.0529764890670776
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,4,4,5,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.730928421020508,-101.84090423583984,90.36515808105469,66.4542236328125,-0.7687110900878906,1.042680025100708
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,5,5,6,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.8622589111328125,-101.92214965820312,90.81521606445312,65.40299987792969,-0.7767229080200195,1.0555064678192139
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,6,6,7,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.68876838684082,-101.60202026367188,90.29995727539062,64.41348266601562,-0.7831783294677734,1.1761670112609863
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,7,7,8,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.601985931396484,-101.78703308105469,90.98019409179688,63.67117691040039,-0.780430793762207,1.0489839315414429
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,8,8,9,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.5646820068359375,-101.87102508544922,91.19279479980469,63.01213073730469,-0.7384614944458008,1.0066511631011963
051_brown,put the brown pouch on the tray,1,1,0,0.0,1788426665.2601738,00000_front_put_the_brown_pouch_on_the_tray.png,00000_wrist_put_the_brown_pouch_on_the_tray.png,recap.png,50,9,9,10,-4.21978021978022,-101.67032967032966,91.82417582417582,74.9010989010989,-0.9230769230769231,1.095890410958904,-4.742607116699219,-101.88108825683594,91.24366760253906,62.62678146362305,-0.8098974227905273,1.096343755722046
