action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
59,2.81,58,7,2.646,-9.74,-72.69,71.06,66.09,-5.72,0.85
60,2.84,59,6,2.344,-9.91,-70.34,69.72,65.77,-5.8,0.89
61,2.88,60,5,2.198,-9.82,-68.15,68.75,65.48,-5.7,0.86
62,2.91,61,4,2.039,-9.76,-66.11,67.97,65.19,-5.73,0.8
63,2.94,62,3,1.046,-9.71,-65.06,67.28,65.12,-5.71,0.8
64,2.98,63,28,2.960,-10.99,-64.17,68.09,62.16,-3.65,0.84
65,3.01,64,27,1.822,-11.05,-62.35,67.35,62.05,-3.85,0.83
66,3.04,65,26,1.253,-11.44,-61.1,66.78,60.85,-3.14,0.86
67,3.08,66,25,1.152,-11.7,-59.95,66.01,60.51,-3.33,0.85
68,3.11,67,24,1.054,-11.74,-58.89,65.52,60.55,-3.5,0.91
69,3.14,68,23,1.898,-11.89,-56.99,64.88,60.33,-3.75,0.71
70,3.18,69,22,1.502,-11.6,-55.87,63.38,60.1,-3.83,0.82
71,3.21,70,21,0.857,-11.88,-55.01,62.62,60.15,-3.96,0.67
72,3.24,71,20,0.975,-12.07,-54.03,62.01,60.09,-3.98,0.86
73,3.28,72,19,1.451,-12.13,-52.58,61.83,60.15,-4.0,0.9
74,3.31,73,18,1.213,-12.08,-51.72,60.62,60.29,-4.02,0.94
75,3.34,74,17,1.434,-12.09,-50.32,59.19,60.5,-4.03,0.77
76,3.38,75,16,1.361,-12.37,-48.96,58.31,60.7,-3.87,0.86
77,3.41,76,15,1.718,-12.08,-47.24,58.06,60.84,-3.81,0.77
78,3.45,77,14,1.569,-12.45,-46.12,56.49,60.96,-3.64,0.99
79,3.48,78,13,1.319,-12.36,-44.8,55.74,61.0,-3.73,1.27
80,3.51,79,12,1.222,-12.89,-43.58,55.34,61.14,-3.86,2.4
81,3.55,80,11,2.380,-12.99,-42.55,54.82,61.0,-3.8,4.78
82,3.58,81,10,2.806,-12.84,-41.64,53.96,61.25,-3.76,7.59
83,3.61,82,9,2.762,-13.01,-40.77,53.92,61.3,-3.77,10.35
84,3.65,83,8,1.826,-13.58,-39.94,53.05,61.46,-3.76,12.18
85,3.68,84,7,1.269,-13.42,-39.4,53.62,61.56,-3.75,13.44
86,3.71,85,6,0.763,-13.34,-38.64,52.92,61.47,-3.82,13.93
87,3.75,86,5,0.877,-13.27,-37.76,52.23,61.28,-3.83,14.5
88,3.78,87,4,1.100,-13.5,-36.66,52.29,61.11,-3.71,15.28
89,3.81,88,3,1.248,-13.61,-35.42,52.01,60.95,-3.76,16.02
90,3.85,89,2,0.964,-13.43,-34.53,51.81,61.13,-3.73,16.99
91,3.88,90,22,7.610,-12.8,-34.08,51.95,63.29,-6.35,24.6
92,3.91,91,21,2.921,-12.34,-32.05,50.62,64.03,-7.11,27.52
93,3.95,92,20,0.380,-12.45,-32.06,51.0,63.98,-7.22,27.24
94,3.98,93,19,0.671,-12.6,-31.51,50.33,63.71,-7.19,27.27
95,4.01,94,18,1.845,-12.6,-29.67,49.95,63.72,-7.06,26.83
96,4.05,95,17,0.586,-12.53,-29.08,49.76,63.69,-7.1,26.76
97,4.08,96,16,1.726,-12.62,-27.36,49.62,63.5,-7.1,26.52
98,4.11,97,15,0.482,-12.57,-26.87,49.26,63.62,-7.02,26.47
99,4.15,98,14,1.176,-12.48,-25.7,48.61,63.65,-6.96,26.38
100,4.18,99,13,0.950,-12.54,-24.75,48.41,63.44,-6.8,26.55
101,4.21,100,12,0.564,-12.7,-24.18,48.03,63.54,-6.64,26.55
102,4.25,101,11,1.125,-12.61,-23.06,47.5,63.29,-6.39,26.84
103,4.28,102,10,1.389,-12.83,-21.67,47.13,63.22,-6.36,27.05
104,4.31,103,9,0.575,-12.94,-21.09,47.27,63.28,-6.31,27.29
105,4.35,104,8,1.141,-13.19,-19.95,47.15,63.27,-6.15,27.37
106,4.38,105,7,0.950,-12.91,-19.0,46.25,62.94,-5.91,27.57
107,4.41,106,6,0.970,-13.17,-18.03,45.86,62.96,-5.87,27.5
108,4.45,107,5,0.522,-13.13,-17.51,46.03,62.83,-5.82,27.38
109,4.48,108,4,1.509,-13.0,-16.0,45.55,62.68,-5.75,27.25
110,4.52,109,3,0.425,-13.09,-15.58,45.27,62.36,-5.8,27.25
111,4.55,110,2,0.859,-13.25,-14.72,44.77,62.24,-5.7,27.25
112,4.58,111,1,1.192,-12.95,-13.53,44.51,62.09,-5.71,27.17
113,4.65,112,27,5.817,-12.34,-19.34,43.32,63.51,-5.0,27.14
114,4.68,113,26,0.818,-12.31,-18.53,43.03,63.54,-5.02,27.1
115,4.72,114,25,1.237,-12.21,-17.29,43.12,63.47,-5.09,27.18
116,4.75,115,24,0.789,-12.1,-16.5,42.5,63.33,-5.05,27.07
117,4.78,116,23,0.746,-12.28,-15.75,41.87,63.38,-5.0,27.1
118,4.82,117,22,1.100,-12.24,-14.65,42.02,63.22,-4.98,27.17
119,4.85,118,21,0.919,-12.03,-13.73,41.85,63.1,-5.03,27.09
120,4.88,119,20,1.275,-12.2,-12.93,40.58,63.06,-5.07,27.21
121,4.92,120,19,0.828,-11.9,-12.52,41.41,62.93,-5.06,27.18
122,4.95,121,18,0.980,-12.16,-11.55,40.43,62.75,-4.98,27.13
123,4.98,122,17,1.007,-11.83,-10.54,39.85,62.74,-5.01,27.17
124,5.02,123,16,0.762,-11.62,-9.78,39.91,62.63,-5.04,27.19
125,5.05,124,15,1.146,-11.95,-8.63,39.53,62.49,-5.04,27.23
126,5.08,125,14,0.730,-11.7,-7.9,39.24,62.27,-5.0,27.22
127,5.12,126,13,0.958,-11.58,-6.97,38.28,62.5,-4.91,27.12
128,5.15,127,12,0.798,-11.63,-6.17,38.0,62.21,-5.03,27.26
129,5.18,128,11,0.483,-11.36,-5.69,37.66,62.11,-4.97,27.17
130,5.22,129,10,1.289,-11.55,-4.4,37.58,61.93,-4.99,27.23
131,5.25,130,9,1.125,-11.03,-3.5,36.46,62.12,-4.81,27.2
132,5.28,131,8,0.355,-11.08,-3.14,36.46,61.97,-4.92,27.13
133,5.32,132,7,0.729,-10.84,-2.41,36.5,62.01,-4.87,26.88
134,5.35,133,28,3.320,-12.05,0.91,33.83,61.47,-5.79,27.3
135,5.38,134,27,0.666,-12.09,1.06,33.89,61.61,-5.77,26.63
136,5.42,135,26,1.361,-12.11,1.19,33.8,61.66,-5.66,25.27
137,5.45,136,25,2.283,-12.02,1.11,33.62,61.73,-5.68,22.99
138,5.49,137,24,2.359,-12.14,1.2,33.46,61.78,-5.63,20.63
139,5.52,138,23,2.159,-12.25,1.14,33.62,62.01,-5.4,18.47
140,5.55,139,22,2.515,-13.11,2.24,32.28,61.76,-5.8,15.95
141,5.59,140,21,1.770,-12.92,2.44,31.99,61.91,-5.71,14.18
142,5.62,141,20,1.819,-12.6,2.07,32.24,61.85,-5.75,12.37
143,5.65,142,19,1.437,-12.8,1.99,32.15,61.84,-5.75,10.93
144,5.69,143,18,0.827,-12.75,2.08,32.15,62.09,-5.6,10.1
145,5.72,144,17,1.055,-12.75,2.16,32.03,61.97,-5.59,9.05
146,5.75,145,16,0.538,-12.86,1.74,32.13,62.09,-5.58,8.51
147,5.79,146,15,0.510,-13.03,1.91,31.65,62.08,-5.68,8.0
148,5.82,147,14,0.491,-12.9,2.33,31.46,62.19,-5.53,7.51
149,5.85,148,13,0.458,-13.07,1.87,31.63,62.2,-5.46,7.11
150,5.89,149,12,0.455,-12.9,1.71,31.55,62.18,-5.59,6.66
151,5.92,150,11,0.571,-12.94,1.98,31.53,62.21,-5.6,6.09
152,5.95,151,10,0.490,-13.14,2.2,31.37,62.26,-5.51,5.59
153,5.99,152,9,0.695,-13.09,2.0,30.67,62.35,-5.5,5.5
154,6.02,153,8,0.483,-13.43,1.52,30.81,62.37,-5.49,5.42
155,6.05,154,28,6.804,-13.19,4.83,27.44,64.46,-5.43,12.22
156,6.09,155,27,1.924,-13.43,4.99,27.27,64.52,-5.42,10.3
157,6.12,156,26,2.023,-13.57,4.94,26.94,64.41,-5.33,8.27
158,6.15,157,25,1.166,-13.59,4.74,27.04,64.73,-5.24,7.11
159,6.19,158,24,0.576,-13.71,4.2,27.6,64.72,-5.27,6.53
160,6.22,159,23,0.734,-13.55,4.46,26.86,64.92,-5.22,6.25
161,6.25,160,22,0.332,-13.69,4.12,27.1,65.17,-5.3,6.0
162,6.29,161,21,1.754,-13.77,5.88,26.28,65.57,-5.1,6.04
163,6.32,162,20,0.458,-14.23,6.29,25.92,65.49,-5.02,5.83
164,6.35,163,19,0.486,-14.07,5.8,25.9,65.45,-5.19,5.61
165,6.39,164,18,0.525,-14.31,6.33,25.94,65.64,-5.13,5.64
166,6.42,165,17,0.679,-14.22,5.65,25.32,65.8,-5.06,5.8
167,6.45,166,16,0.370,-14.55,6.02,25.67,66.06,-5.18,5.69
168,6.49,167,15,0.862,-14.51,6.66,24.81,66.26,-5.21,5.62
169,6.52,168,14,0.478,-14.69,6.38,24.33,66.67,-5.28,5.59
170,6.55,169,13,0.595,-14.67,5.78,24.27,66.94,-5.35,5.49
171,6.59,170,12,0.485,-14.44,6.27,23.91,67.17,-5.3,5.45
172,6.62,171,11,0.224,-14.64,6.04,23.77,67.36,-5.37,5.49
173,6.66,172,10,0.517,-14.49,6.56,23.33,67.66,-5.2,5.48
174,6.69,173,9,0.735,-14.1,6.02,22.6,68.15,-5.1,5.47
175,6.72,174,8,0.354,-14.45,6.21,22.62,68.08,-5.31,5.3
176,6.76,175,7,0.388,-14.46,6.49,22.24,68.43,-5.23,5.09
177,6.79,176,27,10.908,-9.22,-3.13,11.33,77.74,-5.93,5.96
178,6.82,177,26,1.304,-8.76,-2.5,10.02,78.37,-5.79,5.89
179,6.86,178,25,1.108,-8.1,-3.04,8.92,78.95,-5.64,5.97
180,6.89,179,24,1.843,-7.24,-2.78,7.07,79.71,-5.41,6.03
181,6.92,180,23,0.934,-6.69,-3.17,6.14,80.15,-5.22,6.05
182,6.96,181,22,1.241,-5.97,-2.83,4.9,80.56,-4.98,6.0
183,6.99,182,21,6.977,-1.16,-6.23,-2.08,84.0,-4.51,6.38
184,7.02,183,20,0.898,-0.26,-6.59,-2.46,84.07,-4.11,6.39
185,7.06,184,19,1.377,0.77,-6.3,-3.84,84.3,-3.8,6.39
186,7.09,185,18,0.967,1.63,-6.34,-4.81,84.12,-3.56,6.37
187,7.12,186,17,1.291,2.7,-6.35,-6.1,84.19,-3.35,6.4
188,7.16,187,16,1.051,3.65,-6.84,-7.15,84.02,-3.14,6.46
189,7.19,188,15,1.211,4.77,-6.26,-8.36,83.93,-2.91,6.44
190,7.22,189,14,0.852,5.62,-5.88,-9.2,83.96,-2.75,6.4
191,7.26,190,13,1.034,6.66,-5.47,-9.97,83.85,-2.68,6.42
192,7.29,191,12,1.141,7.53,-5.38,-11.11,83.97,-2.38,6.42
193,7.32,192,11,1.109,8.24,-4.45,-12.22,83.73,-2.23,6.41
194,7.36,193,10,1.347,9.21,-3.89,-13.57,83.69,-2.09,6.3
195,7.39,194,9,1.123,10.33,-3.4,-14.5,83.63,-1.98,6.42
196,7.42,195,8,0.960,11.27,-2.44,-15.33,83.33,-1.92,6.44
197,7.46,196,7,1.347,12.17,-2.58,-16.68,83.2,-1.81,6.45
198,7.49,197,6,0.938,13.1,-2.11,-17.44,82.74,-1.59,6.47
199,7.53,198,27,13.159,-0.06,-0.18,-10.27,86.83,-4.62,5.6
200,7.56,199,26,1.122,0.97,0.13,-11.39,86.98,-4.37,5.67
201,7.59,200,25,1.369,2.04,0.62,-12.76,87.15,-4.13,5.65
202,7.63,201,24,1.178,3.15,1.12,-13.94,87.11,-3.8,5.69
203,7.66,202,23,1.187,4.12,0.72,-15.12,87.03,-3.6,5.65
204,7.69,203,22,4.009,0.11,1.13,-13.03,89.68,-5.02,5.28
205,7.73,204,21,1.358,1.08,1.56,-14.39,89.76,-4.79,5.26
206,7.76,205,20,1.014,2.09,1.02,-15.36,89.68,-4.39,5.28
207,7.79,206,19,1.100,3.19,1.08,-16.33,89.64,-4.03,5.17
208,7.83,207,18,1.155,4.34,1.09,-17.29,89.51,-3.68,5.26
209,7.86,208,17,0.903,5.25,0.98,-17.76,89.25,-3.32,5.25
210,7.89,209,16,1.210,6.46,1.32,-18.49,89.03,-2.87,5.29
211,7.93,210,15,1.005,7.46,1.07,-19.32,88.73,-2.54,5.29
212,7.96,211,14,0.986,8.45,1.06,-19.83,88.53,-2.18,5.29
213,7.99,212,13,1.068,9.52,1.54,-20.75,88.12,-2.07,5.23
214,8.03,213,12,0.887,10.4,1.57,-21.42,87.67,-1.87,5.22
215,8.06,214,11,0.903,11.31,2.35,-21.75,87.24,-1.81,5.17
216,8.09,215,10,1.056,12.1,2.44,-22.81,86.6,-1.63,5.22
217,8.13,216,9,0.841,12.94,3.26,-22.97,86.2,-1.42,5.11
218,8.16,217,8,0.933,13.88,3.66,-23.32,85.56,-1.36,5.17
219,8.19,218,7,1.077,14.38,4.73,-23.96,85.28,-1.0,5.09
220,8.23,219,27,11.326,24.66,5.58,-20.63,73.95,0.91,5.57
221,8.26,220,26,1.293,24.52,6.87,-20.78,73.5,0.82,5.7
222,8.29,221,25,0.908,25.17,7.78,-21.53,73.02,0.96,5.8
223,8.33,222,24,0.651,25.27,8.22,-22.18,72.62,0.96,5.71
224,8.36,223,23,1.565,25.65,9.79,-22.1,72.28,1.03,5.77
225,8.39,224,22,0.661,25.96,10.36,-22.76,71.82,0.83,5.7
226,8.43,225,21,4.505,29.87,12.06,-21.06,67.32,1.25,6.11
227,8.46,226,20,0.467,29.92,12.53,-21.21,67.04,1.11,6.03
228,8.50,227,19,0.497,30.28,13.03,-20.98,67.04,0.9,6.11
229,8.53,228,18,0.565,30.27,13.59,-21.05,67.04,0.82,6.11
230,8.56,229,17,0.799,30.5,14.39,-20.88,66.93,0.75,6.15
231,8.60,230,16,0.491,30.8,14.2,-20.39,66.96,0.7,6.31
232,8.63,231,15,0.914,30.76,14.84,-21.3,66.75,0.65,6.39
233,8.66,232,14,1.170,31.03,16.01,-20.59,66.94,0.65,6.27
234,8.70,233,13,1.227,31.26,15.89,-19.36,66.95,0.58,6.29
235,8.73,234,12,0.951,31.49,16.84,-19.98,66.97,0.72,6.31
236,8.76,235,11,0.943,31.63,17.78,-19.65,66.99,0.74,6.37
237,8.80,236,10,1.159,31.93,17.45,-18.49,66.75,0.79,6.35
238,8.83,237,9,1.278,31.9,18.73,-19.15,66.84,0.77,6.29
239,8.86,238,8,0.662,32.06,18.94,-18.49,66.47,0.76,6.48
240,8.90,239,7,1.007,32.12,19.95,-17.85,66.06,0.84,6.91
241,8.93,240,6,1.382,32.11,20.28,-18.73,65.99,0.95,8.3
242,8.96,241,5,2.447,31.76,20.27,-18.5,65.84,0.77,10.74
243,9.00,242,4,4.118,31.79,20.76,-19.06,65.6,1.01,14.86
244,9.03,243,3,3.703,31.73,21.33,-18.15,65.52,1.0,18.56
245,9.06,244,24,8.152,30.79,17.62,-22.94,70.62,2.29,10.41
246,9.10,245,23,0.899,30.73,18.21,-23.84,70.48,2.14,10.83
247,9.13,246,22,5.305,30.36,17.51,-25.88,72.3,2.63,5.53
248,9.16,247,21,0.564,30.6,18.07,-26.24,71.79,2.74,5.56
249,9.20,248,20,1.856,30.48,19.93,-26.79,71.59,2.61,5.45
250,9.23,249,19,0.561,30.73,20.49,-26.87,71.11,2.74,5.68
251,9.26,250,18,1.649,30.33,22.14,-27.03,70.87,2.68,5.55
252,9.30,251,17,0.585,30.92,22.45,-27.44,70.31,2.79,5.58
253,9.33,252,16,1.420,30.8,23.87,-27.38,70.01,2.9,5.52
254,9.36,253,15,0.619,30.88,24.49,-27.73,69.65,2.85,5.56
255,9.40,254,14,1.228,31.46,25.72,-26.75,69.38,3.0,5.55
256,9.43,255,13,0.518,31.35,26.07,-27.26,68.87,3.09,5.78
257,9.46,256,12,1.097,31.6,27.17,-27.93,68.67,3.2,5.69
258,9.50,257,11,1.621,31.7,27.55,-26.31,68.46,3.34,5.82
259,9.53,258,10,0.521,31.53,27.81,-26.83,68.3,3.37,5.75
260,9.57,259,9,0.952,31.95,28.76,-27.1,68.21,3.11,5.96
261,9.60,260,8,0.709,32.01,28.77,-26.54,68.3,3.29,6.67
262,9.63,261,7,1.439,32.27,29.08,-26.76,68.46,3.27,8.11
263,9.67,262,6,3.185,32.04,29.4,-26.44,69.05,3.29,11.3
264,9.70,263,5,3.960,32.09,29.5,-27.1,69.51,3.23,15.26
265,9.73,264,4,3.801,32.13,29.08,-26.44,70.11,3.13,19.06
266,9.77,265,3,2.886,31.93,29.62,-26.41,70.69,3.24,21.94
267,9.80,266,2,2.440,32.03,29.28,-26.67,71.24,3.07,24.38
268,9.83,267,1,1.466,31.82,29.21,-26.48,71.67,3.04,25.85
269,9.97,268,25,9.532,27.48,20.14,-16.95,70.38,1.92,31.62
270,10.00,269,24,0.791,27.05,19.91,-17.07,71.17,1.95,31.35
271,10.03,270,23,0.881,26.9,20.35,-17.92,72.05,2.12,31.33
272,10.07,271,22,0.856,26.63,19.54,-18.1,72.91,2.09,31.17
273,10.10,272,21,1.105,26.3,19.31,-18.26,74.01,2.11,31.58
274,10.13,273,20,1.314,26.25,19.73,-19.57,75.23,2.25,31.72
275,10.17,274,19,0.968,25.59,19.15,-19.88,76.2,2.26,31.83
276,10.20,275,18,1.000,25.42,19.13,-20.51,77.2,2.29,31.88
277,10.23,276,17,1.081,25.05,18.54,-21.59,78.24,2.38,31.89
278,10.27,277,16,1.051,25.07,18.02,-20.54,78.93,2.39,31.92
279,10.30,278,15,1.797,24.48,17.97,-22.33,79.91,2.35,31.99
280,10.33,279,14,0.991,24.8,17.52,-22.01,80.9,2.46,31.93
281,10.37,280,13,0.946,24.62,17.96,-22.94,81.85,2.58,32.01
282,10.40,281,12,1.265,24.39,17.15,-23.9,83.11,2.62,32.03
283,10.43,282,11,1.391,24.24,17.35,-24.68,84.5,2.61,32.22
284,10.47,283,10,1.612,24.25,17.13,-25.89,86.11,2.67,32.37
285,10.50,284,9,1.756,23.72,16.92,-27.36,87.87,2.71,32.66
286,10.54,285,8,1.691,23.46,16.46,-27.93,89.56,2.6,33.09
287,10.57,286,7,1.529,23.15,16.77,-29.4,91.09,2.78,33.51
288,10.60,287,6,1.504,23.2,15.87,-29.42,92.6,2.7,33.75
289,10.64,288,5,1.228,22.78,15.8,-30.19,93.82,2.75,33.96
290,10.67,289,4,1.299,22.4,15.1,-31.12,95.12,2.83,34.26
291,10.70,290,3,1.159,22.15,15.18,-31.4,96.28,2.92,34.09
292,10.74,291,2,0.921,22.12,14.69,-32.13,97.2,3.09,33.94
293,10.77,292,1,1.619,21.49,13.07,-33.41,97.9,3.28,33.75
294,10.87,293,24,9.365,21.82,22.44,-39.03,94.96,4.25,33.02
295,10.90,294,23,1.325,21.58,21.46,-40.36,96.0,4.31,33.09
296,10.94,295,22,1.164,21.18,20.71,-40.19,97.17,4.56,33.16
297,10.97,296,21,0.858,20.82,20.08,-40.01,98.02,4.72,33.15
298,11.01,297,20,1.071,20.58,19.01,-40.67,98.9,4.75,33.41
299,11.04,298,19,0.759,20.43,18.25,-40.58,99.61,4.87,33.35
300,11.07,299,18,1.294,20.29,16.96,-40.09,100.03,4.96,33.36
301,11.11,300,17,0.504,20.04,16.45,-39.9,100.38,4.96,33.66
302,11.14,301,16,0.988,19.75,15.47,-39.5,100.59,5.02,33.78
303,11.17,302,15,0.765,19.41,14.76,-38.74,100.99,5.09,33.83
304,11.21,303,14,1.291,18.93,13.47,-37.93,101.23,5.06,33.85
305,11.24,304,13,1.625,18.56,11.84,-36.91,101.53,5.15,33.65
306,11.27,305,12,1.451,17.76,10.39,-35.55,101.71,5.29,33.06
307,11.31,306,11,1.562,17.14,8.98,-33.99,101.9,5.39,31.78
308,11.34,307,10,2.349,16.48,7.23,-32.47,101.79,5.43,29.43
309,11.37,308,9,3.262,15.88,5.56,-30.35,101.31,5.49,26.17
310,11.41,309,8,4.078,15.02,3.09,-28.25,100.79,5.38,22.09
311,11.44,310,7,4.359,14.24,0.98,-25.7,100.38,5.36,17.73
312,11.47,311,6,4.277,13.46,-0.78,-23.03,99.47,5.24,13.45
313,11.51,312,5,3.848,12.65,-2.85,-20.26,98.89,5.25,9.6
314,11.54,313,4,3.217,11.78,-4.22,-18.0,98.13,5.19,6.39
315,11.57,314,3,2.968,11.09,-6.2,-15.03,97.25,5.08,4.17
316,11.61,315,2,3.516,10.06,-8.3,-11.52,96.25,4.78,2.06
317,11.64,316,1,2.416,9.29,-9.64,-9.1,94.91,4.27,1.14
318,11.67,317,25,19.370,2.74,-28.66,10.27,91.34,4.28,3.56
319,11.71,318,24,2.039,2.48,-30.58,12.31,90.29,4.35,3.01
320,11.74,319,23,2.086,2.09,-32.05,14.4,89.38,4.39,2.75
321,11.77,320,22,1.984,1.84,-34.03,16.31,88.44,4.37,2.51
322,11.81,321,21,2.214,1.59,-35.59,18.53,87.48,4.51,2.36
323,11.84,322,20,1.567,1.37,-36.76,20.09,86.69,4.42,2.25
324,11.87,323,19,2.213,1.26,-38.62,22.31,85.8,4.57,1.99
325,11.91,324,18,1.391,1.23,-39.56,23.7,85.05,4.49,1.81
326,11.94,325,17,1.495,1.14,-41.04,25.19,84.22,4.33,1.72
327,11.97,326,16,2.296,0.86,-42.49,27.49,83.39,4.25,1.27
328,12.01,327,15,2.067,0.52,-44.21,29.56,82.46,4.03,1.09
329,12.04,328,14,1.980,0.35,-45.62,31.54,81.46,3.68,0.86
330,12.08,329,13,2.211,-0.13,-47.29,33.75,80.49,3.38,1.03
331,12.11,330,12,2.262,-0.32,-48.78,36.01,79.62,3.13,1.13
332,12.14,331,11,1.787,-0.73,-50.11,37.8,78.63,3.06,1.34
333,12.18,332,10,2.760,-0.93,-52.12,40.56,77.63,2.82,1.26
334,12.21,333,9,1.777,-1.02,-53.55,42.33,76.62,2.61,1.24
335,12.24,334,8,3.148,-1.03,-55.73,45.48,75.29,2.45,1.15
336,12.28,335,7,1.301,-0.72,-56.61,46.78,74.16,2.24,1.14
337,12.31,336,6,2.585,-0.6,-58.3,49.37,72.82,2.01,1.11
338,12.34,337,5,2.618,-0.21,-60.06,51.99,71.62,1.7,1.13
339,12.38,338,4,2.341,0.07,-61.74,54.33,70.32,1.37,1.14
340,12.41,339,3,2.353,0.47,-63.46,56.68,69.17,0.99,1.1
341,12.44,340,26,7.215,-2.84,-56.25,49.81,72.37,2.38,0.79
342,12.48,341,25,1.231,-2.74,-57.0,51.04,71.74,2.33,0.91
343,12.51,342,24,2.846,-4.63,-54.16,48.33,72.83,3.18,0.76
344,12.54,343,23,1.723,-4.36,-55.78,50.05,72.32,3.08,0.75
345,12.58,344,22,1.960,-4.24,-57.09,52.02,71.68,2.96,0.75
