action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
73,3.41,72,27,1.774,-5.95,-102.7,89.87,77.46,-0.66,0.94
74,3.45,73,26,0.533,-5.88,-102.17,89.74,77.64,-0.6,0.95
75,3.48,74,25,0.571,-6.12,-101.6,89.58,77.52,-0.67,0.93
76,3.51,75,24,0.817,-6.17,-102.42,90.1,77.65,-0.62,0.92
77,3.55,76,23,0.650,-6.26,-101.77,89.99,77.24,-0.63,0.72
78,3.58,77,22,0.699,-6.39,-102.47,89.63,77.56,-0.65,0.87
79,3.61,78,21,0.158,-6.47,-102.34,89.72,77.62,-0.58,0.71
80,3.65,79,20,0.919,-7.39,-102.24,90.43,77.27,-0.74,0.55
81,3.68,80,19,0.470,-7.31,-102.7,90.57,77.47,-0.49,0.62
82,3.71,81,18,0.474,-7.28,-102.48,91.05,77.78,-0.53,0.47
83,3.75,82,17,0.425,-7.65,-102.47,90.62,77.47,-0.57,0.46
84,3.78,83,16,0.425,-7.56,-102.26,91.05,77.46,-0.43,0.72
85,3.81,84,15,1.215,-7.67,-102.53,89.83,77.65,-0.65,0.54
86,3.85,85,14,1.148,-7.02,-102.4,90.98,77.56,-0.51,0.58
87,3.88,86,13,0.590,-7.35,-101.81,90.45,77.52,-0.57,0.62
88,3.91,87,12,0.829,-7.4,-102.64,90.23,77.65,-0.71,0.6
89,3.95,88,11,1.079,-7.25,-102.24,91.31,77.49,-0.64,0.49
90,3.98,89,10,0.610,-7.43,-102.2,90.7,77.62,-0.65,0.72
91,4.01,90,9,0.351,-7.36,-102.55,90.64,77.73,-0.64,0.51
92,4.05,91,8,0.340,-7.3,-102.37,90.83,77.39,-0.61,0.45
93,4.08,92,7,0.580,-7.3,-102.48,90.25,77.7,-0.67,0.62
94,4.11,93,6,0.520,-7.18,-101.96,90.55,77.73,-0.62,0.63
95,4.15,94,5,0.455,-7.18,-102.41,90.84,77.69,-0.62,0.55
96,4.18,95,4,0.252,-7.21,-102.67,90.78,77.57,-0.71,0.55
97,4.22,96,3,0.331,-7.24,-102.82,90.45,77.86,-0.73,0.67
98,4.25,97,2,0.481,-6.91,-102.74,90.27,77.38,-0.54,0.63
99,4.28,98,1,0.276,-6.98,-103.02,90.24,77.46,-0.68,0.51
100,4.45,99,26,1.499,-6.17,-101.52,89.6,78.37,-0.74,0.9
101,4.48,100,25,0.262,-6.13,-101.58,89.34,78.43,-0.84,0.89
102,4.52,101,24,0.220,-6.14,-101.63,89.4,78.21,-0.8,0.9
103,4.55,102,23,0.157,-6.14,-101.47,89.4,78.28,-0.83,0.95
104,4.59,103,22,0.280,-6.28,-101.7,89.56,78.56,-0.89,1.04
105,4.62,104,21,0.496,-6.24,-102.2,89.42,78.31,-0.87,0.86
106,4.66,105,20,0.795,-6.31,-101.4,89.34,78.45,-0.85,0.9
107,4.69,106,19,0.210,-6.34,-101.61,89.52,78.34,-0.88,0.88
108,4.72,107,18,0.203,-6.23,-101.65,89.73,78.21,-0.95,0.83
109,4.76,108,17,0.322,-6.3,-101.97,89.46,78.34,-0.86,0.98
110,4.79,109,16,0.423,-6.47,-101.55,89.23,78.34,-0.72,0.8
111,4.82,110,15,0.438,-6.21,-101.99,89.52,78.31,-0.89,0.9
112,4.86,111,14,0.200,-6.24,-102.02,89.32,78.3,-0.77,0.88
113,4.89,112,13,0.349,-6.24,-102.04,89.67,78.31,-0.79,0.95
114,4.92,113,12,0.460,-6.23,-101.58,89.67,78.18,-0.87,0.87
115,4.96,114,11,0.586,-6.24,-101.72,89.09,78.27,-0.86,0.86
116,4.99,115,10,0.739,-6.31,-101.19,89.83,78.18,-0.79,0.79
117,5.02,116,9,0.516,-6.22,-101.71,89.45,78.21,-0.75,0.85
118,5.06,117,8,0.165,-6.38,-101.81,89.42,78.12,-0.77,0.92
119,5.09,118,7,0.457,-6.51,-101.35,89.87,78.32,-0.88,0.79
120,5.12,119,6,0.531,-6.31,-101.89,89.56,78.36,-0.76,0.93
121,5.16,120,5,0.280,-6.36,-101.61,89.71,78.42,-0.81,0.78
122,5.19,121,4,0.290,-6.42,-101.9,89.62,78.18,-0.81,0.91
123,5.22,122,3,0.331,-6.38,-102.23,89.62,78.27,-0.9,0.92
124,5.26,123,2,0.320,-6.22,-101.91,89.76,78.31,-0.79,0.8
125,5.29,124,1,0.178,-6.3,-102.08,89.83,78.22,-0.73,0.93
126,5.32,125,23,1.248,-7.55,-101.87,89.6,77.76,-0.84,0.86
127,5.36,126,22,0.183,-7.64,-102.05,89.58,77.71,-0.82,0.89
128,5.39,127,21,0.163,-7.48,-102.2,89.69,77.64,-0.93,1.01
129,5.42,128,20,0.253,-7.4,-102.42,89.95,77.65,-0.93,1.01
130,5.46,129,19,0.492,-7.55,-101.93,89.94,77.69,-0.89,1.05
131,5.49,130,18,0.255,-7.55,-101.68,90.1,77.76,-0.91,0.85
132,5.53,131,17,0.436,-7.45,-102.11,89.85,77.79,-0.84,1.04
133,5.56,132,16,0.397,-7.33,-102.18,90.25,77.75,-0.91,0.93
134,5.59,133,15,0.070,-7.4,-102.2,90.21,77.72,-0.92,0.98
135,5.63,134,14,0.313,-7.56,-101.96,89.89,77.7,-0.78,0.95
136,5.66,135,13,0.528,-7.46,-102.45,90.42,77.6,-0.9,0.95
137,5.69,136,12,0.412,-7.6,-102.17,90.01,77.65,-0.71,0.93
138,5.73,137,11,0.235,-7.39,-102.41,90.2,77.74,-0.88,0.94
139,5.76,138,10,0.351,-7.39,-102.06,90.53,77.56,-0.77,1.06
140,5.79,139,9,0.459,-7.64,-102.52,90.67,77.59,-0.74,0.86
141,5.83,140,8,0.690,-7.38,-101.82,90.08,77.71,-0.8,1.15
142,5.86,141,7,0.239,-7.6,-101.61,89.97,77.52,-0.81,0.91
143,5.89,142,6,0.952,-7.59,-102.57,89.97,77.58,-0.88,0.95
144,5.93,143,5,0.270,-7.55,-102.3,89.82,77.63,-0.78,0.93
145,5.96,144,4,0.302,-7.57,-102.6,89.96,77.37,-0.81,0.9
146,5.99,145,3,0.101,-7.46,-102.58,89.97,77.43,-0.83,0.97
147,6.03,146,2,0.180,-7.53,-102.55,89.87,77.61,-0.86,1.05
148,6.06,147,1,0.334,-7.41,-102.59,89.53,77.49,-0.87,0.93
149,6.13,148,26,0.915,-6.67,-102.14,90.45,77.29,-0.63,1.03
150,6.16,149,25,0.591,-6.99,-101.55,89.86,77.41,-0.55,0.81
