action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.77,2660,50,,-27.32,53.92,-66.0,98.82,0.14,2.47
2,0.80,2661,49,0.623,-27.2,54.55,-66.1,98.23,0.13,2.15
3,0.84,2662,48,0.719,-27.44,55.27,-66.69,98.11,-0.03,2.33
4,0.87,2663,47,1.037,-27.34,55.57,-67.72,97.97,-0.22,2.04
5,0.90,2664,46,0.556,-27.83,55.53,-68.12,97.97,-0.24,1.48
6,0.94,2665,45,1.190,-27.8,56.72,-68.48,97.71,-0.31,1.22
7,0.97,2666,44,0.796,-27.68,57.22,-69.28,97.42,-0.31,0.69
8,1.00,2667,43,0.506,-27.76,57.52,-69.79,97.34,-0.3,0.3
9,1.04,2668,42,0.367,-27.67,57.28,-69.88,96.97,-0.2,-0.07
10,1.07,2669,41,0.507,-27.85,57.33,-69.66,96.97,-0.25,-0.58
11,1.10,2670,40,0.589,-27.6,57.55,-70.25,96.6,-0.47,-0.81
12,1.14,2671,39,0.529,-27.91,57.3,-69.72,96.66,-0.47,-0.81
13,1.17,2672,38,0.306,-27.79,57.23,-69.95,96.74,-0.45,-1.11
14,1.20,2673,37,0.309,-27.68,56.93,-69.85,96.84,-0.49,-0.85
15,1.24,2674,36,0.129,-27.7,56.8,-69.84,96.92,-0.55,-0.8
16,1.27,2675,35,0.492,-27.91,56.98,-69.44,97.03,-0.57,-0.31
17,1.30,2676,34,1.052,-27.92,56.53,-69.08,97.38,-0.79,0.75
18,1.34,2677,33,2.648,-27.84,55.95,-68.99,97.61,-1.12,3.39
19,1.37,2678,32,3.079,-27.86,55.64,-68.55,97.94,-1.38,6.47
20,1.40,2679,31,2.799,-28.07,55.19,-68.72,98.13,-1.4,9.27
21,1.44,2680,30,2.587,-27.81,54.43,-68.19,98.49,-1.45,11.86
22,1.47,2681,29,1.994,-27.71,53.88,-67.83,98.77,-1.42,13.85
23,1.50,2682,28,1.417,-27.87,52.76,-67.38,99.14,-1.49,15.27
24,2.34,2683,49,9.349,-27.01,52.62,-74.11,101.12,-2.43,5.92
25,2.37,2684,48,2.318,-26.12,50.3,-74.95,101.91,-2.69,5.83
26,2.41,2685,47,2.063,-25.56,48.24,-75.18,102.16,-2.66,6.21
27,2.44,2686,46,2.236,-24.91,46.43,-72.94,102.26,-2.61,6.26
28,2.47,2687,45,1.061,-24.15,45.37,-72.9,102.26,-2.93,6.16
29,2.51,2688,44,1.036,-23.48,44.33,-72.71,102.06,-3.04,6.1
30,2.54,2689,43,3.381,-22.78,40.95,-70.32,102.04,-2.81,6.25
31,2.57,2690,42,0.984,-22.46,39.97,-70.3,101.94,-2.99,6.02
32,2.61,2691,41,1.731,-21.4,38.24,-69.16,101.95,-2.99,6.08
33,2.64,2692,40,2.391,-20.59,35.85,-67.85,101.94,-3.27,6.34
34,2.67,2693,39,1.467,-20.53,34.59,-66.38,101.93,-3.07,6.05
35,2.71,2694,38,1.377,-20.04,33.91,-65.01,101.65,-3.4,6.09
36,2.74,2695,37,1.969,-19.11,31.94,-63.69,102.18,-3.14,6.42
37,2.78,2696,36,0.923,-18.37,31.02,-63.25,101.89,-3.2,6.41
38,2.81,2697,35,2.673,-18.13,28.81,-60.58,101.89,-3.62,6.02
39,2.84,2698,34,1.265,-17.19,27.55,-59.68,102.0,-3.41,6.17
40,2.88,2699,33,4.894,-14.4,28.45,-64.57,102.16,-4.0,6.59
41,2.91,2700,32,1.951,-13.32,27.51,-62.62,102.15,-3.97,6.52
42,2.94,2701,31,1.411,-12.37,26.09,-61.83,102.06,-3.97,6.8
43,2.98,2702,30,1.598,-10.98,24.5,-61.25,102.18,-4.13,6.62
44,3.01,2703,29,1.875,-10.18,23.6,-59.37,102.01,-3.91,6.75
45,3.04,2704,28,1.535,-8.78,22.07,-58.11,102.05,-4.03,6.76
46,3.08,2705,27,1.307,-7.87,20.76,-57.12,101.97,-3.98,6.75
47,3.11,2706,26,1.468,-6.84,19.29,-56.1,101.97,-4.1,6.9
48,3.14,2707,25,1.157,-5.69,18.68,-55.0,102.06,-4.05,6.68
49,3.18,2708,24,1.197,-4.7,17.49,-54.68,102.13,-4.03,6.83
50,3.21,2709,23,1.157,-3.54,16.88,-53.89,102.01,-4.09,6.81
51,3.24,2710,22,1.405,-2.14,16.18,-52.67,102.04,-4.09,6.97
52,3.28,2711,21,1.035,-1.1,15.65,-52.73,102.05,-4.09,6.94
53,3.31,2712,20,1.267,-0.01,14.39,-51.51,102.01,-4.13,6.88
54,3.34,2713,19,1.146,1.14,13.47,-51.04,101.96,-4.35,6.78
55,3.38,2714,18,1.240,2.38,13.05,-50.66,102.14,-4.3,6.98
56,3.41,2715,17,1.384,3.76,12.63,-50.13,101.96,-4.19,6.79
57,3.44,2716,16,1.124,4.89,11.89,-49.36,102.17,-4.35,6.87
58,3.48,2717,15,1.507,6.39,12.08,-49.26,101.97,-4.48,6.89
59,3.51,2718,14,1.224,7.59,11.22,-48.03,102.23,-4.54,6.9
60,3.54,2719,13,1.412,9.0,10.89,-48.08,102.24,-4.38,6.89
61,3.58,2720,12,1.271,10.27,10.62,-47.56,102.28,-4.46,6.9
62,3.61,2721,27,35.861,-25.59,13.99,-38.73,99.43,-5.2,4.92
63,3.64,2722,26,0.712,-25.79,13.74,-38.02,99.24,-5.18,5.03
64,3.68,2723,25,0.534,-25.47,13.68,-37.49,99.23,-5.18,5.02
65,3.71,2724,24,0.246,-25.24,13.5,-37.24,99.24,-5.23,4.96
66,3.74,2725,23,0.175,-25.06,13.62,-37.15,99.14,-5.17,5.04
67,3.78,2726,22,0.665,-24.8,14.28,-36.53,99.11,-5.12,5.13
68,3.81,2727,21,0.418,-24.39,13.87,-36.35,99.04,-5.07,5.46
69,3.85,2728,20,0.472,-24.06,13.98,-35.88,99.07,-4.89,5.79
70,3.88,2729,19,0.648,-23.7,14.15,-35.23,98.94,-4.76,6.39
71,3.91,2730,18,0.518,-23.33,14.21,-34.9,98.99,-4.69,6.91
72,3.95,2731,17,0.789,-22.97,14.21,-34.24,98.86,-4.51,7.7
73,3.98,2732,16,20.043,-43.02,17.42,-31.68,97.48,-4.08,9.77
74,4.01,2733,15,2.413,-43.02,17.46,-31.34,97.47,-4.04,12.18
75,4.05,2734,14,2.960,-43.0,17.82,-30.56,97.57,-4.06,15.14
76,4.08,2735,13,3.279,-43.04,17.8,-29.38,97.32,-4.08,18.42
77,4.11,2736,12,2.581,-42.72,16.89,-29.34,97.31,-3.91,21.0
78,4.15,2737,11,1.595,-42.74,17.52,-28.61,97.26,-3.74,22.6
79,4.18,2738,10,0.987,-42.63,17.74,-28.47,97.1,-3.46,23.59
80,4.21,2739,9,0.913,-42.54,18.16,-27.56,96.98,-3.34,23.93
81,4.25,2740,8,0.508,-42.21,17.65,-27.64,96.75,-3.15,24.43
82,4.28,2741,7,1.037,-42.04,17.98,-26.6,96.27,-2.96,24.73
83,4.31,2742,6,1.180,-41.8,18.2,-25.42,95.95,-2.65,24.94
84,4.35,2743,5,1.476,-41.47,18.42,-23.94,95.44,-2.34,25.13
85,4.38,2744,4,0.753,-41.22,19.07,-23.91,94.68,-1.99,25.27
86,4.41,2745,25,21.630,-19.59,8.1,-15.11,95.26,-2.95,10.03
87,4.45,2746,24,0.715,-19.5,8.82,-14.81,94.85,-2.6,10.21
88,4.48,2747,23,0.888,-19.43,9.71,-14.01,94.68,-2.12,10.42
89,4.51,2748,22,8.817,-10.61,5.22,-10.65,95.36,-1.82,4.46
90,4.55,2749,21,1.109,-10.82,5.66,-9.96,95.28,-0.74,5.57
91,4.58,2750,20,2.005,-11.1,5.89,-9.55,94.92,0.36,7.57
92,4.61,2751,19,2.218,-11.5,6.02,-8.96,94.7,1.02,9.79
93,4.65,2752,18,2.309,-11.91,6.48,-8.63,94.36,1.36,12.1
94,4.68,2753,17,2.265,-12.14,6.67,-8.37,94.21,1.17,14.36
95,4.71,2754,16,2.263,-12.25,6.7,-8.21,93.87,0.89,16.63
96,4.75,2755,15,1.855,-12.45,7.17,-8.2,93.65,0.69,18.48
97,4.78,2756,14,1.315,-12.31,7.72,-7.77,93.24,0.56,19.8
98,4.81,2757,13,0.798,-12.43,7.98,-7.67,92.75,0.61,20.59
99,4.85,2758,12,0.766,-12.54,7.95,-6.91,92.19,0.72,21.03
100,4.88,2759,11,0.823,-12.58,8.77,-6.76,91.58,0.89,21.17
101,4.92,2760,10,0.662,-12.6,9.36,-6.28,90.92,1.07,21.19
102,4.95,2761,9,0.544,-12.34,9.75,-6.09,90.38,1.24,21.14
103,4.98,2762,8,0.764,-12.32,10.05,-5.32,89.65,1.39,21.31
104,5.02,2763,7,0.687,-12.14,10.32,-4.64,89.12,1.57,21.41
105,5.05,2764,6,0.604,-12.27,10.58,-4.29,88.52,1.73,21.59
106,5.08,2765,5,0.707,-12.23,11.28,-4.42,88.03,1.75,22.03
107,5.12,2766,4,1.205,-12.09,11.2,-3.5,87.39,1.69,23.23
108,5.15,2767,3,1.131,-12.06,11.43,-3.16,87.18,1.64,24.36
109,5.18,2768,2,0.868,-12.1,12.03,-2.98,86.83,1.78,25.23
110,5.22,2769,1,0.845,-12.1,12.23,-3.45,86.81,1.88,26.07
111,5.25,2770,24,31.454,-43.55,29.88,-19.18,80.36,5.09,33.8
112,5.28,2771,23,1.161,-43.53,31.04,-20.1,80.05,4.89,33.78
113,5.32,2772,22,0.657,-43.29,31.7,-20.06,79.41,4.49,33.88
114,5.35,2773,21,0.639,-43.29,32.34,-20.52,78.97,4.45,33.71
115,5.38,2774,20,1.307,-43.3,33.65,-19.97,78.47,4.2,33.72
116,5.42,2775,19,0.999,-43.4,34.65,-20.77,78.24,4.33,33.78
117,5.45,2776,18,1.632,-43.48,36.28,-20.75,77.59,4.18,33.72
118,5.48,2777,17,0.630,-43.42,36.91,-20.7,77.24,4.02,33.49
119,5.52,2778,16,1.157,-43.54,38.06,-21.36,76.97,4.11,33.01
120,5.55,2779,15,0.920,-43.75,38.1,-20.79,76.89,3.85,32.09
121,5.58,2780,14,1.829,-43.41,39.93,-21.59,77.32,3.84,30.65
122,5.62,2781,13,2.298,-43.6,40.04,-22.27,77.16,3.66,28.36
123,5.65,2782,12,3.034,-43.71,39.93,-21.49,76.93,3.42,25.32
124,5.68,2783,11,3.121,-43.18,40.77,-22.43,77.7,3.14,22.2
125,5.72,2784,10,3.351,-43.23,40.7,-23.23,77.39,2.93,18.85
126,5.75,2785,9,2.763,-43.15,40.6,-23.1,77.56,2.63,16.09
