action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.80,531,50,,-7.59,-69.05,66.19,59.78,0.47,0.69
2,0.84,532,49,1.266,-7.25,-70.32,67.21,59.12,0.46,0.72
3,0.87,533,48,2.119,-7.23,-72.43,68.92,58.75,0.49,0.79
4,0.90,534,47,1.899,-7.44,-74.33,70.06,58.46,0.5,0.75
5,0.94,535,46,1.808,-7.19,-75.82,71.87,58.25,0.55,0.65
6,0.97,536,45,1.459,-7.31,-77.28,72.89,58.05,0.47,0.79
7,1.00,537,44,1.840,-7.36,-79.12,74.46,58.09,0.55,0.62
8,1.04,538,43,1.331,-7.3,-80.45,75.35,58.0,0.58,0.78
9,1.07,539,42,1.480,-7.39,-81.93,76.04,58.18,0.66,0.79
10,1.10,540,41,1.691,-7.46,-83.62,77.61,58.18,0.61,0.72
11,1.14,541,40,2.121,-7.29,-85.74,78.44,58.54,0.65,0.59
12,1.17,542,39,1.563,-7.48,-86.56,80.01,58.51,0.61,0.82
13,1.20,543,38,0.912,-7.29,-87.47,80.68,58.78,0.82,0.73
14,1.24,544,37,1.820,-7.09,-89.29,81.72,59.11,0.75,0.74
15,1.27,545,36,1.317,-6.89,-90.61,82.73,59.46,0.84,0.66
16,1.30,546,35,2.073,-6.99,-92.68,83.68,60.04,0.78,0.75
17,1.34,547,34,0.946,-6.71,-93.63,84.42,60.47,0.86,0.69
18,1.37,548,33,1.429,-6.46,-95.06,85.18,60.89,1.01,0.57
19,1.40,549,32,0.919,-6.56,-95.9,85.67,61.8,1.0,0.64
20,1.80,550,31,0.976,-6.57,-96.88,85.63,62.52,0.99,0.67
21,1.83,551,30,0.701,-6.48,-97.48,85.91,63.22,1.11,0.8
22,1.87,552,29,0.961,-6.53,-98.44,86.31,63.86,0.97,0.72
23,1.90,553,28,0.812,-6.35,-98.97,86.75,64.68,1.05,0.72
24,1.93,554,27,1.078,-6.53,-100.05,87.13,65.43,1.2,0.72
25,1.97,555,26,1.155,-6.28,-101.21,87.11,66.26,1.32,0.67
