action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.77,984,50,,-2.92,-101.1,89.03,77.68,-0.04,0.73
2,0.80,985,49,0.411,-3.17,-101.33,89.44,77.75,0.01,0.73
3,0.84,986,48,0.581,-3.0,-101.92,89.45,77.75,-0.03,0.85
4,0.87,987,47,0.398,-3.1,-101.94,89.05,77.95,-0.07,0.6
5,0.90,988,46,0.857,-3.33,-101.51,89.91,77.95,-0.07,0.53
6,0.94,989,45,0.773,-3.02,-101.93,89.14,78.15,-0.1,0.69
7,0.97,990,44,0.594,-3.17,-101.66,89.73,78.22,-0.06,0.66
8,1.00,991,43,0.330,-3.15,-101.42,89.4,78.31,0.0,0.64
9,1.04,992,42,0.568,-3.54,-101.98,89.49,78.31,-0.13,0.7
10,1.07,993,41,0.480,-3.32,-102.14,89.97,78.06,0.0,0.73
11,1.10,994,40,0.182,-3.5,-102.32,90.1,78.24,-0.11,0.83
12,1.14,995,39,0.445,-3.19,-102.24,89.66,78.28,0.01,0.76
13,1.17,996,38,0.623,-3.33,-101.62,89.2,78.28,-0.1,0.69
14,1.20,997,37,0.612,-3.29,-101.89,89.81,78.18,-0.02,0.68
15,1.24,998,36,0.826,-3.24,-102.33,90.64,78.14,-0.06,0.67
16,1.91,999,49,1.291,-3.73,-101.83,89.35,77.21,-0.11,0.72
17,1.94,1000,48,0.529,-3.85,-102.36,89.21,77.18,-0.07,0.72
18,1.97,1001,47,0.390,-3.9,-101.97,89.51,77.2,-0.13,0.74
19,2.01,1002,46,0.291,-4.0,-101.68,89.72,77.16,-0.05,0.67
20,2.04,1003,45,0.536,-4.2,-102.19,89.19,77.04,-0.06,0.75
21,2.07,1004,44,0.529,-4.12,-102.51,89.72,77.11,-0.12,0.76
22,2.11,1005,43,0.373,-4.45,-102.13,89.78,77.02,-0.18,0.68
23,2.14,1006,42,0.444,-4.89,-102.32,89.41,76.95,-0.12,0.71
24,2.17,1007,41,0.557,-5.45,-102.23,89.19,77.09,-0.22,0.63
25,2.21,1008,40,0.322,-5.59,-102.15,89.51,77.0,-0.22,0.58
26,2.24,1009,39,0.314,-5.91,-102.18,89.74,76.93,-0.23,0.75
27,2.27,1010,38,0.581,-6.19,-102.67,89.16,76.99,-0.16,0.64
28,2.31,1011,37,0.699,-6.55,-101.97,89.27,76.9,-0.17,0.72
29,2.34,1012,36,0.231,-6.78,-101.83,89.23,77.01,-0.06,0.74
30,2.37,1013,35,0.430,-6.89,-102.26,89.4,77.05,0.0,0.62
31,2.41,1014,34,0.285,-7.17,-102.03,89.17,76.98,-0.08,0.64
32,2.44,1015,33,0.219,-7.04,-101.92,89.27,77.02,-0.3,0.7
33,2.48,1016,32,0.240,-7.08,-102.16,89.07,76.99,-0.37,0.62
34,2.51,1017,31,0.315,-7.4,-102.09,88.83,76.97,-0.35,0.74
35,2.54,1018,30,0.458,-7.86,-101.95,89.22,76.98,-0.31,0.66
36,2.58,1019,29,0.620,-8.47,-102.57,89.05,76.95,-0.34,0.67
37,2.61,1020,28,0.403,-8.87,-102.21,89.02,76.84,-0.37,0.79
38,2.64,1021,27,0.573,-9.45,-101.96,89.14,76.85,-0.42,0.74
39,2.68,1022,26,0.399,-9.63,-102.16,88.86,76.46,-0.46,0.78
40,2.71,1023,25,0.453,-10.09,-102.2,88.64,76.18,-0.46,0.69
41,2.74,1024,24,0.539,-10.47,-102.18,89.03,75.64,-0.53,0.74
42,2.78,1025,23,0.988,-10.66,-102.36,89.22,74.66,-0.58,0.76
43,2.81,1026,22,0.920,-10.74,-102.5,89.39,73.74,-0.68,0.74
44,2.84,1027,21,1.001,-10.77,-102.12,89.23,72.74,-0.78,0.69
45,2.88,1028,20,1.045,-10.77,-102.48,89.42,71.69,-0.87,0.67
46,2.91,1029,19,0.789,-10.7,-102.21,89.46,70.9,-0.94,0.67
