action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.84,706,50,,-16.1,-31.09,39.79,69.35,18.16,40.51
2,0.87,707,49,0.530,-15.57,-31.6,39.29,69.6,18.62,40.17
3,0.90,708,48,0.534,-15.6,-31.06,39.11,70.02,18.9,40.3
4,0.94,709,47,0.378,-15.65,-31.36,39.09,69.64,19.24,40.07
5,0.97,710,46,0.561,-16.02,-31.44,38.53,69.77,19.66,39.88
6,1.00,711,45,0.567,-16.11,-31.0,39.09,69.89,20.12,39.89
7,1.04,712,44,0.841,-15.74,-30.78,38.25,69.55,20.43,39.72
8,1.07,713,43,0.530,-16.27,-30.65,38.44,69.52,20.7,39.76
9,1.10,714,42,0.737,-15.86,-30.16,37.7,69.2,20.79,39.8
10,1.14,715,41,0.866,-15.64,-29.91,36.83,69.14,20.8,39.95
11,1.17,716,40,0.957,-15.95,-28.95,36.96,69.08,20.68,39.92
12,1.20,717,39,0.584,-15.92,-29.01,36.38,69.21,20.69,39.86
13,1.24,718,38,1.327,-16.23,-27.68,35.77,69.08,20.53,39.69
14,1.27,719,37,1.430,-16.15,-26.95,34.34,68.8,20.57,39.79
15,1.30,720,36,1.714,-16.37,-25.24,33.56,69.13,20.49,39.79
16,1.34,721,35,1.363,-16.58,-23.88,32.71,69.07,20.46,39.99
17,1.37,722,34,1.757,-16.68,-22.12,32.75,68.95,20.48,40.02
18,1.41,723,33,0.575,-17.02,-21.55,32.18,68.85,20.36,40.11
19,1.44,724,32,1.448,-17.31,-20.1,31.67,68.69,20.33,40.1
20,1.47,725,31,0.937,-17.33,-19.16,30.89,68.79,20.35,40.09
21,1.51,726,30,1.045,-18.08,-18.12,30.37,68.41,20.11,40.15
22,2.38,727,49,3.996,-18.38,-20.28,34.36,70.1,17.4,38.03
23,2.41,728,48,1.063,-17.89,-19.22,33.35,69.93,16.64,38.43
24,2.44,729,47,0.866,-17.89,-18.35,33.33,70.32,16.22,38.46
25,2.48,730,46,0.993,-17.82,-17.52,34.33,69.73,15.62,38.56
26,2.51,731,45,1.165,-17.56,-16.52,33.16,69.56,15.08,38.7
27,2.54,732,44,1.120,-17.73,-15.4,33.16,69.1,14.69,38.51
28,2.58,733,43,0.794,-17.68,-14.6,33.0,69.15,14.58,38.46
29,2.61,734,42,0.667,-17.62,-14.01,32.89,68.48,14.48,38.31
30,2.64,735,41,1.445,-17.48,-12.57,31.9,68.45,14.49,38.55
31,2.68,736,40,0.613,-17.62,-11.96,31.73,68.36,14.31,38.48
32,2.71,737,39,1.243,-17.53,-10.71,31.9,67.92,14.34,38.37
33,2.74,738,38,0.466,-17.5,-10.31,32.15,67.46,14.19,38.17
34,2.78,739,37,1.918,-17.3,-8.39,30.7,67.28,14.03,38.24
35,2.81,740,36,1.451,-17.52,-6.94,30.29,67.11,13.92,38.03
36,2.84,741,35,1.185,-17.43,-5.75,29.84,66.67,13.8,38.05
37,2.88,742,34,0.720,-17.28,-5.32,29.25,65.95,13.49,38.11
38,2.91,743,33,1.536,-17.29,-3.78,28.74,65.62,13.32,38.23
39,2.94,744,32,1.042,-17.07,-2.74,28.7,65.01,13.27,38.09
40,2.98,745,31,0.913,-17.24,-1.89,27.78,64.47,13.25,38.14
41,3.01,746,30,0.967,-17.01,-0.93,27.44,64.17,13.04,38.23
42,3.04,747,29,0.838,-17.06,-0.09,27.59,63.96,13.07,38.13
43,3.08,748,28,1.044,-17.12,0.95,27.29,63.97,13.13,38.24
44,3.11,749,27,2.673,-17.14,1.34,24.62,65.77,13.87,38.68
45,3.15,750,26,1.003,-17.06,2.34,24.24,65.56,13.89,38.44
46,3.18,751,25,0.260,-16.99,2.59,23.98,65.43,13.76,38.26
47,3.21,752,24,0.879,-16.68,3.47,23.42,65.5,13.77,37.89
48,3.25,753,23,0.714,-16.73,3.9,23.51,65.29,13.92,37.17
49,3.28,754,22,1.144,-16.51,4.05,23.02,65.26,13.82,36.03
50,3.31,755,21,1.375,-16.31,4.37,22.94,64.94,13.82,34.65
51,3.35,756,20,1.424,-16.16,4.26,23.44,65.0,13.87,33.23
52,3.38,757,19,1.507,-16.1,5.33,23.24,64.74,13.75,31.72
53,3.41,758,18,1.845,-16.0,5.11,23.45,64.72,13.91,29.88
54,3.45,759,17,2.080,-15.77,5.14,23.35,64.78,13.88,27.8
55,3.48,760,16,2.391,-15.7,5.12,23.15,64.38,13.85,25.41
56,3.51,761,15,2.365,-15.44,4.44,24.28,64.2,13.87,23.04
57,3.55,762,14,2.192,-15.59,4.09,24.13,64.09,13.86,20.85
58,3.58,763,13,1.727,-15.32,4.79,25.02,64.08,13.87,19.12
59,3.61,764,12,1.316,-15.53,4.24,24.25,64.0,13.66,17.8
60,3.65,765,11,0.972,-15.51,4.37,24.49,63.82,13.73,16.83
61,3.68,766,10,0.694,-15.67,4.49,24.85,63.68,13.65,16.14
62,3.71,767,9,1.098,-15.56,4.03,25.19,63.66,13.46,15.04
63,3.75,768,8,0.847,-15.47,4.32,24.66,63.49,13.45,14.19
64,3.78,769,7,1.011,-15.75,4.31,24.77,63.48,13.3,13.18
65,3.81,770,6,1.065,-15.59,3.84,24.59,63.28,13.14,12.12
66,3.85,771,5,0.726,-15.72,3.39,24.71,63.17,12.95,11.39
67,3.88,772,4,0.683,-15.78,3.46,24.42,63.15,12.79,10.71
68,3.91,773,3,0.335,-15.56,3.31,24.37,63.38,12.45,10.39
69,3.95,774,2,0.565,-15.78,2.74,23.88,63.45,12.31,9.93
70,3.98,775,22,4.345,-16.84,7.09,23.27,63.04,13.73,11.26
71,4.02,776,21,1.454,-17.32,7.76,21.81,62.51,14.33,11.34
72,4.05,777,20,0.938,-17.27,8.22,21.0,62.77,13.83,10.4
73,4.08,778,19,0.608,-17.47,7.62,21.49,62.53,13.83,10.36
74,4.12,779,18,0.558,-17.36,8.12,20.93,62.79,13.68,10.23
75,4.15,780,17,0.442,-17.21,7.88,20.49,62.49,13.63,10.25
76,4.18,781,16,0.387,-17.35,7.97,20.64,62.64,13.26,9.86
77,4.22,782,15,1.035,-17.48,6.94,20.63,62.87,13.25,9.8
