action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.90,2310,50,,-12.75,53.46,-65.12,87.3,2.39,21.55
2,0.94,2311,49,1.151,-12.77,54.61,-65.97,87.14,2.34,22.45
3,0.97,2312,48,0.647,-13.05,54.6,-66.45,86.49,2.08,22.8
4,1.00,2313,47,0.975,-12.99,55.39,-67.31,86.76,2.11,23.77
5,1.04,2314,46,1.227,-13.24,55.72,-67.79,86.68,2.21,25.0
6,1.07,2315,45,0.986,-12.89,55.63,-67.66,86.56,2.07,25.99
7,1.10,2316,44,1.691,-12.96,56.74,-68.27,86.94,2.05,27.68
8,1.14,2317,43,0.737,-12.85,57.14,-69.01,87.19,2.16,28.38
9,1.17,2318,42,1.028,-13.11,56.5,-70.04,87.3,2.09,29.07
10,1.20,2319,41,0.717,-12.88,56.86,-69.71,87.27,2.17,29.79
11,1.24,2320,40,0.847,-12.83,56.57,-70.56,87.24,2.08,29.99
12,1.27,2321,39,0.331,-12.73,56.9,-70.4,87.21,2.18,30.28
13,1.30,2322,38,0.621,-12.51,57.53,-70.49,86.91,2.2,30.48
14,1.34,2323,37,1.166,-12.47,57.56,-71.65,86.39,2.31,30.36
15,1.37,2324,36,0.446,-12.17,58.0,-71.46,86.12,2.38,30.27
16,1.40,2325,35,0.637,-12.31,58.46,-72.1,85.84,2.43,30.13
17,1.44,2326,34,0.912,-12.23,58.89,-71.19,85.66,2.4,30.01
18,1.47,2327,33,1.097,-12.04,58.73,-72.28,85.34,2.4,29.8
19,1.50,2328,32,0.320,-11.83,58.82,-72.06,85.02,2.51,29.98
20,1.54,2329,31,0.723,-12.02,59.55,-71.92,84.65,2.56,29.88
21,1.57,2330,30,0.254,-11.79,59.8,-72.1,84.46,2.39,29.94
22,1.60,2331,29,0.335,-11.76,60.14,-71.88,84.13,2.59,29.78
23,1.64,2332,28,0.672,-11.89,59.97,-71.85,83.46,2.63,29.83
24,2.54,2333,49,7.338,-11.75,52.63,-65.07,84.7,1.59,29.27
25,2.57,2334,48,0.931,-11.97,53.56,-64.79,84.31,1.51,29.22
26,2.61,2335,47,1.076,-11.44,53.86,-65.86,83.76,1.46,29.63
27,2.64,2336,46,0.749,-11.21,54.61,-65.66,83.32,1.43,29.74
28,2.67,2337,45,0.504,-11.11,54.52,-66.17,82.96,1.28,29.7
29,2.71,2338,44,1.954,-10.81,56.48,-66.41,82.72,1.42,29.55
