action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
198,8.94,2933,14,0.593,-12.04,56.37,-59.37,94.99,-6.87,3.81
199,8.98,2934,13,0.606,-12.32,55.82,-59.81,95.6,-6.86,3.88
200,9.01,2935,12,0.641,-12.47,55.53,-60.23,96.24,-6.91,3.9
201,9.04,2936,11,0.649,-12.64,55.01,-60.88,96.83,-7.1,3.99
202,9.08,2937,10,1.060,-12.86,54.39,-61.94,97.73,-7.0,4.08
203,9.11,2938,9,0.863,-12.71,54.67,-62.51,98.6,-7.09,4.31
204,9.14,2939,8,0.991,-12.63,53.68,-63.21,99.25,-7.14,4.51
205,9.18,2940,7,1.122,-12.7,52.94,-63.4,100.38,-7.36,4.42
206,9.21,2941,6,1.245,-12.85,52.63,-64.64,100.99,-7.34,4.68
207,9.24,2942,5,0.966,-12.99,51.83,-65.06,101.96,-7.32,4.47
208,9.28,2943,4,0.930,-12.76,50.9,-65.24,102.15,-7.41,4.71
209,9.31,2944,3,1.619,-12.7,49.28,-64.8,102.75,-7.42,4.72
210,9.34,2945,2,1.155,-12.62,48.13,-64.86,103.14,-7.44,4.75
211,9.38,2946,1,0.739,-12.23,47.39,-65.08,103.27,-7.38,4.72
212,9.41,2947,23,2.904,-11.01,48.39,-63.72,100.37,-7.86,4.46
213,9.44,2948,22,1.148,-10.91,47.24,-64.16,100.68,-7.82,4.49
214,9.48,2949,21,0.266,-10.9,47.51,-64.1,100.94,-7.96,4.36
215,9.51,2950,20,1.006,-10.72,46.5,-64.84,101.1,-7.99,4.55
216,9.54,2951,19,0.471,-10.99,46.03,-64.43,101.29,-7.91,4.29
217,9.58,2952,18,1.313,-10.64,44.72,-63.75,101.29,-8.1,4.48
218,9.61,2953,17,0.751,-10.42,43.97,-63.36,101.28,-8.06,4.41
219,9.64,2954,16,0.506,-10.24,43.46,-62.89,101.39,-8.06,4.41
220,9.68,2955,15,1.228,-10.51,42.24,-62.39,101.35,-8.02,4.51
221,9.71,2956,14,1.682,-9.98,40.55,-61.82,101.41,-7.93,4.58
222,9.74,2957,13,1.646,-10.0,38.95,-60.17,101.35,-7.97,4.51
223,9.78,2958,12,1.524,-9.73,37.43,-58.77,101.2,-7.98,4.58
224,9.81,2959,11,1.724,-9.55,35.7,-57.34,101.19,-7.94,4.63
225,9.85,2960,10,2.494,-9.46,33.21,-56.15,101.16,-7.87,4.63
226,9.88,2961,9,1.462,-9.03,31.75,-54.81,101.35,-7.79,4.69
227,9.91,2962,8,1.494,-8.47,30.25,-53.6,101.17,-7.79,4.61
228,9.95,2963,7,1.884,-8.38,28.84,-51.71,101.07,-7.52,4.69
229,9.98,2964,6,1.316,-7.59,27.52,-50.88,101.14,-7.5,4.72
230,10.01,2965,5,2.013,-6.99,25.51,-49.76,101.12,-7.3,4.81
231,10.05,2966,4,1.740,-6.46,24.4,-48.02,100.96,-7.12,4.84
232,10.08,2967,3,1.754,-5.83,23.1,-46.27,101.03,-6.94,4.95
233,10.11,2968,2,1.835,-4.99,21.26,-44.84,100.83,-6.68,4.91
234,10.15,2969,1,1.716,-4.39,19.54,-43.5,100.95,-6.33,4.93
235,10.25,2970,26,3.747,-8.14,19.67,-40.76,101.65,-7.43,3.94
236,10.28,2971,25,1.338,-7.85,18.33,-39.61,101.6,-7.3,3.79
237,10.31,2972,24,1.505,-7.19,17.25,-38.1,101.7,-7.45,4.12
238,10.35,2973,23,0.898,-6.67,16.43,-37.21,101.73,-7.34,4.12
239,10.38,2974,22,1.725,-6.1,14.71,-36.48,101.72,-7.41,4.05
240,10.41,2975,21,0.798,-5.31,14.02,-35.9,101.55,-7.22,4.24
241,10.45,2976,20,1.076,-4.23,13.51,-35.76,101.56,-7.15,4.27
242,10.48,2977,19,0.979,-3.25,12.99,-35.76,101.49,-7.08,4.31
243,10.51,2978,18,1.513,-1.74,12.62,-35.44,101.73,-6.75,4.29
244,10.55,2979,17,1.302,-0.44,11.67,-35.85,101.77,-6.39,4.2
245,10.58,2980,16,1.575,1.14,11.88,-35.95,101.62,-6.1,4.35
246,10.61,2981,15,1.839,2.98,12.27,-36.98,101.6,-5.69,4.44
247,10.65,2982,14,1.124,4.1,11.88,-36.71,101.63,-5.17,4.51
248,10.68,2983,13,1.715,5.82,12.26,-37.72,101.65,-4.79,4.47
249,10.71,2984,12,1.269,7.09,12.34,-37.75,101.69,-4.14,4.33
250,10.75,2985,11,1.471,8.56,12.79,-38.14,101.59,-3.67,4.39
251,10.78,2986,10,1.310,9.87,12.93,-38.92,101.45,-3.25,4.41
252,10.81,2987,9,1.518,11.39,13.49,-39.19,101.57,-2.81,4.42
253,10.85,2988,8,1.453,12.84,13.48,-39.68,101.47,-2.38,4.42
254,10.88,2989,7,1.419,14.26,14.01,-39.84,101.35,-1.9,4.28
255,10.92,2990,6,1.385,15.64,14.34,-40.65,101.17,-1.52,4.49
256,10.95,2991,5,1.121,16.77,14.27,-41.09,100.77,-0.88,4.29
257,10.98,2992,27,7.664,19.19,7.42,-33.43,101.0,1.1,3.51
258,11.02,2993,26,1.022,20.22,8.02,-33.52,100.77,1.62,3.64
259,11.05,2994,25,1.272,21.49,8.31,-33.91,100.66,2.08,3.69
260,11.08,2995,24,0.831,22.32,9.02,-33.7,100.24,2.46,3.66
261,11.12,2996,23,3.045,24.38,6.33,-30.65,100.64,3.65,3.34
262,11.15,2997,22,1.133,25.21,7.46,-30.6,100.35,3.99,3.32
263,11.18,2998,21,0.981,26.19,7.22,-30.53,99.8,4.36,3.42
264,11.22,2999,20,1.017,27.2,7.81,-30.45,99.16,4.68,3.43
265,11.25,3000,19,0.961,27.99,8.77,-30.41,98.28,4.99,3.43
266,11.28,3001,18,0.844,28.8,8.86,-30.79,97.44,5.39,3.36
267,11.32,3002,17,1.017,29.41,9.32,-29.77,96.46,5.6,3.43
268,11.35,3003,16,1.366,29.95,9.85,-29.73,95.09,5.86,3.49
269,11.38,3004,15,1.430,30.65,9.87,-29.54,93.66,6.08,3.45
270,11.42,3005,14,1.256,30.9,10.7,-29.26,92.41,6.33,3.56
271,11.45,3006,13,1.444,31.32,10.84,-28.71,90.96,6.85,3.42
272,11.48,3007,12,1.301,31.55,11.51,-28.26,89.66,7.16,3.57
273,11.52,3008,11,1.229,31.9,12.04,-28.21,88.43,7.58,3.59
274,11.55,3009,10,1.196,32.1,12.41,-28.4,87.24,7.88,3.54
275,11.58,3010,9,1.196,32.07,13.52,-28.38,86.04,8.02,3.55
276,11.62,3011,8,1.136,32.32,14.02,-27.88,84.91,8.18,3.62
277,11.65,3012,7,1.022,32.27,14.67,-28.16,83.88,8.18,3.73
278,11.68,3013,6,1.114,32.39,15.43,-27.98,82.77,8.26,3.8
279,11.72,3014,5,0.841,32.27,16.27,-28.02,82.0,8.02,3.8
280,11.75,3015,4,0.936,32.36,16.78,-28.28,81.06,8.07,3.83
281,11.78,3016,3,1.305,32.18,18.09,-28.62,80.28,7.93,3.88
282,11.82,3017,2,0.926,32.11,18.59,-28.67,79.35,7.82,3.81
283,11.85,3018,1,0.990,32.2,19.58,-28.95,78.62,7.72,3.79
284,11.92,3019,22,13.773,34.58,5.8,-19.77,83.51,5.61,2.01
285,11.95,3020,21,1.196,34.53,6.52,-19.5,82.31,5.57,1.9
286,11.99,3021,20,1.256,34.91,6.41,-19.46,81.06,5.51,2.0
287,12.02,3022,19,0.905,34.75,7.22,-18.55,80.24,5.46,2.01
288,12.05,3023,18,0.860,35.16,7.52,-18.36,79.38,5.38,2.02
289,12.09,3024,17,0.845,35.36,8.04,-18.42,78.53,5.28,2.11
290,12.12,3025,16,0.842,35.29,8.86,-17.58,77.93,5.36,2.02
291,12.15,3026,15,0.749,35.29,8.86,-17.61,77.18,5.27,2.11
292,12.19,3027,14,0.964,35.23,9.83,-17.02,76.58,5.29,2.21
293,12.22,3028,13,0.960,35.14,9.7,-16.06,75.86,5.23,2.41
294,12.25,3029,12,0.917,35.48,10.21,-15.26,74.95,5.11,2.06
295,12.29,3030,11,0.954,35.21,10.71,-14.97,73.99,5.17,2.14
296,12.32,3031,10,1.141,35.23,11.37,-13.83,73.28,5.02,2.2
297,12.35,3032,9,0.765,34.89,11.64,-13.53,72.52,5.0,2.27
298,12.39,3033,8,0.683,35.01,11.64,-13.0,71.83,4.83,2.12
299,12.42,3034,7,0.722,34.9,12.36,-12.8,71.3,4.85,2.15
300,12.45,3035,6,1.281,34.77,12.35,-11.52,70.67,4.68,2.24
301,12.49,3036,5,0.817,34.71,12.57,-10.7,70.07,4.61,2.14
302,12.52,3037,4,0.525,34.57,13.1,-10.7,69.55,4.49,2.36
303,12.55,3038,3,0.775,34.68,13.4,-9.92,68.82,4.49,2.43
304,12.59,3039,2,0.948,34.4,13.47,-9.94,67.88,4.37,2.92
305,12.62,3040,1,0.726,34.14,13.78,-9.21,67.32,4.29,3.62
306,12.72,3041,27,43.729,3.84,-29.95,29.08,73.29,6.76,2.21
307,12.75,3042,26,1.955,3.22,-31.91,30.55,72.78,6.58,1.98
308,12.79,3043,25,1.942,2.89,-33.14,32.49,72.45,6.44,1.69
309,12.82,3044,24,1.714,2.34,-34.45,34.2,71.96,6.31,1.66
310,12.86,3045,23,1.910,2.43,-35.65,36.11,71.45,6.21,1.56
311,12.89,3046,22,1.908,1.95,-37.38,38.02,70.92,6.16,1.47
312,12.92,3047,21,1.534,1.83,-38.87,39.56,70.29,6.11,1.55
313,12.96,3048,20,1.862,1.9,-40.05,41.42,69.73,6.11,1.35
314,12.99,3049,19,1.921,2.0,-40.87,43.34,69.19,6.05,1.42
315,13.02,3050,18,1.845,1.93,-42.71,45.08,68.58,6.02,1.59
316,13.06,3051,17,1.601,1.98,-43.77,46.68,68.25,6.04,1.44
317,13.09,3052,16,1.500,2.04,-44.87,48.18,67.89,5.87,1.34
318,13.12,3053,15,2.105,2.13,-46.97,49.41,67.21,5.75,1.2
319,13.16,3054,14,1.996,1.97,-47.87,51.41,66.41,5.7,1.07
320,13.19,3055,13,1.115,1.85,-48.27,52.52,65.62,5.35,1.28
321,13.22,3056,12,2.102,1.74,-50.25,54.63,64.79,4.91,1.24
322,13.26,3057,11,1.162,1.55,-51.41,55.59,64.27,4.41,1.16
323,13.29,3058,10,1.161,1.05,-52.48,56.75,63.68,3.91,1.11
324,13.32,3059,9,1.947,1.17,-54.43,58.19,62.97,3.54,1.1
325,13.36,3060,8,1.461,1.16,-55.32,59.65,62.76,3.39,1.21
326,13.39,3061,7,1.994,0.86,-57.31,60.99,62.55,3.21,1.2
327,13.42,3062,6,1.724,0.79,-59.03,61.69,62.61,3.17,1.17
328,13.46,3063,5,1.529,0.37,-60.56,62.69,62.88,3.17,1.05
329,13.49,3064,4,1.552,-0.2,-61.86,64.24,62.94,3.09,1.0
330,13.52,3065,3,3.536,-0.69,-65.4,65.75,63.03,3.12,1.01
331,13.56,3066,24,22.376,1.73,-43.22,43.38,68.64,4.22,1.36
332,13.59,3067,23,1.280,1.09,-44.49,44.66,68.56,4.25,1.22
333,13.62,3068,22,9.356,1.7,-35.14,35.7,70.27,4.61,1.48
334,13.66,3069,21,1.199,1.16,-36.28,36.9,70.08,4.77,1.37
335,13.69,3070,20,1.291,0.93,-37.57,38.06,69.58,4.46,1.35
