action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.84,793,50,,-0.33,-37.6,47.34,69.68,4.01,36.52
2,0.87,794,49,0.689,-0.45,-36.92,46.86,69.82,3.99,36.41
3,0.90,795,48,0.402,-0.42,-36.51,47.18,70.09,4.17,36.23
4,0.94,796,47,1.148,-0.8,-36.17,46.03,70.03,4.16,36.05
5,0.97,797,46,0.484,-0.57,-35.84,46.52,70.4,4.31,36.12
6,1.00,798,45,1.153,-0.78,-34.69,45.8,70.2,4.47,36.04
7,1.04,799,44,0.564,-0.72,-34.43,45.23,70.23,4.6,35.99
8,1.07,800,43,1.031,-1.04,-33.39,45.5,70.2,4.73,36.3
9,1.10,801,42,0.605,-0.9,-32.98,44.89,70.1,4.96,36.33
10,1.14,802,41,1.216,-0.98,-31.77,44.58,69.93,5.0,36.53
11,1.17,803,40,0.533,-1.21,-31.68,45.11,69.76,5.0,36.54
12,1.20,804,39,0.635,-1.4,-31.22,44.48,69.57,5.1,36.51
13,1.24,805,38,0.344,-1.64,-30.9,44.13,69.36,5.02,36.49
14,1.27,806,37,1.266,-1.49,-29.64,44.04,69.0,4.87,36.31
15,1.30,807,36,0.513,-1.54,-30.15,43.75,68.86,4.91,36.37
16,1.34,808,35,0.498,-1.84,-29.65,44.14,68.43,4.87,36.21
17,1.37,809,34,0.420,-1.73,-29.23,44.0,68.04,4.86,35.94
18,1.40,810,33,0.474,-1.74,-29.22,43.62,67.57,4.72,35.81
19,1.44,811,32,1.054,-1.52,-28.17,44.47,67.3,4.71,35.63
20,1.47,812,31,0.648,-1.55,-27.9,43.82,66.85,4.55,35.74
21,1.51,813,30,1.550,-1.29,-26.35,43.74,66.27,4.4,35.78
22,1.54,814,29,0.938,-1.52,-25.57,42.8,65.7,4.14,35.69
23,1.57,815,28,0.834,-1.3,-24.93,43.14,64.86,4.0,35.39
24,2.47,816,49,4.378,-0.64,-27.51,42.42,64.11,4.55,39.77
25,2.51,817,48,2.032,-0.83,-26.69,40.39,63.91,4.52,39.85
26,2.54,818,47,1.343,-0.56,-25.35,40.26,63.52,4.27,39.63
27,2.58,819,46,1.242,-0.83,-24.11,39.19,63.59,4.3,39.55
28,2.61,820,45,0.856,-0.71,-23.25,39.04,63.27,4.03,39.42
29,2.64,821,44,2.399,-0.5,-20.85,36.85,63.34,3.78,39.21
30,2.68,822,43,0.335,-0.55,-20.96,36.91,63.38,3.57,39.55
31,2.71,823,42,0.833,-0.42,-20.13,36.72,63.3,3.42,39.53
32,2.74,824,41,1.735,-0.5,-18.39,35.43,63.43,3.34,39.73
33,2.78,825,40,0.918,-0.39,-17.47,35.08,63.64,3.23,39.78
34,2.81,826,39,1.470,-0.45,-16.0,34.62,63.71,3.16,39.82
35,2.84,827,38,1.258,-0.28,-14.74,34.02,63.62,3.21,39.74
36,2.88,828,37,1.054,-0.7,-13.69,33.16,63.66,3.25,39.78
37,2.91,829,36,0.850,-0.48,-12.84,32.44,63.62,3.25,39.61
38,2.94,830,35,1.446,-0.43,-11.39,32.28,63.71,3.32,39.49
39,2.98,831,34,0.631,-0.36,-10.76,31.89,63.58,3.24,39.64
40,3.01,832,33,1.150,-0.57,-9.61,31.01,63.75,3.36,39.71
41,3.04,833,32,1.067,-0.41,-9.05,29.94,63.65,3.36,39.42
42,3.08,834,31,1.363,-0.27,-7.68,29.52,63.46,3.24,39.61
43,3.11,835,30,0.363,-0.61,-7.39,29.89,63.55,3.19,39.69
44,3.14,836,29,1.147,-0.54,-6.24,29.09,63.34,3.17,39.85
45,3.18,837,28,0.664,-0.55,-5.58,28.79,63.31,3.22,39.83
46,3.21,838,27,1.679,-0.57,-3.9,27.93,63.25,3.26,39.65
47,3.24,839,26,0.376,-0.42,-3.53,27.8,63.25,3.09,39.75
48,3.28,840,25,0.401,-0.32,-3.42,27.4,63.19,3.1,39.6
49,3.31,841,24,0.533,-0.11,-2.89,27.5,63.17,3.3,39.39
50,3.34,842,23,0.341,-0.28,-2.55,27.17,63.1,3.16,39.09
51,3.90,843,22,1.281,-1.18,-1.27,26.09,63.01,3.27,39.54
52,3.93,844,21,0.824,-0.93,-0.44,26.26,63.03,3.25,39.54
53,3.97,845,20,0.752,-0.9,0.31,25.72,62.75,3.25,39.13
54,4.00,846,19,0.681,-0.96,0.35,25.81,62.99,3.35,38.45
55,4.03,847,18,1.118,-0.72,1.47,25.41,62.88,3.25,37.37
56,4.07,848,17,2.267,-0.49,1.25,25.38,62.89,3.28,35.11
57,4.10,849,16,2.580,-0.55,1.2,24.84,63.16,3.15,32.53
58,4.13,850,15,2.840,-0.4,1.08,24.67,62.85,3.22,29.69
59,4.17,851,14,2.343,-0.51,1.13,24.7,62.74,3.43,27.34
60,4.20,852,13,2.027,-0.41,1.47,24.74,62.88,3.44,25.32
61,4.23,853,12,1.885,-0.29,0.98,24.75,62.8,3.34,23.43
62,4.27,854,11,1.786,-0.5,1.5,24.45,62.67,3.47,21.65
63,4.30,855,10,1.801,-0.34,0.58,25.48,62.75,3.46,19.84
64,4.33,856,9,1.898,-0.4,0.71,25.12,62.63,3.41,17.95
65,4.37,857,8,1.432,-0.44,0.91,25.28,62.76,3.36,16.51
66,4.40,858,7,1.498,-0.27,0.77,25.09,62.8,3.44,15.02
67,4.43,859,6,1.041,-0.22,0.84,25.02,62.83,3.36,13.98
68,4.47,860,5,0.437,-0.48,0.69,24.94,62.96,3.23,13.54
69,4.50,861,4,0.521,-0.21,0.45,24.9,62.95,3.03,13.02
70,4.53,862,3,0.375,-0.19,0.65,24.93,63.0,2.93,12.64
71,4.57,863,2,1.212,-0.5,1.12,23.71,63.41,2.87,12.46
72,4.60,864,1,0.330,-0.49,0.84,23.99,63.71,2.54,12.21
73,4.77,865,26,2.473,0.89,1.82,23.33,61.23,4.1,12.76
74,4.80,866,25,1.012,0.89,1.92,22.77,61.19,3.96,11.75
75,4.84,867,24,0.833,1.17,2.75,23.12,61.07,3.86,11.0
76,4.87,868,23,0.609,1.19,2.24,23.29,61.12,3.77,10.39
77,4.90,869,22,0.687,1.32,2.17,22.95,61.21,3.78,9.71
78,4.94,870,21,0.336,1.44,1.84,22.88,61.19,3.66,9.49
79,4.97,871,20,0.629,1.48,2.11,22.26,61.31,3.41,9.17
80,5.00,872,19,0.350,1.63,1.76,22.38,61.35,3.28,8.97
81,5.04,873,18,1.000,1.38,2.45,21.38,61.43,3.12,9.14
82,5.07,874,17,0.533,1.86,1.92,21.8,61.68,2.74,9.09
83,5.10,875,16,0.831,1.99,1.92,20.97,62.1,2.42,9.19
84,5.14,876,15,0.663,2.22,1.71,20.32,62.77,2.06,9.26
85,5.17,877,14,0.919,2.38,1.27,19.4,63.15,1.65,9.48
86,5.20,878,13,0.989,2.64,1.32,18.41,63.96,1.22,9.41
87,5.24,879,12,1.044,2.74,0.97,17.37,64.68,0.82,9.39
88,5.27,880,11,1.356,3.12,0.31,16.01,65.29,0.5,9.41
89,5.30,881,10,1.142,3.34,0.42,15.13,66.44,0.22,9.37
90,5.34,882,9,1.670,3.72,-0.16,13.46,67.41,0.0,9.57
91,5.37,883,8,1.258,3.74,-0.74,12.2,68.57,-0.22,9.34
92,5.40,884,7,1.756,4.17,-1.31,10.45,69.58,-0.57,9.38
93,5.44,885,6,1.094,4.38,-2.14,9.57,70.67,-0.78,9.45
94,5.47,886,5,1.752,5.0,-2.67,7.82,71.6,-1.32,9.25
95,5.50,887,4,1.295,5.19,-3.06,6.52,72.48,-1.89,9.21
96,5.54,888,3,1.593,5.73,-4.38,4.93,73.53,-2.42,9.13
97,5.57,889,25,8.094,8.5,-12.47,5.96,77.93,-2.81,9.26
98,5.61,890,24,1.372,9.87,-12.78,5.99,78.48,-2.59,9.16
99,5.64,891,23,3.662,11.95,-16.45,6.03,79.81,-2.32,9.42
100,5.67,892,22,1.812,13.76,-15.66,5.89,79.76,-2.14,9.28
101,5.71,893,21,1.036,14.69,-16.69,5.57,79.45,-1.89,9.21
102,5.74,894,20,1.686,16.38,-16.31,4.92,79.38,-1.62,9.31
103,5.77,895,19,1.039,16.97,-15.27,4.53,79.02,-1.41,9.55
104,5.81,896,18,1.438,18.41,-16.22,5.03,78.76,-1.37,9.35
105,5.84,897,17,1.158,19.56,-15.55,3.98,78.5,-1.04,9.37
106,5.87,898,16,1.175,20.74,-15.47,4.07,78.2,-1.19,9.25
107,5.91,899,15,1.210,21.95,-15.82,2.86,77.99,-1.01,9.53
108,5.94,900,14,1.720,23.0,-14.1,3.0,77.4,-0.89,9.31
109,5.97,901,13,1.636,24.0,-14.5,1.36,77.0,-0.99,9.4
110,6.01,902,12,0.750,24.64,-14.47,0.61,77.08,-1.08,9.37
111,6.04,903,11,1.101,25.74,-14.23,0.07,76.82,-1.02,9.43
112,6.07,904,10,2.093,26.29,-12.99,-2.02,76.83,-0.94,9.17
113,6.11,905,9,1.198,27.49,-12.75,-2.84,76.98,-1.02,9.43
114,6.14,906,8,1.551,27.9,-11.19,-3.96,76.75,-1.16,9.56
115,6.17,907,7,1.976,28.34,-10.54,-5.93,76.94,-0.89,9.28
116,6.21,908,6,1.471,29.16,-9.07,-5.77,76.26,-1.21,9.57
117,6.24,909,5,2.902,29.95,-8.29,-8.67,76.95,-0.9,9.26
118,6.27,910,4,2.397,30.22,-5.89,-8.57,76.9,-1.09,9.39
119,6.31,911,3,2.105,30.3,-4.48,-10.67,76.63,-1.14,9.35
120,6.34,912,2,1.606,30.81,-2.87,-11.2,76.56,-1.1,9.51
121,6.37,913,25,10.676,25.43,-13.55,-1.75,75.91,-2.77,8.23
122,6.41,914,24,5.129,24.06,-18.67,1.94,75.33,-3.5,7.78
123,6.44,915,23,1.486,25.0,-17.19,1.07,74.99,-3.29,7.84
124,6.47,916,22,1.246,26.24,-16.06,0.89,74.8,-3.3,7.76
125,6.51,917,21,1.484,27.27,-14.92,-0.59,74.58,-3.31,7.75
126,6.54,918,20,1.940,28.33,-12.98,-1.7,74.02,-3.24,7.68
127,6.58,919,19,1.200,29.14,-11.97,-2.9,73.88,-3.22,7.86
128,6.61,920,18,1.813,29.93,-10.16,-3.46,73.59,-3.25,7.63
129,6.64,921,17,1.965,30.59,-8.28,-5.43,73.2,-3.14,7.88
130,6.68,922,16,1.431,31.17,-6.85,-6.0,72.78,-3.36,7.71
131,6.71,923,15,1.758,31.87,-5.19,-7.76,72.74,-3.01,7.83
132,6.74,924,14,1.673,32.55,-3.52,-8.76,72.57,-3.16,7.84
133,6.78,925,13,1.948,32.92,-1.57,-10.57,72.38,-3.06,7.89
134,6.81,926,12,1.535,33.49,-0.59,-12.1,72.46,-3.3,7.66
135,6.84,927,11,2.176,34.29,1.59,-12.41,72.1,-3.36,7.85
136,6.88,928,10,1.646,34.71,2.73,-14.05,72.26,-3.11,7.72
137,6.91,929,9,1.493,35.14,4.23,-15.1,71.71,-3.21,7.64
138,6.94,930,8,1.975,35.72,6.2,-16.36,71.82,-3.14,7.71
139,6.98,931,7,1.798,35.89,8.0,-17.36,71.67,-3.16,7.72
140,7.01,932,6,0.892,36.14,8.73,-18.25,71.76,-3.41,7.64
141,7.04,933,5,1.417,36.64,9.87,-19.67,71.71,-3.38,7.65
142,7.08,934,4,1.576,36.91,11.44,-20.99,71.56,-3.32,7.61
143,7.11,935,3,1.238,37.09,12.23,-22.22,71.6,-3.5,7.59
144,7.14,936,2,1.931,37.36,14.16,-23.07,71.65,-3.48,7.47
145,7.18,937,1,0.904,37.4,15.06,-23.55,71.41,-3.68,7.75
146,7.21,938,24,6.975,36.19,22.04,-26.28,70.35,-0.21,8.65
147,7.24,939,23,1.039,36.23,23.08,-26.26,70.14,-0.24,8.74
148,7.28,940,22,0.874,36.29,23.09,-27.13,70.1,-0.26,8.73
149,7.31,941,21,0.956,36.67,24.05,-27.0,70.27,-0.23,8.52
150,7.34,942,20,0.752,36.53,24.7,-27.75,69.93,-0.24,8.71
151,7.38,943,19,0.789,36.86,25.49,-27.36,69.73,-0.32,8.67
152,7.41,944,18,0.590,36.6,26.08,-27.93,69.72,-0.2,8.74
153,7.44,945,17,0.389,36.64,25.81,-27.54,69.6,-0.14,8.67
154,7.48,946,16,0.664,37.02,26.48,-27.38,69.42,-0.19,9.07
155,7.51,947,15,1.035,36.75,26.49,-27.18,69.14,-0.16,10.11
156,7.54,948,14,1.947,36.68,26.65,-26.99,68.95,-0.15,12.05
157,7.58,949,13,2.462,36.76,26.45,-26.71,68.8,-0.24,14.51
158,7.61,950,12,2.273,36.94,26.34,-26.58,68.37,-0.04,16.79
159,7.65,951,11,2.440,36.95,26.46,-25.69,68.16,-0.18,19.23
160,7.68,952,10,2.332,36.83,26.77,-25.78,68.13,-0.08,21.56
161,7.71,953,9,1.973,37.03,26.86,-25.27,68.0,-0.05,23.53
162,7.75,954,8,1.771,36.98,26.46,-24.83,67.81,0.09,25.3
163,7.78,955,7,1.185,37.04,26.25,-24.95,67.56,0.1,26.49
164,7.81,956,6,1.052,37.2,26.62,-24.05,67.47,0.12,27.54
165,7.85,957,5,1.052,37.06,26.74,-24.31,67.28,0.18,28.59
166,7.88,958,4,1.142,37.19,26.64,-23.39,67.16,0.28,29.73
167,7.91,959,3,0.991,37.08,26.41,-23.59,67.29,0.49,30.72
168,7.95,960,2,1.000,37.01,26.69,-23.57,67.29,0.42,31.72
169,7.98,961,1,0.662,36.96,26.45,-23.51,67.52,0.43,32.39
