action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
58,2.68,57,11,0.694,-3.15,-101.49,88.91,78.05,-0.61,0.77
59,2.71,58,10,0.800,-2.84,-102.29,89.43,77.97,-0.77,0.64
60,2.74,59,9,0.356,-3.17,-102.64,89.33,77.86,-0.81,0.63
61,2.78,60,8,0.819,-3.25,-101.83,88.84,77.8,-0.77,0.65
62,2.81,61,7,0.216,-3.03,-101.91,88.74,77.7,-0.69,0.65
63,2.84,62,6,0.571,-3.23,-101.96,89.31,78.01,-0.7,0.86
64,2.88,63,5,0.382,-3.16,-102.34,89.05,77.94,-0.7,0.76
65,2.91,64,4,0.238,-3.21,-102.11,89.04,77.83,-0.79,0.73
66,2.94,65,3,0.739,-3.19,-101.37,88.56,77.8,-0.67,0.66
67,2.98,66,2,0.784,-3.05,-102.15,88.75,78.02,-0.68,0.7
68,3.01,67,1,0.339,-2.98,-102.49,88.53,77.78,-0.77,0.69
69,3.88,68,49,1.042,-2.97,-102.1,89.57,77.49,-0.24,0.78
70,3.91,69,48,0.423,-2.97,-101.73,89.15,77.51,-0.22,0.72
71,3.95,70,47,0.481,-2.75,-102.21,89.25,77.76,-0.18,0.7
72,3.98,71,46,0.507,-2.94,-101.7,89.22,77.65,-0.17,0.61
73,4.01,72,45,0.456,-2.81,-102.16,89.36,77.65,-0.14,0.69
74,4.05,73,44,0.210,-2.8,-101.95,89.3,77.66,-0.16,0.71
75,4.08,74,43,0.185,-2.76,-101.93,89.11,77.68,-0.21,0.7
76,4.11,75,42,0.406,-2.83,-102.33,89.46,77.8,-0.22,0.63
77,4.15,76,41,0.198,-2.67,-102.2,89.38,77.68,-0.23,0.83
78,4.18,77,40,0.215,-2.76,-101.99,89.43,77.69,-0.25,0.73
79,4.21,78,39,0.292,-2.78,-102.13,89.13,77.7,-0.24,0.83
80,4.25,79,38,0.257,-2.68,-102.29,89.39,77.5,-0.15,0.85
81,4.28,80,37,0.166,-2.78,-102.43,89.42,77.64,-0.23,0.68
82,4.32,81,36,0.151,-2.8,-102.28,89.55,77.56,-0.24,0.72
83,4.35,82,35,0.369,-2.72,-101.91,89.6,77.61,-0.25,0.66
84,4.38,83,34,0.379,-2.91,-102.29,89.42,77.66,-0.18,0.65
85,4.42,84,33,0.231,-2.75,-102.46,89.19,77.55,-0.19,0.78
86,4.45,85,32,0.920,-2.73,-101.54,89.58,77.59,-0.18,0.64
87,4.48,86,31,0.165,-2.81,-101.51,89.75,77.71,-0.22,0.72
88,4.52,87,30,0.782,-2.99,-102.29,89.69,77.7,-0.25,0.78
89,4.55,88,29,0.396,-2.73,-101.89,89.61,77.81,-0.17,0.62
90,4.58,89,28,0.519,-2.88,-102.41,89.69,77.6,-0.19,0.68
91,4.62,90,27,0.430,-2.68,-101.98,89.37,77.59,-0.22,0.74
92,4.65,91,26,0.496,-2.86,-102.48,89.54,77.53,-0.26,0.67
93,4.68,92,25,0.364,-2.66,-102.11,89.47,77.6,-0.21,0.6
94,4.72,93,24,0.240,-2.76,-102.02,89.23,77.68,-0.16,0.68
95,4.75,94,23,0.148,-2.8,-102.11,89.3,77.53,-0.14,0.68
96,4.78,95,22,0.156,-2.77,-101.95,89.27,77.48,-0.21,0.81
97,4.82,96,21,0.132,-2.78,-101.98,89.22,77.61,-0.22,0.83
98,4.85,97,20,0.525,-2.69,-102.12,89.74,77.6,-0.17,0.66
99,4.88,98,19,0.093,-2.67,-102.17,89.69,77.51,-0.22,0.65
100,4.92,99,18,0.457,-2.86,-101.96,89.23,77.53,-0.17,0.68
101,4.95,100,17,0.455,-2.92,-101.5,89.28,77.54,-0.26,0.71
102,4.98,101,16,0.856,-2.74,-102.36,89.42,77.54,-0.16,0.75
103,5.02,102,15,0.583,-2.9,-101.78,89.43,77.5,-0.2,0.66
104,5.05,103,14,0.348,-2.7,-101.78,89.08,77.51,-0.08,0.69
105,5.08,104,13,0.492,-2.89,-102.27,89.43,77.47,-0.16,0.63
106,5.12,105,12,0.820,-3.15,-101.45,88.99,77.67,-0.16,0.66
107,5.15,106,11,0.530,-2.94,-101.84,89.52,77.6,-0.18,0.67
108,5.18,107,10,0.498,-2.94,-102.28,89.02,77.56,-0.22,0.66
109,5.22,108,9,0.576,-2.97,-101.7,89.17,77.51,-0.13,0.68
110,5.25,109,8,0.109,-2.89,-101.77,89.27,77.62,-0.09,0.75
111,5.29,110,7,0.344,-3.24,-101.74,89.43,77.61,-0.21,0.73
112,5.32,111,6,0.245,-2.99,-101.66,89.25,77.58,-0.21,0.75
113,5.35,112,5,0.565,-2.98,-102.22,89.07,77.59,-0.16,0.61
114,5.39,113,4,0.186,-2.97,-102.41,89.02,77.63,-0.11,0.64
115,5.42,114,3,0.474,-2.99,-101.93,89.01,77.57,-0.18,0.65
116,5.45,115,2,0.568,-3.07,-102.5,89.19,77.57,-0.14,0.64
117,5.49,116,1,0.689,-2.97,-101.81,89.01,77.62,-0.13,0.67
118,6.42,117,49,0.359,-2.89,-101.45,89.35,77.87,-0.46,0.71
