action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,1081,50,,-12.16,46.05,-44.9,84.87,-2.36,9.46
2,0.90,1082,49,1.177,-12.31,46.21,-45.9,85.17,-2.33,8.29
3,0.94,1083,48,0.995,-12.2,45.97,-46.89,85.42,-2.36,7.42
4,0.97,1084,47,0.435,-12.35,45.53,-47.19,85.75,-2.38,7.0
5,1.00,1085,46,1.174,-12.3,46.7,-48.11,86.13,-2.48,6.76
6,1.04,1086,45,0.828,-12.25,45.88,-48.93,86.61,-2.46,6.67
7,1.07,1087,44,1.191,-11.94,45.79,-50.12,87.16,-2.39,6.73
8,1.10,1088,43,0.926,-11.93,45.5,-51.04,87.83,-2.4,6.55
9,1.14,1089,42,0.800,-12.15,45.0,-51.72,88.63,-2.35,6.58
10,1.17,1090,41,1.133,-12.07,45.1,-52.85,89.25,-2.37,6.53
11,1.20,1091,40,0.551,-11.95,44.59,-52.71,89.8,-2.37,6.42
12,1.24,1092,39,1.540,-11.98,44.43,-54.25,90.31,-2.45,6.13
13,1.27,1093,38,1.023,-11.96,44.86,-55.28,90.97,-2.52,6.35
14,1.30,1094,37,1.014,-12.03,44.45,-56.29,91.47,-2.48,6.03
15,1.34,1095,36,0.474,-12.16,44.86,-56.7,91.94,-2.51,6.04
16,1.37,1096,35,0.901,-12.06,44.44,-57.6,92.29,-2.55,5.88
17,2.14,1097,49,44.380,-12.52,7.74,-13.22,89.72,-2.94,3.92
18,2.17,1098,48,0.816,-12.53,8.18,-13.03,88.9,-2.95,4.0
19,2.21,1099,47,1.191,-12.26,8.25,-14.22,88.15,-2.79,4.09
20,2.24,1100,46,0.774,-12.28,8.52,-14.12,87.38,-2.82,4.3
21,2.27,1101,45,0.755,-12.46,9.04,-14.14,86.62,-2.62,4.11
22,2.31,1102,44,0.709,-12.28,8.35,-14.04,85.91,-2.77,4.31
23,2.34,1103,43,1.027,-12.27,9.38,-13.96,85.14,-2.69,4.19
24,2.37,1104,42,0.396,-12.62,9.15,-14.21,84.75,-2.72,4.27
25,2.41,1105,41,0.707,-12.61,9.85,-14.12,84.25,-2.76,4.35
26,2.44,1106,40,0.593,-12.67,9.72,-14.29,83.66,-2.79,4.49
27,2.48,1107,39,0.671,-12.59,10.39,-13.73,83.51,-2.68,4.73
28,2.51,1108,38,0.553,-12.83,10.71,-14.29,83.65,-2.73,5.28
29,2.54,1109,37,0.824,-13.23,11.53,-13.93,83.61,-2.75,5.94
30,2.58,1110,36,0.988,-13.08,11.99,-13.9,83.65,-2.96,6.93
31,2.61,1111,35,1.013,-12.95,12.54,-14.33,83.57,-2.96,7.94
32,2.64,1112,34,0.914,-13.15,13.16,-14.85,83.57,-2.92,8.86
33,2.68,1113,33,0.672,-13.2,13.55,-15.31,83.57,-3.02,9.53
34,2.71,1114,32,1.430,-13.35,14.98,-15.43,83.4,-3.13,9.91
35,2.74,1115,31,0.357,-13.57,15.34,-15.3,83.2,-3.11,10.04
36,2.78,1116,30,7.341,-12.63,22.45,-22.64,83.42,-2.44,12.69
37,2.81,1117,29,0.670,-12.73,23.12,-23.01,83.31,-2.57,13.2
38,2.84,1118,28,0.326,-12.86,23.44,-23.0,83.41,-2.56,13.52
39,2.88,1119,27,0.961,-12.67,24.41,-23.06,83.34,-2.58,14.11
40,2.91,1120,26,0.362,-12.9,24.64,-23.42,83.3,-2.57,14.46
41,2.94,1121,25,0.710,-12.88,25.35,-23.09,83.25,-2.53,15.09
42,2.98,1122,24,0.965,-12.96,25.99,-23.42,83.29,-2.58,16.05
43,3.01,1123,23,0.924,-12.98,26.56,-23.69,83.56,-2.66,16.98
44,3.04,1124,22,0.901,-12.95,27.02,-23.6,83.59,-2.56,17.88
45,3.08,1125,21,0.916,-13.07,27.93,-23.28,83.65,-2.59,18.35
46,3.11,1126,20,0.531,-13.36,28.2,-23.81,83.81,-2.53,18.39
47,3.14,1127,19,0.686,-13.12,28.89,-24.12,83.8,-2.53,18.62
48,3.18,1128,18,0.880,-13.36,29.77,-24.22,83.77,-2.58,19.04
49,3.21,1129,17,0.650,-13.38,30.21,-24.67,83.73,-2.52,19.69
50,3.24,1130,16,0.943,-13.45,30.92,-24.5,83.68,-2.55,20.63
51,3.28,1131,15,1.088,-13.66,31.31,-24.78,83.53,-2.52,21.72
52,3.31,1132,14,1.200,-13.8,31.74,-24.88,83.37,-2.48,22.92
53,3.35,1133,13,0.972,-13.8,32.3,-24.95,83.14,-2.49,23.89
54,3.38,1134,12,0.722,-13.97,32.92,-24.83,82.94,-2.47,24.61
55,3.41,1135,11,0.815,-13.98,33.73,-25.22,82.65,-2.38,24.89
56,3.45,1136,10,0.197,-14.17,33.62,-25.11,82.46,-2.4,24.84
57,3.48,1137,9,0.680,-14.3,34.3,-25.53,82.13,-2.25,24.8
58,3.51,1138,8,0.810,-14.28,35.11,-25.55,81.87,-2.2,24.48
59,3.55,1139,7,0.738,-14.36,35.85,-25.76,81.65,-2.09,24.16
