action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,1237,50,,-0.69,-62.81,71.47,68.95,2.15,35.33
2,0.90,1238,49,0.952,-0.59,-63.5,70.52,69.36,1.94,35.22
3,0.94,1239,48,0.831,-0.73,-63.14,70.03,70.19,1.9,34.83
4,0.97,1240,47,0.987,-0.88,-63.5,69.42,71.18,1.63,34.54
5,1.00,1241,46,0.642,-1.23,-63.89,69.95,71.82,1.47,34.53
6,1.04,1242,45,1.006,-1.31,-64.2,69.38,72.83,1.57,34.28
7,1.07,1243,44,1.488,-1.25,-64.03,67.89,73.94,1.39,34.22
8,1.10,1244,43,0.553,-1.19,-64.22,67.61,74.49,1.54,34.11
9,1.14,1245,42,0.972,-1.13,-65.07,67.41,75.46,1.66,34.1
10,1.17,1246,41,0.580,-1.14,-65.19,67.35,76.04,1.79,34.12
11,1.20,1247,40,0.902,-1.23,-66.09,66.98,76.54,1.87,33.96
12,1.24,1248,39,0.759,-1.15,-66.82,67.74,77.02,2.06,33.86
13,1.27,1249,38,1.338,-1.08,-68.16,67.0,77.53,2.33,33.84
14,1.30,1250,37,1.132,-0.99,-69.29,67.84,77.75,2.51,33.83
15,1.34,1251,36,0.684,-0.66,-69.97,67.94,78.02,2.54,33.7
16,1.37,1252,35,1.969,-0.78,-71.94,68.7,78.16,2.48,33.65
17,1.41,1253,34,1.488,-0.6,-73.43,68.53,78.11,2.48,33.67
18,1.44,1254,33,1.042,-0.53,-74.47,68.85,78.18,2.54,33.57
19,1.47,1255,32,0.383,-0.67,-74.85,69.1,78.21,2.55,33.53
20,1.51,1256,31,2.342,-0.63,-77.19,69.71,78.26,2.57,33.57
21,1.54,1257,30,1.181,-0.74,-78.38,70.25,78.39,2.41,33.49
22,1.57,1258,29,1.393,-0.7,-79.77,70.49,78.63,2.34,33.28
23,2.48,1259,48,4.783,-5.48,-75.58,67.03,76.73,1.79,31.65
24,2.51,1260,47,0.881,-6.3,-76.46,67.23,76.78,1.78,31.3
25,2.54,1261,46,1.298,-7.59,-76.79,67.08,77.11,1.8,31.22
26,2.58,1262,45,1.477,-9.07,-78.17,66.67,77.35,1.83,31.22
27,2.61,1263,44,0.867,-9.94,-77.61,66.81,77.54,1.77,30.97
28,2.64,1264,43,1.056,-10.99,-78.5,66.53,77.74,1.64,30.88
29,2.68,1265,42,1.576,-12.57,-79.31,66.31,77.95,1.63,30.72
30,2.71,1266,41,1.081,-13.65,-79.51,65.98,78.15,1.47,30.35
31,2.74,1267,40,1.072,-14.72,-79.33,65.76,78.21,1.46,29.53
32,2.78,1268,39,0.914,-15.64,-79.22,65.08,78.62,1.51,28.77
33,2.81,1269,38,1.174,-16.67,-79.48,65.45,78.94,1.51,27.6
34,2.84,1270,37,1.041,-17.71,-79.57,64.5,78.99,1.45,26.73
35,2.88,1271,36,1.019,-18.11,-80.59,64.43,79.12,1.34,25.76
36,2.91,1272,35,1.056,-19.17,-79.91,64.77,79.15,1.3,25.46
37,2.95,1273,34,1.089,-19.95,-80.3,63.68,79.28,1.16,24.7
38,2.98,1274,33,1.071,-20.63,-80.31,64.75,79.37,1.16,24.68
39,3.01,1275,32,0.703,-20.89,-79.88,64.05,79.3,0.91,24.59
40,3.05,1276,31,0.252,-21.14,-80.01,63.85,79.43,0.74,24.77
41,3.08,1277,31,1.399,-20.95,-81.15,64.29,78.04,-0.42,24.41
42,3.11,1278,30,0.567,-21.52,-81.62,64.73,78.01,-0.52,24.11
43,3.15,1279,29,0.814,-22.27,-80.94,64.16,78.07,-0.44,23.3
44,3.18,1280,28,1.334,-22.9,-81.68,64.06,78.01,-0.47,21.96
45,3.21,1281,27,2.029,-23.59,-81.99,64.23,77.82,-0.37,19.93
46,3.25,1282,26,1.888,-24.29,-82.5,64.47,77.82,-0.37,18.04
47,3.28,1283,25,1.287,-24.78,-82.85,64.68,77.84,-0.42,16.76
48,3.31,1284,24,1.325,-25.13,-82.39,64.86,77.69,-0.43,15.43
49,3.35,1285,23,0.796,-25.61,-82.56,64.62,77.57,-0.54,14.64
50,3.38,1286,22,0.701,-26.12,-83.26,65.08,77.52,-0.73,14.12
51,3.41,1287,21,0.957,-26.67,-82.3,65.13,77.42,-0.75,13.71
52,3.45,1288,20,0.681,-26.92,-82.36,65.17,77.27,-0.76,13.03
53,3.48,1289,19,0.465,-27.39,-82.49,65.15,77.38,-0.8,12.57
54,3.51,1290,18,0.612,-27.88,-82.53,65.27,77.15,-0.81,11.96
55,3.55,1291,17,0.749,-28.31,-82.39,65.54,77.1,-0.94,11.21
56,3.58,1292,16,0.568,-28.61,-81.82,65.46,76.99,-0.99,10.64
57,3.61,1293,15,0.576,-28.88,-81.85,65.19,77.06,-1.14,10.07
58,3.65,1294,14,0.370,-29.12,-81.74,65.08,76.81,-1.36,9.7
59,3.68,1295,13,0.298,-29.36,-81.73,65.18,76.65,-1.51,9.4
60,3.71,1296,12,0.369,-29.51,-81.36,64.97,76.4,-1.64,9.21
61,3.75,1297,11,0.230,-29.72,-81.19,64.74,76.29,-1.82,9.07
62,3.78,1298,10,0.305,-29.95,-80.88,64.91,76.13,-2.09,8.88
63,3.82,1299,9,0.392,-30.21,-80.95,64.73,75.92,-2.35,8.49
64,3.85,1300,8,0.514,-30.64,-81.07,65.08,75.65,-2.6,7.98
65,3.88,1301,7,0.608,-30.88,-80.68,65.07,75.21,-3.09,7.37
66,3.92,1302,6,0.538,-31.17,-80.33,65.1,75.14,-3.61,6.83
67,3.95,1303,5,0.518,-31.54,-80.3,64.88,74.9,-4.02,6.32
68,3.98,1304,22,13.913,-31.88,-68.6,50.96,72.79,-2.09,8.08
69,4.02,1305,21,0.498,-32.12,-68.1,50.74,72.69,-2.59,8.0
70,4.05,1306,20,0.654,-32.25,-67.45,50.34,72.62,-3.12,8.0
71,4.08,1307,19,0.907,-31.76,-66.59,49.44,72.73,-3.87,8.22
72,4.12,1308,18,6.202,-32.16,-61.3,43.24,71.8,-3.81,8.78
73,4.15,1309,17,1.125,-32.04,-60.17,42.71,71.68,-4.61,8.45
74,4.18,1310,16,1.191,-31.92,-58.98,41.96,71.7,-5.24,8.21
75,4.22,1311,15,1.087,-31.89,-57.89,41.62,71.7,-5.67,7.95
76,4.25,1312,14,1.092,-31.85,-56.8,41.07,71.6,-5.94,7.85
77,4.28,1313,13,1.171,-31.76,-55.63,40.69,71.34,-6.26,7.97
78,4.32,1314,12,1.294,-31.78,-54.33,40.17,71.16,-6.4,7.98
79,4.35,1315,11,0.937,-31.82,-53.4,40.12,70.81,-6.61,8.28
80,4.38,1316,10,1.297,-31.88,-52.1,39.81,70.47,-6.91,8.37
81,4.42,1317,9,1.467,-31.81,-50.63,39.38,69.93,-7.11,8.32
82,4.45,1318,8,1.373,-31.71,-49.26,38.96,69.46,-7.23,8.34
83,4.49,1319,7,1.560,-31.61,-47.7,38.4,69.0,-7.32,8.41
84,4.52,1320,6,1.651,-31.57,-46.05,37.93,68.59,-7.31,8.59
85,4.55,1321,5,1.501,-31.59,-44.55,37.22,68.31,-7.28,8.85
86,4.59,1322,4,2.010,-31.56,-42.54,36.32,68.04,-7.29,8.95
87,4.62,1323,3,2.028,-31.71,-40.51,35.43,67.89,-7.34,8.97
88,4.65,1324,2,1.673,-31.74,-38.84,34.42,67.69,-7.38,9.0
89,4.69,1325,1,1.909,-31.84,-36.93,33.37,67.42,-7.45,8.99
90,4.92,1326,27,22.469,-41.85,-59.4,46.12,67.13,-4.54,2.07
91,4.95,1327,26,2.863,-41.59,-58.05,43.26,67.13,-4.74,2.03
92,4.99,1328,25,3.110,-41.81,-54.94,42.21,66.68,-4.88,1.8
93,5.02,1329,24,1.620,-41.78,-53.32,41.22,66.99,-5.13,1.88
94,5.05,1330,23,1.681,-41.43,-51.64,39.68,66.94,-5.23,2.1
95,5.09,1331,22,2.025,-41.5,-49.62,37.88,66.91,-5.37,2.13
96,5.12,1332,21,1.435,-41.16,-48.18,37.25,66.95,-5.46,2.3
97,5.15,1333,20,2.024,-41.05,-46.16,36.39,67.01,-5.77,2.44
98,5.19,1334,19,1.363,-41.12,-44.79,35.33,66.99,-5.99,2.62
99,5.22,1335,18,1.410,-41.1,-43.38,34.24,66.96,-6.0,3.22
100,5.25,1336,17,1.367,-41.35,-42.02,33.61,67.4,-6.02,4.12
101,5.29,1337,16,1.409,-40.87,-41.44,33.32,67.18,-5.82,5.53
102,5.32,1338,15,1.758,-41.03,-41.41,32.64,67.23,-5.95,7.29
103,5.35,1339,14,2.452,-41.42,-40.35,33.93,67.76,-6.03,9.74
104,5.39,1340,13,2.493,-40.93,-39.95,33.37,67.9,-5.96,12.24
105,5.42,1341,12,2.644,-41.2,-38.92,33.04,68.24,-6.01,14.88
106,5.46,1342,11,1.998,-41.28,-38.14,33.5,68.09,-5.83,16.88
107,5.49,1343,10,1.510,-41.14,-37.3,33.38,68.67,-6.05,18.39
108,5.52,1344,9,0.864,-41.63,-37.1,33.2,68.64,-5.9,19.25
109,5.56,1345,8,1.056,-41.41,-36.04,33.29,69.14,-5.79,20.06
110,5.59,1346,7,0.965,-41.31,-35.08,33.51,69.02,-5.79,20.55
111,5.62,1347,6,0.807,-41.56,-34.77,33.9,69.19,-5.78,21.35
112,5.66,1348,5,1.323,-41.38,-34.23,34.32,69.23,-5.85,22.68
113,5.69,1349,4,1.375,-41.48,-34.0,33.97,69.24,-5.7,24.05
114,5.72,1350,25,14.041,-38.81,-19.96,23.36,74.5,-2.48,30.98
115,5.76,1351,24,0.830,-38.92,-19.29,22.53,74.53,-2.3,31.52
116,5.79,1352,23,0.574,-38.82,-18.71,22.27,74.59,-2.15,32.09
