action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,0,50,,-5.25,-101.78,89.44,74.67,-1.26,1.44
2,0.90,1,49,0.576,-5.82,-101.79,89.18,74.67,-1.17,1.49
3,0.94,2,48,0.709,-6.12,-102.2,88.47,74.42,-1.26,1.55
4,0.97,3,47,0.864,-6.3,-101.91,89.33,73.92,-1.25,1.52
5,1.00,4,46,0.331,-6.63,-102.0,89.14,73.74,-1.24,1.42
6,1.04,5,45,0.227,-6.61,-101.93,88.97,73.52,-1.26,1.46
7,1.07,6,44,0.520,-6.94,-101.67,89.03,73.0,-1.24,1.49
8,1.10,7,43,0.430,-6.86,-102.1,89.22,72.7,-1.33,1.47
9,1.14,8,42,0.279,-7.07,-101.94,89.13,72.42,-1.26,1.53
10,1.17,9,41,0.481,-7.32,-101.95,89.54,71.94,-1.2,1.49
11,1.20,10,40,0.436,-7.29,-101.58,89.29,71.51,-1.18,1.4
12,1.24,11,39,0.442,-7.38,-101.91,89.08,71.06,-1.24,1.56
13,1.27,12,38,0.705,-7.3,-101.42,89.53,70.36,-1.2,1.49
14,1.30,13,37,0.326,-7.29,-101.75,89.49,70.1,-1.17,1.5
15,1.34,14,36,0.364,-7.61,-101.72,89.27,69.73,-1.18,1.48
16,1.37,15,35,0.325,-7.28,-101.45,89.57,69.8,-1.18,1.38
17,1.41,16,34,0.549,-7.18,-102.0,89.52,69.75,-1.16,1.4
18,1.44,17,33,0.143,-7.1,-102.12,89.38,69.66,-1.13,1.39
19,1.47,18,32,0.212,-7.04,-102.04,89.44,69.88,-1.17,1.38
20,1.51,19,31,0.111,-7.0,-101.95,89.33,69.82,-1.14,1.37
21,1.54,20,30,0.368,-6.77,-102.32,89.52,69.9,-1.11,1.33
22,1.57,21,29,0.212,-6.84,-102.16,89.42,69.69,-1.11,1.31
23,1.61,22,28,0.103,-6.94,-102.25,89.38,69.68,-1.12,1.34
24,1.64,23,27,0.627,-6.66,-101.9,88.75,69.77,-1.13,1.26
25,1.67,24,26,0.290,-6.74,-102.11,89.04,69.49,-1.11,1.25
26,1.71,25,25,0.112,-6.85,-102.04,88.94,69.54,-1.12,1.22
27,1.74,26,24,0.401,-6.62,-101.64,89.0,69.45,-1.14,1.16
28,1.77,27,23,0.399,-6.69,-102.04,88.94,69.47,-1.09,1.34
29,1.81,28,22,0.174,-6.53,-102.21,89.0,69.48,-1.14,1.28
30,1.84,29,21,0.658,-6.72,-101.56,88.44,69.47,-1.14,1.36
31,1.87,30,20,0.229,-6.55,-101.79,88.5,69.49,-1.06,1.27
32,1.91,31,19,0.610,-6.71,-101.78,89.11,69.36,-1.13,1.38
33,1.94,32,18,0.722,-6.7,-101.68,88.39,69.37,-1.13,1.26
34,1.97,33,17,0.327,-6.37,-101.48,88.42,69.51,-1.12,1.33
35,2.01,34,16,0.337,-6.49,-101.82,88.32,69.55,-1.16,1.34
36,2.04,35,15,0.515,-6.28,-101.84,87.8,69.42,-1.17,1.26
37,2.07,36,14,0.304,-6.54,-101.64,88.11,69.4,-1.15,1.2
38,2.11,37,13,0.367,-6.64,-101.91,87.74,69.42,-1.21,1.31
39,2.14,38,12,0.361,-6.46,-101.55,87.63,69.14,-1.23,1.22
40,2.17,39,11,0.159,-6.51,-101.39,87.5,69.07,-1.27,1.27
41,2.21,40,25,1.280,-7.62,-101.61,87.54,68.87,0.01,1.27
42,2.24,41,24,0.247,-7.67,-101.65,87.57,68.63,-0.07,1.12
43,2.27,42,23,0.349,-7.44,-102.0,87.5,68.41,-0.12,1.26
44,2.31,43,22,0.413,-7.6,-101.98,87.53,68.0,-0.12,1.32
45,2.34,44,21,0.525,-7.48,-101.83,87.0,67.86,-0.19,1.27
46,2.38,45,20,0.402,-7.36,-101.43,86.8,67.69,-0.23,1.22
47,2.41,46,19,0.596,-7.41,-101.69,87.39,67.28,-0.24,1.23
48,2.44,47,18,0.530,-7.54,-101.35,86.86,66.95,-0.32,1.15
49,2.48,48,17,0.500,-7.55,-100.85,87.1,66.62,-0.42,1.28
50,2.51,49,16,0.355,-7.55,-101.21,87.04,66.35,-0.49,1.23
51,2.54,50,15,0.791,-8.02,-101.45,87.02,65.82,0.3,1.16
52,2.58,51,14,0.349,-7.98,-101.23,87.37,65.51,0.37,1.19
53,2.61,52,13,0.487,-7.93,-100.79,87.41,65.03,0.19,1.18
54,2.64,53,12,0.555,-8.49,-100.97,87.09,64.65,0.09,1.28
55,2.68,54,11,1.135,-8.15,-99.83,86.6,63.92,0.13,1.13
56,2.71,55,10,1.624,-8.17,-98.21,86.49,63.5,-0.14,1.17
57,2.74,56,9,1.425,-7.95,-96.79,85.14,63.03,-0.55,1.26
58,2.78,57,8,2.005,-7.9,-94.78,85.02,62.39,-0.48,1.15
59,2.81,58,7,0.918,-7.9,-93.86,85.18,62.15,-0.64,1.27
60,2.84,59,6,1.289,-8.02,-92.6,83.89,61.56,-0.47,1.28
61,2.88,60,5,1.548,-7.82,-91.05,83.63,61.3,-0.48,1.29
62,2.91,61,4,0.632,-7.77,-90.55,83.0,60.67,-0.54,1.28
63,2.94,62,3,1.491,-7.45,-89.06,83.4,60.62,-0.65,1.29
64,2.98,63,26,7.943,-7.46,-97.01,86.8,60.99,-0.38,1.2
65,3.01,64,25,0.268,-7.37,-96.76,86.85,60.72,-0.3,1.2
66,3.04,65,24,4.426,-7.37,-101.18,88.78,61.21,-0.0,1.11
67,3.08,66,23,0.251,-7.22,-100.93,88.9,61.44,0.12,1.08
68,3.11,67,22,0.450,-7.26,-101.38,88.78,61.44,0.17,1.2
69,3.14,68,21,0.256,-7.4,-101.43,88.8,61.7,0.33,1.19
70,3.18,69,20,0.303,-7.09,-101.43,88.98,61.77,0.43,1.22
71,3.21,70,19,0.639,-7.38,-101.08,88.34,62.0,0.47,1.05
