action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.84,1703,50,,-10.7,-38.52,50.36,61.02,2.16,36.36
2,0.87,1704,49,0.461,-10.24,-38.34,50.56,61.44,2.57,36.64
3,0.90,1705,48,0.729,-10.25,-38.64,50.37,62.17,2.94,37.1
4,0.94,1706,47,0.706,-10.19,-38.65,50.36,62.87,3.32,37.23
5,0.97,1707,46,1.264,-10.63,-37.38,50.9,63.31,3.53,37.29
6,1.00,1708,45,1.530,-10.34,-38.91,51.03,63.67,4.0,37.26
7,1.04,1709,44,0.514,-10.25,-38.89,50.52,64.13,4.4,37.05
8,1.07,1710,43,0.432,-10.18,-38.75,50.24,64.57,4.79,37.16
9,1.10,1711,42,0.418,-10.08,-38.4,50.27,64.63,5.21,37.05
10,1.14,1712,41,0.482,-9.96,-38.69,49.79,64.95,5.51,37.14
11,1.17,1713,40,0.513,-10.22,-38.7,50.3,65.33,5.93,37.06
12,1.20,1714,39,0.364,-9.86,-38.82,50.32,65.5,6.14,37.14
13,1.24,1715,38,1.176,-10.25,-39.31,49.15,65.71,6.29,36.78
14,1.27,1716,37,0.451,-10.4,-38.86,49.01,66.0,6.39,36.88
15,1.30,1717,36,0.670,-10.35,-38.19,49.16,66.32,6.58,36.68
16,1.34,1718,35,0.818,-9.78,-38.24,48.34,66.34,6.54,36.78
17,2.21,1719,49,4.338,-10.18,-42.58,51.61,66.21,5.07,38.57
18,2.24,1720,48,0.504,-10.13,-43.08,51.44,66.2,4.99,38.35
19,2.27,1721,47,0.769,-10.55,-42.77,50.67,66.39,4.95,37.93
20,2.31,1722,46,0.987,-10.38,-41.79,50.74,66.35,5.0,37.91
21,2.34,1723,45,0.741,-10.74,-42.53,50.64,66.39,5.2,37.94
22,2.37,1724,44,0.509,-10.77,-42.02,50.91,66.2,5.28,38.02
23,2.41,1725,43,0.755,-11.02,-41.36,50.15,66.25,5.42,38.13
24,2.44,1726,42,0.747,-11.02,-41.25,50.9,66.0,5.58,38.31
25,2.47,1727,41,1.363,-10.89,-39.89,50.97,65.36,5.43,38.23
26,2.51,1728,40,1.097,-11.48,-40.98,50.02,65.33,5.44,38.11
27,2.54,1729,39,1.485,-11.11,-39.5,50.17,65.18,5.53,38.18
28,2.58,1730,38,0.592,-11.53,-38.9,50.58,64.99,5.69,38.18
29,2.61,1731,37,1.943,-11.43,-36.96,50.42,64.46,5.34,38.12
