action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.84,0,50,,-4.96,-102.83,88.94,75.14,-0.86,0.76
2,0.87,1,49,0.248,-5.21,-102.6,88.86,75.15,-0.83,0.68
3,0.90,2,48,0.463,-5.67,-103.03,88.77,75.11,-0.69,0.75
4,0.94,3,47,0.683,-6.36,-102.96,88.53,74.75,-0.7,0.77
5,0.97,4,46,0.343,-6.51,-102.62,88.64,74.53,-0.7,0.79
6,1.00,5,45,0.717,-7.23,-102.54,88.45,74.11,-0.74,0.88
7,1.04,6,44,0.482,-7.71,-102.46,88.84,73.79,-0.78,0.85
8,1.07,7,43,0.508,-8.18,-102.51,88.94,73.28,-0.93,0.8
9,1.10,8,42,0.412,-8.59,-102.86,88.94,72.98,-0.98,0.73
10,1.14,9,41,0.413,-9.0,-102.55,88.77,72.82,-1.07,0.75
11,1.17,10,40,0.345,-9.35,-102.7,88.93,72.71,-1.1,0.78
12,1.20,11,39,0.368,-9.69,-102.33,89.03,72.55,-1.24,0.79
13,1.24,12,38,0.286,-9.87,-102.55,88.75,72.31,-1.3,0.74
14,1.27,13,37,0.391,-10.26,-102.54,88.72,72.38,-1.4,0.8
15,1.30,14,36,0.296,-10.56,-102.63,88.49,72.23,-1.35,0.76
16,1.34,15,35,0.272,-10.83,-102.55,88.3,72.23,-1.36,0.77
17,1.37,16,34,0.377,-11.03,-102.43,87.93,72.06,-1.29,0.77
18,1.40,17,33,0.400,-10.86,-102.56,88.33,71.82,-1.21,0.78
19,1.44,18,32,0.188,-10.81,-102.38,88.24,71.67,-1.18,0.8
20,1.47,19,31,0.267,-10.98,-102.56,88.5,71.42,-1.17,0.8
21,1.50,20,30,0.285,-11.1,-102.63,88.35,71.14,-1.16,0.68
22,1.54,21,29,0.311,-10.96,-102.47,88.04,71.0,-1.06,0.75
23,1.57,22,28,0.195,-11.08,-102.28,88.13,70.86,-1.08,0.77
24,1.60,23,27,0.216,-10.93,-102.07,88.01,70.65,-1.04,0.77
25,1.64,24,26,0.199,-11.07,-102.27,88.09,70.52,-0.96,0.76
26,1.67,25,25,0.204,-10.93,-102.41,87.89,70.42,-0.92,0.7
27,1.70,26,24,0.187,-10.95,-102.28,88.08,70.24,-0.97,0.75
28,1.74,27,23,0.254,-10.75,-102.51,87.82,70.0,-0.87,0.79
29,1.77,28,22,0.688,-10.55,-101.82,87.68,69.89,-0.82,0.71
30,1.81,29,21,0.374,-10.48,-102.19,87.84,69.65,-0.78,0.69
31,1.84,30,20,0.304,-10.42,-101.89,87.61,69.43,-0.82,0.58
32,1.87,31,19,0.086,-10.47,-101.94,87.55,69.35,-0.78,0.67
33,1.91,32,18,0.458,-10.34,-101.48,87.3,69.18,-0.7,0.62
34,1.94,33,17,0.202,-10.24,-101.68,87.1,69.12,-0.73,0.63
35,1.97,34,16,0.244,-10.2,-101.5,86.86,69.18,-0.72,0.65
36,2.01,35,15,0.306,-10.19,-101.37,86.55,69.16,-0.8,0.64
37,2.04,36,14,0.199,-10.14,-101.57,86.69,69.07,-0.77,0.66
38,2.07,37,13,0.126,-10.02,-101.59,86.7,69.1,-0.79,0.63
39,2.11,38,12,0.087,-10.0,-101.64,86.7,69.05,-0.7,0.54
40,2.14,39,11,0.550,-9.96,-101.09,86.15,69.05,-0.74,0.63
41,2.17,40,10,0.180,-9.84,-101.27,86.1,69.11,-0.71,0.58
42,2.21,41,9,0.384,-9.98,-101.1,85.72,69.22,-0.75,0.58
43,2.24,42,8,0.481,-9.96,-100.78,85.24,69.34,-0.77,0.62
44,2.27,43,24,1.982,-11.22,-101.57,87.22,68.62,-0.87,0.55
45,2.31,44,23,0.372,-11.21,-101.19,87.0,68.47,-0.89,0.59
46,2.34,45,22,0.193,-11.14,-101.11,87.2,68.31,-0.95,0.63
47,2.37,46,21,0.921,-11.24,-100.58,86.28,68.22,-1.05,0.55
48,2.41,47,20,0.828,-11.14,-99.75,86.17,67.9,-1.31,0.57
49,2.44,48,19,1.183,-11.13,-98.57,85.58,67.52,-1.52,0.56
50,2.47,49,18,1.394,-11.19,-97.18,84.72,67.15,-1.78,0.54
51,2.51,50,17,3.544,-11.91,-100.72,86.89,67.6,-0.81,0.49
52,2.54,51,16,0.132,-11.89,-100.6,86.93,67.47,-0.81,0.49
53,2.57,52,15,0.960,-11.84,-99.64,86.55,67.26,-0.81,0.5
54,2.61,53,14,1.143,-11.82,-98.49,86.09,67.02,-0.84,0.52
55,2.64,54,13,1.495,-11.91,-97.0,85.61,66.61,-0.88,0.54
