action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
43,2.27,42,8,0.503,-4.55,-101.92,88.59,76.85,-1.18,0.87
44,2.31,43,7,0.256,-4.51,-102.14,88.34,77.0,-1.15,0.94
45,2.34,44,6,0.581,-4.54,-102.11,88.92,76.85,-1.13,0.97
46,2.38,45,5,0.395,-4.42,-102.44,88.52,76.85,-1.19,0.95
47,2.41,46,4,0.132,-4.55,-102.51,88.64,76.77,-1.21,0.96
48,2.44,47,3,0.322,-4.51,-102.19,88.88,76.93,-1.19,0.8
49,2.48,48,2,0.291,-4.25,-102.48,88.86,76.91,-1.18,0.95
50,2.51,49,23,0.736,-4.38,-102.02,89.07,77.65,-0.94,0.83
51,2.54,50,22,0.475,-4.32,-101.76,88.9,78.13,-1.01,0.76
52,2.58,51,21,0.596,-4.2,-102.02,89.5,78.04,-0.89,0.96
53,2.61,52,20,0.650,-4.38,-102.08,88.85,77.95,-0.92,0.85
54,2.64,53,19,0.388,-4.33,-101.94,88.46,77.78,-0.92,0.89
55,2.68,54,18,0.361,-4.36,-102.0,88.82,77.76,-0.91,0.78
56,2.71,55,17,0.146,-4.33,-102.01,88.92,77.91,-0.87,0.79
57,2.74,56,16,0.377,-4.03,-101.87,88.54,77.88,-0.95,1.09
58,2.78,57,15,0.514,-4.4,-101.66,89.05,77.75,-0.9,0.77
59,2.81,58,14,0.369,-4.25,-101.82,88.68,77.66,-0.86,0.91
60,2.84,59,13,0.381,-4.23,-101.78,89.07,77.77,-0.9,0.76
61,2.88,60,12,0.835,-4.2,-102.01,88.23,77.92,-0.87,0.88
62,2.91,61,11,0.524,-4.53,-101.49,88.66,77.81,-0.83,0.73
63,2.94,62,10,0.339,-4.21,-101.83,88.97,77.83,-0.92,0.86
64,2.98,63,9,0.521,-4.32,-102.35,88.85,77.87,-0.81,0.98
65,3.01,64,8,0.491,-4.29,-102.29,88.36,77.67,-0.88,0.86
66,3.04,65,7,0.829,-4.4,-101.46,88.48,77.86,-0.85,0.85
67,3.08,66,6,0.456,-4.47,-101.01,88.05,77.7,-0.85,0.87
68,3.11,67,5,0.469,-4.43,-101.48,88.47,77.93,-0.89,0.96
69,3.14,68,4,1.343,-4.4,-102.82,88.77,77.89,-0.91,0.89
70,3.18,69,3,0.755,-4.33,-102.49,88.02,77.8,-0.9,0.81
71,3.21,70,2,0.431,-4.41,-102.22,88.45,78.01,-0.98,0.96
72,3.25,71,1,0.277,-4.27,-102.26,88.32,77.73,-0.96,0.87
73,4.15,72,49,0.640,-3.87,-102.06,88.96,77.32,-1.31,0.98
74,4.18,73,48,0.395,-3.97,-102.18,88.56,77.48,-1.22,0.99
75,4.22,74,47,0.313,-3.89,-102.02,88.88,77.51,-1.27,0.96
76,4.25,75,46,0.227,-3.76,-102.25,88.89,77.67,-1.21,1.01
77,4.28,76,45,0.250,-3.79,-102.0,88.89,77.66,-1.23,1.03
78,4.32,77,44,0.307,-3.77,-101.77,89.2,77.61,-1.26,0.86
79,4.35,78,43,0.550,-3.85,-102.32,89.25,77.53,-1.23,1.09
80,4.38,79,42,0.226,-3.85,-102.1,89.12,77.76,-1.21,0.9
81,4.42,80,41,0.195,-3.99,-102.11,89.25,77.56,-1.27,1.01
82,4.45,81,40,0.318,-3.96,-101.83,88.93,77.58,-1.3,0.98
83,4.48,82,39,0.494,-3.8,-102.33,88.91,77.59,-1.26,0.93
84,4.52,83,38,0.254,-4.05,-102.2,88.76,77.74,-1.23,0.91
85,4.55,84,37,0.366,-4.05,-102.34,89.12,77.49,-1.19,1.04
86,4.58,85,36,0.578,-3.92,-101.79,88.55,77.58,-1.29,0.8
87,4.62,86,35,0.432,-4.0,-102.22,88.98,77.58,-1.24,0.8
88,4.65,87,34,0.274,-4.04,-102.5,88.92,77.57,-1.22,0.92
89,4.68,88,33,0.543,-3.83,-102.05,88.38,77.65,-1.18,0.99
90,4.72,89,32,0.764,-3.97,-101.7,89.14,77.73,-1.2,0.98
91,4.75,90,31,0.488,-4.02,-102.18,89.13,77.53,-1.29,0.87
92,4.78,91,30,0.368,-3.92,-101.96,88.76,77.62,-1.17,0.96
93,4.82,92,29,0.343,-4.22,-102.12,89.1,77.61,-1.25,0.98
94,4.85,93,28,0.303,-4.03,-102.34,89.06,77.91,-1.07,0.93
95,4.88,94,27,0.282,-4.24,-102.18,88.97,77.63,-1.12,0.81
96,4.92,95,26,0.166,-4.28,-102.23,89.14,77.56,-1.18,0.84
97,4.95,96,25,0.316,-4.29,-102.32,88.82,77.63,-1.14,0.86
98,4.98,97,24,0.253,-4.21,-102.07,88.97,77.47,-1.16,0.81
99,5.02,98,23,0.324,-4.24,-102.35,89.29,77.52,-1.05,0.79
100,5.05,99,22,0.189,-4.25,-102.16,89.14,77.54,-1.07,0.83
101,5.08,100,21,0.417,-4.19,-101.91,88.72,77.53,-1.1,0.87
102,5.12,101,20,0.570,-4.19,-102.48,89.05,77.65,-1.04,0.87
103,5.15,102,19,0.770,-4.04,-101.71,89.18,77.44,-1.08,0.84
104,5.19,103,18,0.595,-4.07,-102.3,89.59,77.62,-1.01,0.84
105,5.22,104,17,0.485,-4.15,-102.22,89.11,77.63,-1.07,0.88
106,5.25,105,16,0.362,-4.05,-102.07,89.47,77.42,-1.02,0.83
107,5.29,106,15,0.460,-4.2,-102.38,89.01,77.62,-1.11,0.9
108,5.32,107,14,0.250,-4.04,-102.13,88.98,77.48,-1.04,0.93
109,5.35,108,13,0.184,-3.9,-102.09,88.79,77.47,-1.13,0.94
110,5.39,109,12,0.362,-4.21,-101.99,89.16,77.67,-1.08,0.88
111,5.42,110,11,0.187,-4.07,-102.1,89.15,77.48,-1.06,0.98
112,5.45,111,10,0.217,-4.08,-102.04,88.93,77.48,-1.13,0.8
113,5.49,112,9,0.129,-4.0,-102.17,89.01,77.46,-1.08,0.91
114,5.52,113,8,0.330,-3.91,-101.84,89.28,77.59,-1.16,0.9
115,5.55,114,7,0.425,-4.01,-101.78,88.86,77.65,-1.13,0.9
116,5.59,115,6,0.189,-4.0,-101.88,89.05,77.46,-1.09,0.9
117,5.62,116,5,0.419,-4.0,-101.85,88.63,77.54,-1.04,1.07
118,5.65,117,4,0.681,-4.09,-102.53,89.3,77.49,-1.03,0.88
119,5.69,118,3,0.124,-4.13,-102.41,89.28,77.6,-1.14,0.89
120,5.72,119,2,0.549,-4.1,-101.86,89.06,77.69,-1.08,0.94
121,5.75,120,1,0.419,-4.09,-102.26,88.64,77.62,-1.04,0.88
122,6.66,121,49,0.457,-4.34,-102.55,89.1,77.29,-1.15,1.1
