action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,0,50,,-4.33,-101.66,88.84,76.48,-1.17,0.95
2,0.90,1,49,0.663,-4.16,-102.32,88.96,76.63,-1.08,1.07
3,0.94,2,48,0.335,-4.31,-102.36,88.63,76.69,-0.99,0.95
4,0.97,3,47,0.487,-4.22,-101.88,88.9,76.78,-1.09,0.96
5,1.00,4,46,0.677,-4.46,-102.04,88.22,76.91,-1.09,1.03
6,1.04,5,45,0.871,-4.33,-101.84,89.09,76.9,-1.07,1.03
7,1.07,6,44,0.294,-4.14,-102.14,89.38,76.85,-0.98,1.04
8,1.10,7,43,0.222,-4.36,-102.08,89.53,76.79,-1.05,1.04
9,1.14,8,42,0.675,-4.22,-102.76,89.42,76.84,-1.03,1.04
10,1.17,9,41,1.078,-4.35,-101.68,89.41,76.97,-0.99,0.98
11,1.20,10,40,0.231,-4.12,-101.69,89.54,77.13,-0.96,0.98
12,1.24,11,39,0.509,-4.21,-102.0,89.03,76.77,-1.02,1.05
13,1.27,12,38,0.231,-4.27,-101.82,89.09,77.0,-1.03,0.9
14,1.31,13,37,0.454,-4.23,-102.16,89.54,77.03,-1.02,0.9
15,1.34,14,36,0.609,-4.24,-101.9,88.93,76.85,-1.05,0.94
16,1.37,15,35,0.407,-4.15,-102.17,89.34,76.96,-1.03,0.98
17,1.41,16,34,0.415,-4.07,-102.01,88.92,77.05,-0.98,0.97
18,1.44,17,33,0.175,-4.02,-101.97,89.1,77.1,-1.07,1.02
19,1.47,18,32,0.299,-4.2,-102.27,88.99,77.0,-1.02,0.99
20,1.51,19,31,0.277,-3.96,-102.06,88.71,76.88,-0.87,1.09
21,1.54,20,30,0.515,-3.98,-101.76,89.23,76.89,-0.98,1.04
22,1.57,21,29,0.569,-4.24,-102.33,89.15,77.06,-1.02,0.98
23,1.61,22,28,0.284,-4.15,-102.13,89.43,77.16,-1.03,1.01
24,1.64,23,27,0.485,-3.93,-101.99,88.95,76.88,-1.02,1.0
25,1.67,24,26,0.436,-4.01,-102.18,89.39,76.99,-0.92,1.13
26,1.71,25,25,0.306,-4.25,-101.87,89.12,77.1,-1.01,1.09
27,1.74,26,24,0.469,-4.32,-102.33,88.65,77.0,-0.96,0.98
28,1.77,27,23,0.514,-4.21,-102.28,89.16,77.02,-1.01,1.09
29,1.81,28,22,0.276,-4.14,-102.0,89.34,77.04,-1.03,1.12
30,1.84,29,21,0.248,-4.32,-101.75,89.38,76.93,-1.03,1.06
31,1.87,30,20,0.455,-4.25,-102.21,89.53,76.94,-0.95,1.05
32,1.91,31,19,0.651,-4.36,-102.52,88.87,76.9,-1.0,1.09
33,1.94,32,18,0.549,-4.26,-101.97,89.33,76.95,-1.04,1.08
34,1.97,33,17,0.392,-4.25,-101.96,88.94,76.96,-1.14,0.93
35,2.01,34,16,0.391,-4.02,-101.87,89.33,76.94,-1.08,1.12
36,2.04,35,15,0.379,-4.4,-102.24,89.57,76.97,-1.1,1.01
37,2.07,36,14,0.354,-4.18,-102.05,89.21,76.93,-1.12,1.0
38,2.11,37,13,0.055,-4.23,-102.07,89.18,76.93,-1.15,0.99
39,2.14,38,12,0.350,-3.92,-101.72,89.16,76.74,-1.14,1.08
40,2.18,39,11,0.604,-4.12,-102.33,89.46,76.93,-1.15,0.95
41,2.21,40,10,0.503,-4.33,-101.82,88.99,76.92,-1.11,1.01
42,2.24,41,9,0.537,-4.22,-102.07,89.53,76.81,-1.21,0.96
43,2.28,42,8,0.260,-4.06,-102.02,89.27,77.02,-1.16,0.99
44,2.31,43,7,0.443,-4.26,-102.46,88.83,76.83,-1.2,0.98
45,2.34,44,6,0.667,-4.33,-102.36,89.5,77.04,-1.23,0.85
46,2.38,45,5,0.186,-4.26,-102.42,89.31,76.99,-1.2,0.94
47,2.41,46,4,0.425,-4.55,-102.76,89.74,76.95,-1.22,0.8
48,2.44,47,3,0.735,-4.24,-102.57,89.0,76.99,-1.25,0.93
49,2.48,48,2,0.308,-4.24,-102.88,88.7,77.15,-1.18,0.89
50,2.51,49,1,0.694,-4.24,-102.19,89.04,76.97,-1.24,1.04
51,3.35,50,48,0.917,-4.57,-102.16,88.13,77.36,-1.24,1.07
52,3.38,51,47,0.926,-4.8,-102.35,89.05,77.2,-1.28,1.21
53,3.41,52,46,0.210,-4.73,-102.4,88.84,77.22,-1.34,1.16
54,3.45,53,45,0.187,-4.56,-102.34,88.66,77.32,-1.18,1.11
55,3.48,54,44,0.783,-4.47,-102.55,89.44,77.05,-1.2,1.15
56,3.51,55,43,0.530,-4.7,-102.02,89.26,77.3,-1.26,1.08
57,3.55,56,42,0.600,-4.82,-101.42,89.5,77.05,-1.21,1.07
58,3.58,57,41,0.350,-4.58,-101.77,89.22,77.3,-1.29,1.3
59,3.61,58,40,0.904,-4.52,-102.67,89.55,77.07,-1.26,0.98
60,3.65,59,39,0.447,-4.39,-102.23,89.43,77.13,-1.27,1.11
61,3.68,60,38,0.621,-4.64,-101.6,89.9,77.03,-1.23,0.95
62,3.71,61,37,0.870,-4.72,-102.46,90.77,76.92,-1.29,0.98
63,3.75,62,36,1.838,-4.7,-102.51,88.93,77.17,-1.19,0.92
64,3.78,63,35,1.052,-4.77,-101.45,89.53,77.18,-1.25,1.11
65,3.81,64,34,0.995,-4.7,-102.45,89.35,77.25,-1.2,0.97
66,3.85,65,33,0.493,-4.38,-102.94,89.37,77.41,-1.26,1.06
67,3.88,66,32,0.359,-4.64,-102.64,89.01,77.16,-1.22,0.88
68,3.91,67,31,0.771,-4.59,-102.73,89.78,77.4,-1.3,0.93
69,3.95,68,30,0.230,-4.51,-102.85,89.74,77.17,-1.38,1.12
70,3.98,69,29,0.380,-4.26,-103.12,89.78,77.55,-1.25,0.88
71,4.02,70,28,1.302,-4.52,-102.58,88.48,77.15,-1.25,1.06
72,4.05,71,27,1.263,-4.71,-102.75,89.74,77.2,-1.21,0.95
73,4.08,72,27,0.704,-4.61,-102.38,89.04,77.26,-1.14,0.98
74,4.12,73,26,0.838,-4.75,-101.97,89.87,77.09,-1.21,0.83
75,4.15,74,25,0.644,-4.63,-102.61,89.29,77.25,-1.2,0.97
76,4.18,75,24,0.436,-4.57,-102.18,89.68,77.33,-1.22,0.93
77,4.22,76,23,0.201,-4.45,-102.18,89.62,77.13,-1.24,0.95
78,4.25,77,22,0.140,-4.53,-102.32,89.57,77.23,-1.23,0.98
79,4.28,78,21,0.239,-4.58,-102.08,89.75,77.22,-1.11,1.13
80,4.32,79,20,0.201,-4.63,-102.23,89.74,77.01,-1.13,0.98
81,4.35,80,19,0.942,-4.61,-102.11,88.8,77.09,-1.2,1.0
82,4.38,81,18,0.540,-4.66,-102.36,89.34,77.19,-1.26,1.08
83,4.42,82,17,0.250,-4.55,-102.32,89.59,77.3,-1.25,1.03
84,4.45,83,16,0.184,-4.73,-102.15,89.74,77.2,-1.19,1.04
85,4.48,84,15,0.595,-4.57,-102.55,89.15,77.16,-1.17,0.92
86,4.52,85,14,0.565,-4.52,-101.98,89.71,77.1,-1.21,1.09
87,4.55,86,13,0.539,-4.47,-102.52,89.71,77.07,-1.21,1.06
88,4.58,87,12,0.380,-4.79,-102.49,89.33,76.95,-1.18,1.02
89,4.62,88,11,0.419,-4.75,-102.2,89.75,77.29,-1.17,1.05
90,4.65,89,10,1.082,-4.59,-102.47,88.67,77.02,-1.08,0.9
91,4.68,90,9,0.384,-4.75,-102.48,89.06,77.13,-1.15,0.98
92,4.72,91,8,0.957,-5.02,-102.22,90.01,77.01,-1.16,1.1
93,4.75,92,7,1.139,-4.8,-102.48,88.87,76.97,-1.22,1.03
94,4.78,93,6,0.767,-4.8,-102.42,89.64,77.24,-1.15,0.91
95,4.82,94,5,0.201,-4.94,-102.44,89.63,77.04,-1.21,0.92
96,4.85,95,4,0.294,-4.95,-102.64,89.34,77.13,-1.18,0.93
97,4.89,96,3,0.556,-4.97,-103.04,89.89,77.19,-1.23,0.88
98,4.92,97,2,0.373,-5.08,-103.42,90.09,77.0,-1.11,0.91
99,4.95,98,1,0.565,-5.16,-102.89,89.52,77.17,-1.1,1.01
100,5.89,99,49,0.945,-5.1,-101.94,89.7,77.11,-1.14,0.88
101,5.92,100,48,0.775,-4.96,-102.72,89.21,77.27,-1.06,0.85
102,5.96,101,47,0.724,-5.24,-101.99,89.23,77.28,-1.19,0.9
103,5.99,102,46,0.906,-5.17,-102.9,89.56,77.39,-1.15,0.97
104,6.02,103,45,0.963,-5.18,-101.94,89.06,77.27,-1.1,0.98
105,6.06,104,44,1.057,-4.81,-102.45,90.11,77.61,-1.13,0.87
106,6.09,105,43,0.411,-5.22,-102.46,89.87,77.49,-1.13,0.78
107,6.12,106,42,0.336,-5.16,-102.32,89.54,77.51,-1.2,0.92
108,6.16,107,41,0.197,-5.35,-102.52,89.47,77.43,-1.17,0.93
109,6.19,108,40,0.494,-5.09,-102.25,89.97,77.45,-1.21,0.95
110,6.22,109,39,0.520,-5.02,-102.06,90.49,77.35,-1.09,0.96
111,6.26,110,38,0.859,-5.1,-102.18,89.63,77.65,-1.12,0.95
112,6.29,111,37,0.161,-5.15,-102.22,89.57,77.54,-1.09,0.79
113,6.32,112,36,0.393,-5.09,-102.61,89.88,77.42,-1.03,0.92
114,6.36,113,35,0.401,-5.07,-103.02,89.79,77.39,-1.09,1.01
115,6.39,114,34,0.720,-5.08,-102.3,89.61,77.46,-1.12,0.96
116,6.42,115,33,0.384,-4.96,-102.31,89.22,77.58,-1.1,0.91
117,6.46,116,32,1.088,-5.15,-102.61,90.31,77.5,-1.03,0.97
118,6.49,117,31,0.969,-5.03,-102.43,89.34,77.55,-1.08,1.01
119,6.52,118,30,0.405,-4.92,-102.62,89.75,77.46,-1.09,0.92
120,6.56,119,29,0.260,-5.06,-102.39,89.49,77.59,-1.09,0.91
121,6.59,120,28,0.598,-4.76,-102.48,90.08,77.43,-1.09,0.93
122,6.62,121,27,0.442,-4.78,-102.41,89.64,77.55,-1.19,0.87
123,6.66,122,26,0.180,-4.81,-102.48,89.46,77.42,-1.16,0.85
124,6.69,123,25,0.345,-4.85,-102.66,89.81,77.49,-1.13,0.85
125,6.72,124,24,0.207,-4.88,-102.45,89.69,77.61,-1.2,0.78
126,6.76,125,23,0.276,-4.77,-102.61,89.41,77.59,-1.17,0.97
127,6.79,126,22,0.161,-4.66,-102.77,89.38,77.48,-1.06,1.06
128,6.83,127,21,0.512,-4.79,-103.28,89.85,77.42,-1.14,1.15
129,6.86,128,20,0.845,-4.51,-102.83,89.01,77.54,-1.1,0.81
130,6.89,129,19,0.876,-4.81,-102.41,89.89,77.41,-1.07,0.8
131,6.93,130,18,0.652,-4.58,-102.26,89.23,77.59,-1.15,0.94
132,6.96,131,17,0.077,-4.55,-102.32,89.17,77.64,-1.08,0.92
133,6.99,132,16,0.261,-4.67,-102.52,89.43,77.56,-1.12,0.89
134,7.03,133,15,0.124,-4.59,-102.4,89.42,77.63,-1.2,0.96
135,7.06,134,14,0.522,-4.63,-101.98,88.9,77.67,-1.11,0.95
136,7.09,135,13,1.226,-4.55,-103.21,88.89,77.57,-1.1,0.92
137,7.13,136,12,0.820,-4.82,-102.39,88.72,77.61,-1.16,0.98
138,7.16,137,11,1.017,-4.68,-102.58,89.73,77.55,-1.02,0.97
139,7.19,138,10,0.446,-4.84,-103.03,89.55,77.56,-1.07,0.75
140,7.23,139,9,0.711,-4.55,-102.31,88.98,77.48,-1.19,0.96
141,7.26,140,8,0.652,-4.58,-101.78,89.63,77.7,-1.06,0.98
142,7.29,141,7,0.754,-4.64,-102.54,89.23,77.61,-1.06,0.86
143,7.33,142,6,0.320,-4.67,-102.22,89.3,77.54,-1.21,0.92
144,7.36,143,5,0.302,-4.83,-102.22,89.6,77.71,-1.15,0.91
145,7.39,144,4,0.451,-4.61,-102.34,89.15,77.57,-1.15,0.89
146,7.43,145,3,0.427,-4.73,-102.46,88.72,77.72,-1.1,0.92
147,7.46,146,2,0.518,-4.71,-102.02,89.24,77.49,-1.24,0.86
