action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,447,50,,-8.49,-102.11,89.56,75.68,-2.95,0.4
2,0.90,448,49,0.591,-8.81,-102.7,89.1,75.73,-2.98,0.47
3,0.94,449,48,0.651,-8.92,-102.05,89.66,75.77,-2.98,0.43
4,0.97,450,47,0.285,-9.15,-102.34,89.7,75.6,-2.95,0.48
5,1.00,451,46,0.142,-9.28,-102.35,89.56,75.56,-2.97,0.34
6,1.04,452,45,0.224,-9.5,-102.55,89.75,75.59,-2.89,0.45
7,1.07,453,44,0.336,-9.34,-102.21,89.52,75.6,-2.96,0.35
8,1.10,454,43,0.265,-9.16,-102.48,89.68,75.53,-2.89,0.48
9,1.14,455,42,0.330,-8.94,-102.73,89.35,75.57,-2.94,0.38
10,1.17,456,41,0.329,-8.89,-102.88,89.68,75.57,-2.94,0.52
11,1.20,457,40,0.581,-8.81,-102.65,89.1,75.58,-2.95,0.39
12,1.24,458,39,0.353,-8.46,-102.48,89.41,75.47,-2.98,0.49
13,1.27,459,38,0.574,-8.65,-103.06,89.56,75.44,-2.91,0.43
14,1.30,460,37,0.474,-8.52,-103.05,89.09,75.35,-2.97,0.54
15,1.34,461,36,0.461,-8.52,-102.59,88.89,75.33,-2.99,0.48
16,1.37,462,35,0.310,-8.52,-102.59,89.2,75.21,-2.87,0.53
17,2.11,463,48,0.998,-8.55,-101.59,89.27,75.36,-2.84,0.81
18,2.14,464,47,0.529,-8.61,-102.12,88.74,75.28,-2.84,0.87
19,2.18,465,46,0.361,-8.31,-102.44,89.1,75.28,-2.85,0.84
20,2.21,466,45,0.313,-8.26,-102.13,89.1,75.21,-2.78,0.8
21,2.24,467,44,0.515,-8.13,-101.61,89.05,75.2,-2.77,0.87
22,2.28,468,43,0.345,-8.15,-101.96,89.03,75.28,-2.79,0.77
23,2.31,469,42,0.337,-7.81,-102.18,89.03,75.11,-2.84,0.96
24,2.34,470,41,0.294,-8.03,-101.89,88.89,75.01,-2.85,0.79
25,2.38,471,40,0.617,-8.05,-101.27,89.16,75.14,-2.82,0.92
26,2.41,472,39,0.925,-7.87,-102.2,88.79,75.11,-2.78,0.84
27,2.44,473,38,0.341,-8.06,-101.86,88.86,75.17,-2.79,0.87
28,2.48,474,37,0.300,-7.76,-102.03,88.74,75.12,-2.79,0.86
29,2.51,475,36,0.487,-7.73,-102.14,88.26,75.1,-2.84,0.76
30,2.54,476,35,0.194,-7.92,-102.0,88.45,75.0,-2.75,0.91
31,2.58,477,34,0.727,-8.08,-101.28,88.81,75.02,-2.66,0.76
32,2.61,478,33,0.777,-8.07,-102.05,88.61,74.94,-2.67,0.9
33,2.64,479,32,0.288,-8.36,-102.14,88.79,75.18,-2.83,0.87
34,2.68,480,32,0.866,-9.22,-102.55,88.98,75.2,-2.7,0.96
35,2.71,481,31,0.454,-9.33,-102.1,89.33,75.06,-2.66,0.88
36,2.74,482,30,0.300,-9.46,-102.35,89.03,75.12,-2.71,0.86
37,2.78,483,29,0.427,-9.38,-102.78,88.7,74.88,-2.7,0.95
38,2.81,484,28,0.496,-9.4,-102.28,89.1,74.68,-2.68,0.91
39,2.84,485,27,0.166,-9.4,-102.29,89.11,74.52,-2.74,0.95
40,2.88,486,26,0.211,-9.34,-102.5,89.1,74.38,-2.73,1.01
41,2.91,487,25,0.172,-9.34,-102.45,89.14,74.21,-2.85,0.93
42,2.94,488,24,0.225,-9.34,-102.23,89.14,74.03,-2.77,0.88
43,2.98,489,23,0.343,-9.19,-101.89,89.23,73.83,-2.72,0.85
44,3.01,490,22,0.408,-9.13,-102.29,89.32,73.83,-2.69,0.99
45,3.05,491,21,0.235,-9.13,-102.22,89.54,73.59,-2.71,0.93
46,3.08,492,20,0.620,-9.47,-102.7,88.92,73.57,-2.76,0.86
47,3.11,493,19,0.509,-9.12,-102.19,88.94,73.24,-2.74,0.86
48,3.15,494,18,0.338,-8.96,-102.32,89.27,73.39,-2.83,0.98
49,3.18,495,17,0.157,-9.07,-102.39,89.12,73.3,-2.78,1.01
50,3.21,496,16,0.708,-9.24,-101.68,89.15,72.99,-2.76,0.88
51,3.25,497,15,0.340,-8.9,-101.78,89.09,73.13,-2.75,1.07
52,3.28,498,14,0.560,-9.09,-102.34,88.87,73.12,-2.85,0.94
53,3.31,499,13,0.211,-8.9,-102.14,88.65,73.19,-2.75,1.07
54,3.35,500,12,0.203,-9.11,-102.06,88.77,73.26,-2.8,1.03
55,3.38,501,11,0.288,-8.91,-102.35,88.77,73.13,-2.74,0.89
56,3.41,502,10,0.274,-9.12,-102.39,89.04,73.22,-2.72,0.89
57,3.45,503,9,0.215,-9.09,-102.61,88.92,73.32,-2.81,0.93
58,3.48,504,8,0.363,-9.17,-102.24,88.78,73.15,-2.73,0.99
59,3.51,505,7,0.526,-9.32,-101.81,88.26,73.24,-2.74,1.07
60,3.55,506,6,0.506,-9.06,-102.03,88.76,73.2,-2.76,0.89
61,3.58,507,5,0.332,-9.06,-102.37,88.68,73.23,-2.77,0.85
62,3.61,508,4,0.191,-9.07,-102.17,88.55,73.33,-2.76,0.98
63,3.65,509,3,0.145,-9.1,-102.32,88.55,73.38,-2.75,0.98
64,3.68,510,2,0.442,-9.23,-102.76,88.55,73.26,-2.78,0.94
65,3.71,511,1,0.684,-9.58,-102.62,89.23,72.6,-2.76,0.9
66,4.02,512,32,2.235,-10.43,-102.34,89.14,70.36,-2.59,0.98
67,4.05,513,31,0.204,-10.46,-102.46,89.34,70.34,-2.56,1.0
68,4.08,514,30,0.193,-10.52,-102.49,89.15,70.42,-2.6,1.01
69,4.12,515,29,0.099,-10.57,-102.46,89.25,70.48,-2.57,0.99
70,4.15,516,28,0.418,-10.41,-102.26,88.83,70.45,-2.51,1.02
71,4.18,517,27,0.191,-10.38,-102.45,88.78,70.32,-2.62,0.95
72,4.22,518,26,0.193,-10.51,-102.25,88.83,70.51,-2.54,0.98
73,4.25,519,25,0.336,-10.25,-102.59,88.87,70.56,-2.5,1.04
74,4.28,520,24,0.543,-10.44,-102.05,88.62,70.7,-2.55,1.0
75,4.32,521,23,0.232,-10.24,-102.28,88.57,70.61,-2.57,0.95
76,4.35,522,22,0.359,-10.6,-102.25,88.89,70.67,-2.51,0.95
77,4.38,523,21,0.156,-10.65,-102.38,88.74,70.6,-2.55,0.95
78,4.42,524,20,0.314,-10.52,-102.34,88.42,70.47,-2.56,0.92
79,4.45,525,19,0.455,-10.59,-101.88,88.64,70.56,-2.53,0.94
80,4.48,526,18,0.224,-10.52,-102.04,88.47,70.33,-2.5,1.04
81,4.52,527,17,0.328,-10.76,-101.71,88.42,70.38,-2.53,1.02
82,4.55,528,16,0.355,-10.62,-102.06,88.1,70.26,-2.56,0.89
83,4.58,529,15,0.363,-10.66,-102.43,88.33,70.15,-2.54,1.02
84,4.62,530,14,0.443,-10.67,-102.03,87.89,70.11,-2.5,1.01
85,4.65,531,13,0.239,-10.55,-101.96,87.75,69.87,-2.51,1.07
86,4.68,532,29,1.479,-9.85,-101.77,88.9,71.35,-2.82,1.03
87,4.72,533,28,0.302,-10.15,-101.6,88.92,71.37,-2.81,0.95
88,4.75,534,27,0.828,-9.9,-102.43,88.6,71.27,-2.82,0.88
89,4.79,535,26,0.468,-9.96,-101.96,88.73,71.25,-2.8,1.0
90,4.82,536,25,0.389,-9.97,-101.57,88.98,71.36,-2.76,0.95
91,4.85,537,24,0.410,-9.95,-101.76,88.57,71.3,-2.75,0.99
92,4.89,538,23,0.135,-10.04,-101.69,88.66,71.44,-2.83,0.96
93,4.92,539,22,0.384,-10.11,-101.86,88.28,71.43,-2.87,0.94
94,4.95,540,21,0.449,-9.89,-101.59,88.73,71.39,-2.77,0.98
95,4.99,541,20,0.329,-9.78,-101.86,88.4,71.54,-2.81,1.04
96,5.02,542,19,0.304,-9.92,-101.56,88.22,71.46,-2.9,0.97
97,5.05,543,18,0.294,-10.12,-101.46,88.52,71.39,-2.83,1.07
98,5.09,544,17,0.918,-9.53,-101.32,89.24,72.31,-2.94,1.08
99,5.12,545,16,0.672,-9.76,-101.79,88.56,72.2,-2.9,0.8
100,5.15,546,15,0.497,-9.59,-101.29,88.99,72.34,-2.93,1.1
101,5.19,547,14,0.368,-9.75,-100.94,88.93,72.71,-3.02,1.02
102,5.22,548,13,0.708,-9.79,-101.65,88.54,72.5,-2.85,0.97
103,5.25,549,12,0.473,-9.57,-101.61,89.01,72.5,-2.95,0.99
104,5.29,550,11,0.299,-9.76,-101.44,88.97,72.8,-2.84,0.94
105,5.32,551,10,0.229,-9.62,-101.21,88.84,72.66,-2.84,0.94
106,5.35,552,9,0.299,-9.89,-101.51,88.74,72.57,-2.91,1.08
107,5.39,553,8,0.339,-9.75,-101.83,89.08,72.64,-2.73,0.89
108,5.42,554,7,0.964,-9.65,-100.86,89.16,72.61,-2.85,1.04
109,5.45,555,26,4.780,-10.22,-101.57,87.99,67.83,-2.62,0.96
110,5.49,556,25,0.379,-10.17,-101.61,87.61,67.82,-2.63,0.96
111,5.52,557,24,0.343,-10.35,-101.27,87.41,67.76,-2.61,1.01
112,5.55,558,23,0.249,-10.28,-101.16,87.16,67.73,-2.66,0.98
113,5.59,559,22,0.311,-10.37,-100.91,86.85,68.03,-2.64,0.95
114,5.62,560,21,0.306,-10.42,-100.88,86.55,68.01,-2.7,1.04
115,5.66,561,20,2.442,-10.75,-98.44,84.96,66.15,-2.48,1.01
116,5.69,562,19,1.140,-10.95,-97.3,84.19,66.04,-2.51,1.0
117,5.72,563,18,1.457,-11.11,-95.84,83.35,65.91,-2.54,1.06
118,5.76,564,17,1.750,-11.07,-94.09,82.09,65.64,-2.49,1.12
119,5.79,565,16,2.714,-10.9,-91.38,80.61,65.04,-2.49,0.99
120,5.82,566,15,2.892,-10.92,-88.48,78.91,64.54,-2.55,0.96
121,5.86,567,14,2.919,-10.99,-85.56,77.22,64.06,-2.64,1.07
122,5.89,568,13,3.159,-10.95,-82.41,75.32,63.47,-2.61,1.14
123,5.92,569,12,2.873,-10.76,-79.53,73.7,62.84,-2.66,1.13
124,5.96,570,11,3.564,-10.55,-75.97,71.89,62.41,-2.77,1.13
125,5.99,571,10,2.411,-10.54,-73.56,70.03,62.12,-2.76,1.32
126,6.02,572,9,2.487,-10.55,-71.07,68.17,61.79,-2.81,1.22
127,6.06,573,8,2.030,-10.42,-69.04,66.71,61.41,-2.84,1.22
128,6.09,574,7,2.135,-10.58,-66.91,65.0,61.38,-2.82,1.27
129,6.12,575,6,2.139,-10.54,-64.77,63.5,61.05,-2.88,1.36
130,6.16,576,5,1.649,-10.37,-63.12,62.45,60.51,-2.91,1.49
131,6.19,577,4,2.045,-10.21,-61.07,60.94,60.23,-2.98,1.5
132,6.22,578,3,1.380,-10.16,-59.69,59.98,59.75,-2.96,1.47
133,6.26,579,2,1.015,-9.86,-58.68,59.24,58.95,-3.09,1.59
134,6.29,580,1,1.371,-9.51,-57.31,58.02,58.39,-3.15,1.71
135,6.36,581,23,45.087,-10.97,-102.39,89.62,72.48,-2.82,0.76
136,6.39,582,22,0.292,-11.27,-102.35,89.72,72.53,-2.77,0.72
137,6.42,583,21,0.651,-11.2,-102.41,89.07,72.5,-2.79,0.83
138,6.46,584,20,0.478,-11.27,-101.94,89.49,72.43,-2.76,0.83
139,6.49,585,19,0.369,-10.9,-101.97,89.13,72.4,-2.77,0.79
140,6.52,586,18,0.285,-11.1,-102.25,89.02,72.42,-2.76,0.82
141,6.56,587,17,0.146,-11.19,-102.38,88.87,72.31,-2.76,0.83
142,6.59,588,16,0.132,-11.23,-102.41,89.0,72.36,-2.7,0.87
143,6.62,589,15,0.282,-11.24,-102.21,88.72,72.3,-2.81,0.83
144,6.66,590,14,0.438,-11.32,-102.35,89.16,72.3,-2.83,0.94
145,6.69,591,13,0.749,-11.04,-102.0,88.41,72.26,-2.77,0.84
146,6.73,592,12,0.421,-11.04,-102.42,88.75,72.19,-2.82,0.79
147,6.76,593,11,0.332,-11.12,-102.09,88.54,72.17,-2.88,0.81
148,6.79,594,10,0.311,-11.19,-101.78,88.45,72.16,-2.81,0.76
149,6.83,595,9,0.352,-11.23,-102.13,88.73,72.17,-2.9,0.7
150,6.86,596,8,0.388,-11.32,-101.9,88.34,71.93,-2.82,0.66
151,6.89,597,7,0.407,-11.27,-101.85,88.75,72.09,-2.87,0.75
152,6.93,598,6,0.616,-11.01,-101.27,88.13,72.1,-2.84,0.79
153,6.96,599,5,0.459,-10.81,-101.73,88.3,71.99,-2.88,0.8
154,6.99,600,4,0.597,-10.92,-101.13,88.1,71.91,-2.85,0.81
155,7.03,601,3,0.444,-10.98,-100.87,87.65,71.78,-2.91,0.68
156,7.06,602,2,0.385,-10.86,-100.73,87.27,71.51,-2.84,0.84
157,7.09,603,1,1.588,-10.48,-99.14,86.96,71.34,-2.77,0.7
158,7.26,604,26,11.292,-8.38,-87.85,77.54,67.6,-2.76,1.01
159,7.29,605,25,1.046,-8.41,-88.33,77.47,68.65,-2.86,1.29
160,7.33,606,24,0.997,-8.56,-88.57,77.38,69.64,-2.88,1.19
161,7.36,607,23,0.816,-8.53,-89.14,77.15,70.46,-2.71,1.1
162,7.39,608,22,0.816,-8.4,-88.54,76.33,71.15,-2.69,1.18
163,7.43,609,21,0.369,-8.61,-88.29,76.6,71.52,-2.46,1.19
164,7.46,610,20,1.463,-8.38,-86.83,76.08,71.61,-2.34,1.08
165,7.49,611,19,1.858,-8.37,-85.0,74.23,71.61,-2.27,1.04
166,7.53,612,18,4.340,-8.06,-80.66,72.82,71.13,-2.28,0.98
167,7.56,613,17,5.247,-8.15,-75.41,69.41,70.77,-2.33,1.06
168,7.59,614,16,4.578,-7.71,-70.83,66.16,70.3,-2.48,1.08
169,7.63,615,15,5.123,-7.62,-65.71,62.08,69.82,-2.54,1.14
170,7.66,616,14,4.475,-7.36,-61.24,59.03,69.81,-2.58,1.11
171,7.69,617,13,4.413,-6.96,-56.82,54.94,69.73,-2.85,1.29
172,7.73,618,12,3.557,-6.78,-53.27,51.63,69.9,-3.18,1.31
173,7.76,619,11,3.478,-6.78,-49.79,48.51,69.96,-3.46,1.55
174,7.80,620,10,3.493,-6.85,-46.29,45.76,70.41,-3.75,1.74
175,7.83,621,9,2.984,-6.91,-43.31,42.95,70.69,-4.06,1.75
176,7.86,622,8,2.920,-6.86,-40.69,40.03,71.0,-4.2,1.97
177,7.90,623,7,2.989,-6.7,-37.7,37.69,71.4,-4.11,2.28
178,7.93,624,6,3.248,-6.92,-34.45,34.74,71.72,-3.94,2.6
179,7.96,625,5,3.036,-7.22,-31.5,31.7,72.09,-3.83,3.3
180,8.00,626,4,3.097,-7.21,-28.41,29.19,72.53,-3.75,4.02
181,8.03,627,3,3.654,-7.31,-24.75,26.33,72.98,-3.78,4.98
182,8.06,628,2,2.706,-7.37,-22.05,23.87,73.26,-3.8,5.7
183,8.10,629,24,54.444,-10.29,-76.49,67.38,73.16,-2.94,2.74
184,8.13,630,23,24.080,-11.37,-100.57,86.65,72.79,-2.55,1.02
185,8.16,631,22,0.161,-11.44,-100.59,86.7,72.76,-2.54,1.18
186,8.20,632,21,0.415,-11.59,-100.45,86.29,72.51,-2.56,1.01
187,8.23,633,20,1.001,-11.35,-100.0,85.29,72.37,-2.53,1.0
188,8.26,634,19,0.189,-11.5,-99.94,85.48,72.23,-2.48,1.06
189,8.30,635,18,0.974,-11.38,-98.96,85.07,71.98,-2.57,1.03
190,8.33,636,17,0.433,-11.17,-98.75,84.63,71.64,-2.39,1.16
191,8.36,637,16,1.222,-11.2,-97.53,84.04,71.51,-2.51,1.05
192,8.40,638,15,0.722,-11.13,-96.85,83.7,70.79,-2.5,0.98
193,8.43,639,14,2.028,-11.42,-94.83,82.43,70.42,-2.5,1.12
194,8.46,640,13,2.056,-11.25,-92.77,81.0,69.33,-2.56,1.06
195,8.50,641,12,2.492,-11.34,-90.28,80.33,68.56,-2.65,0.94
196,8.53,642,11,2.186,-11.39,-88.09,78.9,67.38,-2.64,1.2
197,8.56,643,10,3.417,-10.91,-84.67,77.59,66.04,-2.63,1.2
198,8.60,644,9,4.264,-11.12,-80.41,75.04,64.51,-2.63,1.1
199,8.63,645,8,3.344,-10.85,-77.07,73.36,63.32,-2.66,1.41
200,8.66,646,7,3.210,-10.8,-73.86,71.98,62.17,-2.79,1.18
201,8.70,647,6,3.412,-10.43,-70.44,69.89,61.26,-2.83,1.32
202,8.73,648,5,3.271,-10.36,-67.17,67.91,60.54,-3.04,1.55
203,8.77,649,4,2.777,-10.28,-64.4,66.07,60.22,-3.33,1.56
204,8.80,650,3,2.868,-10.29,-61.53,63.95,59.94,-3.35,1.7
205,8.83,651,2,1.911,-9.71,-59.93,62.04,59.95,-3.52,1.52
206,8.87,651,27,10.601,-6.71,-70.54,68.07,63.11,-3.49,1.91
