action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.94,0,50,,-3.34,-102.41,88.86,77.43,-0.57,0.85
2,0.97,1,49,0.712,-3.49,-101.7,88.81,77.81,-0.69,0.7
3,1.00,2,48,0.438,-3.32,-102.14,88.5,77.73,-0.72,0.76
4,1.04,3,47,0.340,-3.25,-102.32,88.68,78.07,-0.76,0.78
5,1.07,4,46,0.379,-3.34,-101.94,88.42,77.87,-0.63,0.83
6,1.10,5,45,0.893,-3.3,-102.25,89.31,78.13,-0.74,0.76
7,1.14,6,44,0.609,-3.28,-102.36,88.7,78.04,-0.75,0.82
8,1.17,7,43,0.619,-3.24,-101.74,88.7,78.08,-0.71,0.81
9,1.20,8,42,0.353,-3.39,-102.09,88.74,78.07,-0.75,0.76
10,1.24,9,41,0.314,-3.12,-102.4,88.82,77.98,-0.76,0.84
11,1.27,10,40,0.286,-3.12,-102.58,88.53,78.18,-0.79,0.79
12,1.30,11,39,0.412,-3.17,-102.17,88.81,78.07,-0.84,0.93
13,1.34,12,38,0.350,-3.18,-102.39,88.46,78.03,-0.85,0.68
14,1.37,13,37,0.188,-2.99,-102.4,88.6,78.07,-0.87,0.76
15,1.41,14,36,0.199,-3.19,-102.22,88.68,78.01,-0.98,0.84
16,1.44,15,35,0.309,-2.96,-101.91,88.6,77.94,-1.08,0.86
17,1.47,16,34,0.283,-2.98,-102.19,88.79,78.04,-1.09,0.86
18,1.51,17,33,0.221,-2.8,-102.41,88.82,77.99,-1.06,0.88
19,1.54,18,32,0.342,-2.97,-102.07,88.54,78.08,-1.06,0.76
20,1.57,19,31,0.246,-3.04,-102.31,88.5,78.13,-1.02,0.84
21,1.61,20,30,0.394,-2.86,-101.92,88.56,78.22,-1.02,0.8
22,1.64,21,29,0.342,-2.85,-102.26,88.47,78.28,-1.05,0.84
23,1.67,22,28,0.138,-2.81,-102.4,88.55,78.24,-1.05,0.92
24,1.71,23,27,0.208,-2.88,-102.19,88.4,78.04,-1.04,0.84
25,1.74,24,26,0.319,-2.61,-102.51,88.29,78.33,-1.04,0.92
26,1.77,25,25,0.554,-2.91,-101.95,88.42,77.99,-1.06,0.82
27,1.81,26,24,0.490,-2.68,-102.44,88.85,78.3,-1.14,0.9
28,1.84,27,23,0.746,-2.83,-102.54,88.11,78.21,-1.09,0.84
29,1.87,28,22,0.739,-2.8,-102.0,88.85,78.35,-1.02,0.89
30,1.91,29,21,0.630,-2.83,-102.08,88.22,78.23,-1.05,0.77
31,1.94,30,20,0.687,-2.85,-102.35,88.9,78.16,-1.0,0.78
32,1.97,31,19,0.740,-2.78,-102.12,88.16,78.13,-1.01,0.83
33,2.01,32,18,0.604,-2.82,-102.66,88.77,78.51,-0.97,0.91
34,2.04,33,17,0.390,-2.99,-102.27,88.63,78.43,-0.97,0.9
35,2.07,34,16,0.404,-3.1,-101.96,88.22,78.41,-0.98,0.87
36,2.11,35,15,0.644,-3.15,-101.92,88.87,78.33,-1.02,0.82
37,2.14,36,14,0.308,-3.1,-102.07,88.56,78.15,-1.03,0.82
38,2.17,37,13,0.404,-3.09,-102.47,88.66,78.28,-0.97,0.78
