action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.80,0,50,,-3.71,-102.74,88.16,75.56,-1.11,1.14
2,0.84,1,49,1.356,-4.1,-101.39,89.05,75.38,-1.08,0.99
3,0.87,2,48,0.280,-4.25,-101.54,88.77,75.53,-1.12,0.91
4,0.90,3,47,0.433,-4.19,-101.29,89.2,75.87,-0.99,0.89
5,0.94,4,46,0.655,-4.19,-100.82,88.55,75.41,-1.18,0.79
6,0.97,5,45,0.462,-4.2,-100.97,88.08,75.6,-0.98,1.03
7,1.00,6,44,0.665,-4.02,-101.63,88.25,75.22,-0.9,0.95
8,1.04,7,43,1.142,-4.12,-101.12,89.4,75.37,-0.96,0.85
9,1.07,8,42,0.799,-3.64,-101.62,88.6,75.16,-1.02,0.83
10,1.10,9,41,0.730,-3.4,-101.95,89.33,75.08,-0.92,0.83
11,1.14,10,40,0.891,-3.64,-101.06,88.77,75.26,-1.03,0.95
12,1.17,11,39,0.539,-3.45,-101.43,88.23,75.4,-0.91,0.93
13,1.20,12,38,0.357,-3.47,-101.13,88.53,75.04,-1.02,0.9
14,1.24,13,37,0.267,-3.74,-101.09,88.35,75.21,-0.9,0.93
15,1.27,14,36,0.285,-3.71,-100.98,88.06,75.14,-0.86,0.95
16,1.30,15,35,0.143,-3.57,-100.86,88.07,75.1,-0.84,0.82
17,1.34,16,34,0.817,-4.05,-101.16,88.89,75.15,-0.97,0.92
18,1.37,17,33,0.330,-4.04,-101.22,89.03,74.82,-0.9,0.72
19,1.41,18,32,0.857,-4.25,-100.79,88.17,75.09,-0.87,0.87
20,1.44,19,31,0.771,-4.44,-101.56,88.92,74.82,-0.94,0.71
21,1.47,20,30,0.654,-4.58,-101.02,88.26,74.81,-0.88,0.75
22,1.51,21,29,0.308,-4.81,-101.32,88.32,74.83,-0.88,0.73
23,1.54,22,28,0.591,-5.25,-100.73,88.42,74.72,-0.94,0.68
24,1.57,23,27,0.530,-5.35,-100.92,87.89,74.75,-0.78,0.69
25,1.61,24,26,0.166,-5.43,-100.93,87.73,74.61,-0.89,0.78
26,1.64,25,25,0.586,-5.94,-101.52,88.04,74.56,-0.89,0.77
27,1.67,26,24,0.544,-6.18,-100.98,87.82,74.48,-0.85,0.8
28,1.71,27,23,0.560,-6.74,-101.17,87.54,74.24,-0.81,0.77
29,1.74,28,22,0.466,-6.89,-101.3,88.01,74.05,-0.92,0.71
30,1.77,29,21,0.699,-7.13,-100.6,87.75,73.87,-0.89,0.89
31,1.81,30,20,0.591,-7.32,-101.19,87.44,73.79,-0.8,0.58
32,1.84,31,19,0.264,-7.2,-101.23,87.71,73.71,-0.85,0.72
33,1.87,32,18,0.431,-7.58,-100.93,88.14,73.78,-0.95,0.65
34,1.91,33,17,0.883,-7.59,-100.05,87.81,73.78,-0.85,0.55
35,1.94,34,16,0.572,-7.32,-100.62,87.66,73.98,-0.98,0.74
36,1.97,35,15,0.782,-7.36,-101.4,87.53,73.87,-0.99,0.85
37,2.01,36,14,0.309,-7.21,-101.09,87.8,73.86,-0.92,0.77
38,2.04,37,13,0.521,-6.9,-100.83,87.28,73.79,-0.92,0.77
39,2.07,38,12,0.670,-6.84,-100.16,87.24,73.7,-0.89,0.78
40,2.11,39,11,1.099,-6.87,-101.26,87.57,73.46,-0.9,0.64
41,2.14,40,10,0.797,-6.74,-100.46,87.39,73.5,-0.83,0.58
42,2.17,41,9,0.634,-6.83,-101.1,87.07,73.44,-0.94,0.83
43,2.21,42,8,0.385,-6.54,-101.48,87.02,73.21,-0.93,0.64
44,2.24,43,7,0.684,-6.66,-100.8,87.12,73.17,-0.86,0.65
45,2.27,44,6,0.435,-6.65,-100.37,86.92,73.34,-0.88,0.7
46,2.31,45,5,0.124,-6.6,-100.49,87.01,73.23,-0.9,0.65
47,2.34,46,4,0.472,-6.45,-100.96,86.96,73.29,-0.83,0.58
48,2.37,47,3,0.656,-6.45,-100.3,86.67,73.24,-0.83,0.52
49,2.41,48,24,1.809,-4.64,-101.41,87.12,72.04,-0.61,0.68
50,2.44,49,23,0.254,-4.7,-101.16,87.09,72.14,-0.54,0.65
51,2.48,50,22,0.985,-3.72,-101.28,86.82,71.93,-0.52,0.79
52,2.51,51,21,0.256,-3.8,-101.32,87.08,71.79,-0.45,0.69
53,2.54,52,20,0.466,-3.77,-101.0,86.61,71.68,-0.48,0.66
54,2.58,53,19,0.395,-3.84,-101.4,86.64,71.81,-0.42,0.61
55,2.61,54,18,0.565,-3.84,-101.13,86.07,71.92,-0.45,0.6
56,2.64,55,17,0.512,-3.78,-100.61,86.42,71.75,-0.39,0.53
57,2.68,56,16,0.431,-3.79,-100.84,86.12,72.18,-0.38,0.64
58,2.71,57,15,0.310,-3.91,-101.15,86.16,71.93,-0.44,0.59
59,2.74,58,14,0.116,-3.82,-101.03,86.07,72.02,-0.43,0.7
60,2.78,59,13,0.443,-3.73,-100.59,86.34,71.8,-0.39,0.69
61,2.81,60,12,1.262,-4.18,-100.7,85.08,71.88,-0.52,0.78
62,2.84,61,11,0.887,-3.87,-101.43,85.96,71.76,-0.34,0.53
63,2.88,62,10,1.067,-4.1,-100.51,84.9,72.01,-0.47,0.61
64,2.91,63,9,0.436,-4.28,-100.94,85.08,71.95,-0.51,0.8
65,2.94,64,8,0.566,-3.84,-100.38,85.23,72.09,-0.42,0.88
66,2.98,65,7,0.253,-3.96,-100.62,85.2,72.0,-0.68,0.82
67,3.01,66,6,0.599,-3.82,-101.22,85.22,71.55,-0.86,0.68
