action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.90,0,50,,-3.49,-102.4,89.06,76.97,-1.06,0.52
2,0.94,1,49,0.252,-3.42,-102.44,89.31,77.09,-1.06,0.47
3,0.97,2,48,0.439,-3.41,-102.69,89.75,77.34,-1.08,0.44
4,1.00,3,47,0.416,-3.49,-102.34,89.33,77.36,-1.08,0.47
5,1.04,4,46,0.228,-3.26,-102.14,89.42,77.27,-1.07,0.45
6,1.07,5,45,0.446,-3.19,-102.59,89.6,77.36,-1.14,0.48
7,1.10,6,44,0.408,-2.98,-102.18,89.32,77.27,-1.13,0.51
8,1.14,7,43,0.212,-3.13,-102.35,89.53,77.31,-1.13,0.5
9,1.17,8,42,0.367,-3.1,-102.72,89.74,77.37,-1.17,0.43
10,1.20,9,41,0.290,-2.94,-102.52,89.45,77.4,-1.11,0.5
11,1.24,10,40,0.118,-3.01,-102.51,89.33,77.46,-1.14,0.44
12,1.27,11,39,0.480,-2.82,-102.99,89.62,77.42,-1.04,0.42
13,1.30,12,38,0.189,-2.84,-102.8,89.62,77.48,-1.09,0.36
14,1.34,13,37,0.385,-3.23,-102.86,89.39,77.41,-1.12,0.43
15,1.37,14,36,0.518,-3.09,-102.35,89.27,77.27,-1.11,0.41
16,1.40,15,35,0.211,-3.09,-102.45,89.49,77.43,-1.17,0.5
17,1.44,16,34,0.413,-2.87,-102.04,89.11,77.42,-1.12,0.48
18,1.47,17,33,0.478,-3.11,-102.52,89.33,77.4,-1.18,0.4
19,1.51,18,32,0.328,-2.98,-102.19,89.07,77.45,-1.13,0.38
20,1.54,19,31,0.757,-2.94,-102.5,89.83,77.16,-1.11,0.62
21,1.57,20,30,0.529,-3.01,-101.97,89.45,77.24,-1.16,0.48
22,1.61,21,29,0.752,-2.87,-101.65,90.2,77.35,-1.15,0.49
23,1.64,22,28,0.846,-2.78,-102.46,89.36,77.27,-1.15,0.57
24,1.67,23,27,0.467,-2.92,-101.99,89.67,77.16,-1.11,0.38
