action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.67,607,50,,-2.2,-101.15,87.98,77.8,0.66,0.61
2,0.70,608,49,0.495,-2.19,-101.64,88.22,77.78,0.67,0.65
3,0.74,609,48,0.226,-2.19,-101.5,88.0,77.9,0.62,0.81
4,0.77,610,47,0.376,-2.54,-101.12,87.84,77.9,0.6,0.71
5,0.80,611,46,0.514,-2.53,-101.64,87.69,77.74,0.61,0.7
6,0.84,612,45,0.874,-2.5,-100.76,88.1,77.74,0.6,0.71
7,0.87,613,44,0.524,-2.63,-101.29,88.61,77.89,0.69,0.86
8,0.90,614,43,0.233,-2.57,-101.52,88.38,77.81,0.63,0.75
9,0.94,615,42,0.221,-2.64,-101.74,88.37,77.91,0.64,0.79
10,0.97,616,41,0.547,-2.88,-101.19,88.88,77.82,0.62,0.64
11,1.00,617,40,0.715,-2.97,-101.91,88.38,77.75,0.54,0.56
12,1.04,618,39,0.314,-3.12,-101.6,88.32,78.0,0.7,0.74
13,1.07,619,38,0.306,-3.43,-101.32,88.26,77.82,0.56,0.83
14,1.10,620,37,0.605,-3.66,-100.72,88.78,77.83,0.53,0.79
15,1.14,621,36,0.565,-3.73,-101.28,89.02,78.05,0.56,0.75
16,1.17,622,35,0.425,-4.06,-101.51,89.19,77.63,0.57,0.77
17,2.05,623,48,0.542,-3.89,-101.65,89.08,77.08,0.72,0.32
18,2.09,624,47,0.465,-4.22,-101.19,89.54,77.1,0.77,0.52
19,2.12,625,46,0.358,-4.02,-100.9,89.37,76.74,0.67,0.54
20,2.15,626,45,0.552,-4.23,-100.35,88.97,76.79,0.7,0.31
21,2.19,627,44,1.160,-4.43,-100.67,90.13,76.7,0.53,0.38
22,2.22,628,43,1.246,-4.16,-101.19,88.89,76.81,0.56,0.56
23,2.25,629,42,0.704,-4.35,-101.26,89.59,76.86,0.67,0.36
24,2.29,630,41,0.402,-4.52,-101.51,89.6,76.46,0.68,0.49
25,2.32,631,40,0.593,-4.15,-102.1,89.3,76.71,0.64,0.43
26,2.35,632,39,1.096,-4.29,-101.01,90.3,76.64,0.62,0.46
27,2.39,633,38,1.065,-3.92,-101.4,89.24,76.42,0.62,0.41
28,2.42,634,37,0.701,-4.26,-100.87,88.53,76.22,0.68,0.34
29,2.45,635,36,0.339,-3.92,-100.92,88.7,76.42,0.43,0.56
30,2.49,636,35,0.423,-4.34,-101.04,88.55,76.38,0.66,0.35
31,2.52,637,34,0.371,-4.07,-101.41,88.89,76.52,0.71,0.48
32,2.55,638,33,0.472,-4.39,-101.83,89.36,76.29,0.6,0.42
33,2.59,639,32,1.171,-4.12,-101.2,88.19,76.56,0.71,0.33
34,2.62,640,31,1.160,-4.33,-101.33,89.35,76.39,0.71,0.38
35,2.65,641,30,0.614,-4.13,-101.26,88.74,76.35,0.67,0.31
36,2.69,642,30,0.600,-4.06,-100.66,89.07,76.27,0.32,0.48
37,2.72,643,29,0.166,-4.13,-100.74,88.9,76.15,0.31,0.31
38,2.76,644,28,0.131,-4.26,-100.79,88.78,76.14,0.25,0.44
39,2.79,645,27,0.341,-4.26,-101.13,89.05,76.05,0.27,0.4
40,2.82,646,26,0.528,-4.29,-100.61,89.34,76.02,0.2,0.41
41,2.86,647,25,0.380,-4.55,-100.42,88.96,75.9,0.22,0.44
42,2.89,648,24,0.341,-4.89,-100.62,89.01,75.92,0.24,0.34
43,2.92,649,23,0.471,-5.06,-101.09,88.94,75.82,0.22,0.45
44,2.96,650,22,0.740,-5.07,-100.35,88.94,75.69,0.25,0.42
45,2.99,651,21,0.199,-5.27,-100.53,88.89,75.49,0.24,0.41
46,3.02,652,20,0.243,-5.43,-100.41,89.07,75.25,0.16,0.41
47,3.06,653,19,0.286,-5.44,-100.61,89.08,74.96,0.19,0.31
48,3.09,654,18,0.424,-5.41,-100.74,89.01,74.54,0.16,0.36
49,3.12,655,17,0.375,-5.46,-100.64,88.73,74.16,0.11,0.4
50,3.16,656,16,0.486,-5.64,-100.97,89.01,73.68,-0.0,0.35
51,3.19,657,15,0.537,-5.64,-100.84,88.79,73.14,-0.17,0.39
52,3.22,658,14,0.639,-5.58,-100.78,88.67,72.5,-0.3,0.42
53,3.26,659,13,0.589,-5.83,-100.92,88.76,71.91,-0.53,0.39
