action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.84,0,50,,-4.59,-101.74,88.88,76.54,-1.16,0.61
2,0.87,1,49,0.378,-4.62,-101.82,89.26,76.69,-1.18,0.63
3,0.90,2,48,0.218,-4.72,-102.04,89.2,76.7,-1.26,0.61
4,0.94,3,47,0.200,-4.87,-101.88,89.0,76.88,-1.19,0.7
5,0.97,4,46,0.311,-4.79,-101.58,89.31,76.95,-1.26,0.69
6,1.00,5,45,0.717,-4.82,-101.76,88.59,76.84,-1.35,0.72
7,1.04,6,44,0.519,-4.9,-102.28,89.06,76.95,-1.29,0.67
8,1.07,7,43,0.412,-4.94,-101.87,89.09,77.13,-1.36,0.67
9,1.11,8,42,0.369,-4.98,-102.12,88.72,77.08,-1.34,0.66
10,1.14,9,41,0.316,-4.85,-101.8,88.84,76.91,-1.33,0.73
11,1.17,10,40,0.115,-4.95,-101.83,88.92,76.92,-1.34,0.61
12,1.21,11,39,0.159,-4.97,-101.92,88.84,76.77,-1.38,0.59
13,1.24,12,38,0.196,-4.82,-101.72,88.88,76.84,-1.36,0.63
14,1.27,13,37,0.283,-4.9,-102.0,88.76,77.0,-1.38,0.55
15,1.31,14,36,0.205,-4.95,-101.8,88.9,77.04,-1.34,0.56
16,1.34,15,35,0.155,-5.1,-101.92,88.75,77.04,-1.37,0.53
17,1.37,16,34,0.223,-5.07,-102.15,88.73,77.07,-1.35,0.59
18,1.41,17,33,0.294,-5.37,-101.94,88.63,76.99,-1.43,0.64
19,1.44,18,32,0.201,-5.17,-101.74,88.73,77.12,-1.4,0.61
20,1.47,19,31,0.206,-5.34,-101.95,88.72,76.94,-1.48,0.66
21,1.51,20,30,0.222,-5.32,-102.15,88.95,77.09,-1.45,0.7
22,1.54,21,29,0.206,-5.28,-101.95,88.81,77.07,-1.43,0.66
23,1.57,22,28,0.549,-5.38,-101.4,88.82,77.09,-1.47,0.6
24,1.61,23,27,0.217,-5.42,-101.62,88.74,77.06,-1.46,0.65
25,1.64,24,26,0.138,-5.51,-101.75,88.66,77.09,-1.42,0.69
26,1.67,25,25,0.265,-5.68,-101.77,88.93,76.97,-1.5,0.68
27,1.71,26,24,0.282,-5.69,-101.49,88.92,77.08,-1.47,0.68
28,1.74,27,23,0.234,-5.92,-101.64,88.79,76.99,-1.49,0.66
29,1.77,28,22,0.287,-6.15,-101.35,88.85,76.99,-1.61,0.7
30,1.81,29,21,0.237,-5.99,-101.59,88.8,77.04,-1.52,0.7
31,1.84,30,20,0.238,-6.18,-101.52,88.57,76.95,-1.46,0.66
32,1.87,31,19,0.232,-6.33,-101.75,88.74,76.85,-1.52,0.67
33,1.91,32,18,0.383,-6.21,-102.13,88.94,76.94,-1.54,0.76
34,1.94,33,17,0.381,-6.25,-101.75,88.61,76.89,-1.56,0.72
35,1.98,34,16,0.261,-6.12,-101.49,88.38,76.93,-1.51,0.66
36,2.01,35,15,0.398,-6.15,-101.89,88.61,76.92,-1.44,0.75
37,2.04,36,14,0.186,-6.27,-101.8,88.8,76.82,-1.55,0.69
38,2.08,37,13,0.383,-6.31,-101.81,88.42,76.8,-1.49,0.61
39,2.11,38,12,0.175,-6.49,-101.65,88.56,76.7,-1.58,0.68
40,2.14,39,11,0.167,-6.55,-101.82,88.42,76.81,-1.52,0.66
41,2.18,40,10,0.244,-6.71,-102.06,88.54,76.75,-1.56,0.65
42,2.21,41,9,0.332,-6.5,-101.73,88.56,76.72,-1.49,0.57
43,2.24,42,8,0.353,-6.62,-101.38,88.65,76.84,-1.49,0.6
44,2.28,43,7,0.165,-6.59,-101.53,88.48,76.75,-1.53,0.56
45,2.31,44,6,0.428,-6.59,-101.96,88.5,76.98,-1.5,0.64
46,2.34,45,5,0.533,-6.62,-101.43,88.33,76.83,-1.47,0.6
47,2.38,46,4,0.565,-6.58,-101.99,88.49,76.77,-1.55,0.62
