action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
41,3.04,822,30,0.308,-0.86,-101.9,86.32,78.63,0.95,-0.02
42,3.08,823,29,0.508,-1.03,-102.29,86.83,78.54,0.92,-0.16
43,3.11,824,28,1.049,-1.05,-101.95,85.78,78.63,0.71,0.0
44,3.15,825,27,0.839,-1.3,-102.48,86.62,78.76,0.7,0.01
45,3.18,826,26,0.333,-1.14,-102.5,86.29,78.69,0.5,-0.07
46,3.22,827,25,0.359,-1.5,-102.35,86.28,78.7,0.36,-0.13
47,3.25,828,25,0.957,-1.12,-101.94,86.0,79.66,0.31,-0.17
48,3.29,829,24,0.473,-0.77,-102.12,85.53,79.46,0.17,-0.06
49,3.32,830,23,0.165,-0.8,-102.2,85.54,79.63,0.02,-0.08
50,3.35,831,22,0.313,-0.84,-102.52,85.8,79.57,0.02,-0.15
51,3.39,832,21,0.815,-0.78,-102.66,84.98,79.72,-0.03,-0.15
52,3.42,833,20,0.458,-0.88,-102.2,85.06,79.6,-0.19,-0.14
53,3.45,834,19,0.233,-0.9,-102.14,84.83,79.74,-0.13,0.04
54,3.49,835,18,0.249,-1.05,-102.32,84.58,79.59,-0.26,-0.09
55,3.52,836,17,0.215,-1.04,-102.1,84.77,79.48,-0.19,-0.09
56,3.56,837,16,0.534,-1.07,-102.1,84.24,79.68,-0.1,-0.01
57,3.59,838,15,0.201,-1.14,-101.97,84.44,79.66,-0.02,0.02
58,3.62,839,14,0.222,-1.25,-101.75,84.57,79.75,0.18,-0.07
59,3.66,840,13,0.297,-1.21,-102.05,84.62,79.7,0.28,0.06
60,3.69,841,12,0.580,-1.13,-101.52,84.04,79.67,0.47,0.06
61,3.72,842,11,0.366,-1.24,-101.16,84.28,79.7,0.58,0.07
62,3.76,843,10,0.279,-1.24,-101.01,84.0,79.76,0.8,0.25
63,3.79,844,9,0.360,-1.48,-100.86,83.68,79.85,0.76,0.61
64,3.82,845,8,1.112,-1.36,-100.01,83.16,79.85,0.82,1.73
65,3.86,846,7,1.445,-1.44,-98.57,82.55,79.73,0.87,3.06
66,3.89,847,6,1.590,-1.13,-96.98,81.48,79.73,0.96,4.58
67,3.92,848,5,2.410,-1.61,-94.57,81.1,79.53,1.04,6.23
68,3.96,849,4,1.836,-1.63,-93.7,80.31,79.62,1.09,8.07
69,3.99,850,3,1.642,-1.47,-92.06,79.22,79.64,1.04,9.71
70,4.02,851,2,1.699,-1.59,-90.37,79.02,79.62,1.09,11.16
71,4.06,852,1,6.539,-2.05,-85.15,75.5,80.04,1.29,17.7
72,4.16,853,23,17.384,-1.27,-101.18,82.89,80.26,1.53,0.31
73,4.19,854,22,1.177,-1.22,-100.61,81.71,80.42,1.65,0.2
74,4.22,855,21,0.395,-1.03,-100.21,81.68,80.32,1.67,0.16
75,4.26,856,20,0.958,-0.82,-100.52,80.72,80.42,1.54,0.18
76,4.29,857,19,1.192,-0.65,-100.74,81.91,80.52,1.58,0.33
77,4.33,858,18,1.185,-0.49,-100.13,80.73,80.51,1.64,0.17
78,4.36,859,17,0.807,-0.51,-99.33,80.3,80.72,1.69,0.14
79,4.39,860,16,0.728,-0.62,-99.17,81.03,80.82,1.63,0.37
80,4.43,861,15,0.696,-0.56,-98.48,81.1,80.87,1.76,0.53
81,4.46,862,14,0.435,-0.67,-98.91,80.83,80.59,1.8,0.79
82,4.49,863,13,0.717,-0.75,-98.32,80.2,80.83,1.75,1.51
83,4.53,864,12,1.254,-0.65,-98.02,79.82,80.65,1.83,2.76
84,4.56,865,11,2.045,-0.94,-98.33,79.56,80.94,1.84,4.81
85,4.59,866,10,2.824,-0.86,-97.42,78.93,80.76,1.9,7.63
86,4.63,867,9,2.953,-0.36,-97.02,78.47,80.72,1.99,10.58
87,4.66,868,8,2.758,-0.24,-96.42,78.54,80.63,2.17,13.34
88,4.69,869,7,2.611,-0.45,-96.0,78.44,80.53,2.0,15.95
89,4.73,870,6,1.809,-0.08,-95.38,78.0,80.32,1.88,17.76
90,4.76,871,5,1.459,-0.35,-94.38,77.85,80.39,1.75,19.22
91,4.79,872,4,0.843,-0.1,-93.62,77.09,80.26,1.94,20.07
92,4.83,873,3,1.209,-0.14,-92.41,76.99,80.07,1.67,21.04
93,4.86,874,2,1.428,-0.38,-90.99,76.11,79.9,1.47,21.33
94,4.89,875,1,1.801,-0.23,-89.18,75.54,79.8,1.29,21.75
95,5.06,876,26,4.152,0.96,-85.03,73.76,80.15,1.21,22.61
96,5.09,877,25,0.902,0.77,-85.28,74.66,80.37,1.46,22.89
97,5.13,878,24,0.310,0.85,-85.04,74.37,80.16,1.54,22.58
98,5.16,879,23,0.327,0.84,-85.14,74.63,79.83,1.66,22.52
99,5.19,880,22,0.561,0.98,-84.58,74.14,79.51,1.64,22.54
100,5.23,881,21,0.705,0.96,-85.04,74.85,79.3,1.68,22.93
101,5.26,882,20,0.478,0.83,-85.37,75.33,78.95,1.79,23.29
102,5.29,883,19,0.560,0.83,-84.81,75.44,78.76,1.82,23.79
103,5.33,884,18,0.467,0.77,-84.91,75.71,78.67,1.86,24.25
104,5.36,885,17,0.360,0.52,-84.82,75.86,78.7,1.97,24.61
105,5.40,886,16,0.517,0.38,-85.05,76.13,78.36,2.13,25.13
106,5.43,887,15,0.958,0.46,-84.09,75.52,78.29,2.17,25.51
107,5.46,888,14,0.572,0.33,-83.74,76.1,78.07,2.31,25.94
108,5.50,889,13,0.543,0.47,-84.26,75.86,77.61,2.4,26.49
109,5.53,890,12,1.023,0.19,-83.24,76.67,77.2,2.38,27.16
110,5.56,891,11,0.836,0.37,-82.69,75.97,76.78,2.46,27.99
111,5.60,892,10,1.295,0.17,-81.39,75.49,76.39,2.41,28.8
112,5.63,893,9,1.136,0.16,-80.25,75.47,76.39,2.37,29.49
113,5.66,894,8,1.385,0.12,-78.87,75.07,76.01,2.57,30.06
114,5.70,895,7,1.434,-0.06,-77.44,74.4,75.73,2.47,30.29
115,5.73,896,6,1.436,-0.06,-76.0,73.79,75.31,2.48,30.32
116,5.76,897,5,1.414,-0.4,-74.59,73.97,74.9,2.5,30.02
117,5.80,898,4,1.594,-0.31,-72.99,74.13,74.03,2.52,29.79
118,5.83,899,3,1.701,-0.4,-71.29,73.28,73.5,2.48,29.69
119,5.86,900,2,1.025,-0.43,-70.27,73.3,73.13,2.48,29.81
120,5.90,901,1,1.622,-0.48,-68.64,72.86,72.6,2.37,29.91
121,5.93,902,23,13.542,0.19,-82.19,74.32,78.67,2.85,25.6
122,5.96,903,22,0.847,-0.04,-82.07,75.17,78.53,3.06,26.36
123,6.00,904,21,0.734,-0.0,-81.48,75.39,78.76,2.97,27.09
124,6.03,905,20,0.549,-0.14,-81.1,75.18,78.31,2.93,27.64
125,6.06,906,19,0.642,-0.06,-80.79,75.82,78.35,2.88,28.1
126,6.10,907,18,0.569,-0.06,-80.98,75.25,78.16,2.99,28.36
127,6.13,908,17,0.865,-0.16,-80.22,76.12,77.79,3.0,28.63
128,6.16,909,16,0.228,-0.3,-80.18,76.27,77.57,3.09,28.86
129,6.20,910,15,0.775,-0.08,-79.41,76.38,77.05,3.0,28.93
130,6.23,911,14,0.752,-0.39,-79.41,77.13,76.46,2.97,28.99
131,6.26,912,13,0.927,-0.44,-78.67,76.84,75.53,3.16,28.93
132,6.30,913,12,0.809,-0.35,-78.11,77.47,74.72,3.15,28.8
133,6.33,914,11,1.128,-0.47,-76.98,77.94,73.98,3.07,28.8
134,6.37,915,10,0.690,-0.49,-76.71,78.43,73.29,3.11,28.47
135,6.40,916,9,0.786,-0.16,-76.69,78.36,72.5,3.03,28.4
136,6.43,917,8,0.641,-0.38,-76.05,78.74,72.13,3.17,28.42
137,6.47,918,7,0.790,-0.31,-76.69,79.32,71.34,3.25,28.3
138,6.50,919,6,1.052,-0.43,-75.64,79.47,71.04,3.16,28.21
139,6.53,920,5,0.559,-0.24,-75.08,79.52,71.12,3.17,28.32
140,6.57,921,4,0.832,-0.53,-74.25,78.84,70.95,3.03,28.53
141,6.60,922,3,0.583,-0.43,-73.66,79.0,70.99,3.1,28.5
142,6.63,923,2,0.602,-0.43,-73.06,78.75,70.94,3.18,28.41
143,6.67,924,1,0.177,-0.36,-73.1,78.57,70.84,3.2,28.42
144,6.83,925,26,8.747,-1.39,-77.31,71.53,79.59,1.87,29.85
145,6.87,926,25,0.480,-1.41,-77.79,71.78,79.68,1.87,29.76
146,6.90,927,24,0.298,-1.3,-77.83,71.48,79.81,1.84,29.88
147,6.93,928,23,0.612,-1.37,-77.22,71.63,79.94,1.74,29.81
148,6.97,929,22,0.647,-1.15,-76.57,71.41,79.97,1.81,29.76
149,7.00,930,21,0.773,-1.16,-75.8,71.73,79.94,1.76,29.73
150,7.03,931,20,0.938,-1.26,-74.86,71.22,79.65,1.76,29.81
151,7.07,932,19,1.745,-1.23,-73.12,71.39,79.1,1.7,29.79
152,7.10,933,18,1.135,-1.17,-71.98,71.33,78.56,1.65,29.76
153,7.13,934,17,1.274,-0.91,-70.71,70.75,78.01,1.58,29.73
154,7.17,935,16,1.675,-1.04,-69.03,71.37,76.65,1.53,29.79
155,7.20,936,15,1.225,-0.98,-68.46,71.5,75.43,1.37,29.71
156,7.23,937,14,1.464,-0.91,-67.0,71.88,74.14,1.26,29.69
157,7.27,938,13,0.851,-1.03,-66.32,71.98,73.29,1.21,29.6
158,7.30,939,12,1.248,-1.09,-65.07,72.07,72.52,1.12,29.65
159,7.34,940,11,1.075,-1.14,-63.99,71.69,71.99,0.88,29.72
160,7.37,941,10,0.969,-1.19,-63.02,71.78,71.6,0.63,29.58
161,7.40,942,9,0.686,-0.9,-62.44,71.52,70.91,0.46,29.71
162,7.44,943,8,1.757,-1.23,-60.68,70.88,70.44,0.22,29.62
163,7.47,944,7,1.273,-0.89,-59.41,70.92,69.59,-0.15,29.69
164,7.50,945,6,1.630,-1.23,-57.78,70.68,68.83,-0.42,29.74
165,7.54,946,5,1.720,-1.19,-56.06,70.63,68.02,-0.81,29.77
166,7.57,947,4,1.843,-1.22,-54.22,69.66,67.55,-1.17,29.85
167,7.60,948,3,1.570,-1.05,-52.65,69.03,66.67,-1.33,29.82
168,7.64,949,2,1.843,-1.25,-50.81,68.96,66.31,-1.52,29.97
169,7.67,950,1,1.600,-1.24,-49.21,68.5,66.3,-1.6,29.97
170,7.70,951,23,41.267,-1.36,-90.47,76.28,80.62,3.5,30.97
171,7.74,952,22,2.156,-0.95,-88.32,75.79,80.47,3.56,30.82
172,7.77,953,21,0.384,-1.12,-88.05,75.83,80.09,3.45,30.91
173,7.80,954,20,1.529,-1.18,-86.52,76.07,79.54,3.53,30.81
174,7.84,955,19,1.568,-1.41,-84.95,76.1,79.44,3.44,30.69
175,7.87,956,18,2.055,-1.24,-82.89,76.1,78.73,3.42,30.62
176,7.90,957,17,1.434,-0.87,-81.46,75.04,78.35,3.25,30.71
177,7.94,958,16,1.186,-0.65,-80.27,75.16,77.85,3.26,30.7
178,7.97,959,15,1.814,-0.5,-78.46,76.16,77.08,3.35,30.85
179,8.00,960,14,1.492,-0.47,-76.97,74.71,76.76,3.38,30.83
180,8.04,961,13,1.658,-0.81,-75.31,75.58,76.36,3.43,30.71
181,8.07,962,12,1.645,-0.33,-74.32,73.94,75.68,3.23,30.8
182,8.10,963,11,1.343,-0.49,-72.97,74.69,75.65,3.29,30.82
183,8.14,964,10,1.123,-0.49,-72.16,73.56,74.91,3.21,30.8
184,8.17,965,9,0.702,-0.44,-72.04,74.26,74.2,3.25,30.78
185,8.21,966,8,1.892,-0.52,-70.15,74.71,73.32,3.28,30.6
186,8.24,967,7,1.190,-0.2,-69.87,73.52,72.59,3.37,30.64
187,8.27,968,6,0.869,-0.27,-69.54,74.39,71.95,3.23,30.58
188,8.31,969,5,1.099,-0.18,-68.44,74.18,70.92,3.2,30.6
189,8.34,970,4,1.816,-0.19,-66.63,73.91,69.97,3.0,30.6
190,8.37,971,3,2.239,-0.4,-64.39,73.09,68.76,2.83,30.36
191,8.41,972,2,1.289,-0.42,-63.16,73.99,67.47,2.57,30.32
192,8.44,973,1,1.109,0.06,-63.04,72.89,66.65,2.48,30.37
193,8.57,974,26,8.840,0.59,-66.63,64.46,75.49,0.84,31.77
194,8.61,975,25,0.303,0.36,-66.4,64.76,75.42,0.79,31.8
195,8.64,976,24,0.453,0.38,-66.32,65.21,75.02,0.87,31.89
196,8.67,977,23,1.053,0.36,-65.53,64.16,75.08,0.81,32.1
197,8.71,978,22,1.630,0.19,-65.51,65.79,74.69,0.89,32.11
198,8.74,979,21,0.478,0.39,-65.19,65.55,74.21,0.88,32.17
199,8.77,980,20,1.856,0.07,-63.34,65.99,74.01,0.72,32.53
200,8.81,981,19,0.992,0.09,-62.34,66.07,73.61,0.62,32.87
201,8.84,982,18,0.861,0.19,-61.48,66.07,72.92,0.72,33.23
202,8.87,983,17,0.532,0.16,-60.95,66.05,72.4,0.69,33.63
203,8.91,984,16,1.789,0.2,-59.16,66.57,71.97,0.6,33.62
204,8.94,985,15,0.562,0.35,-59.05,66.01,71.57,0.6,33.48
205,8.97,986,14,1.077,0.12,-57.97,66.79,71.42,0.58,33.44
206,9.01,987,13,0.576,0.25,-57.39,66.9,71.02,0.52,33.37
207,9.04,988,12,0.725,0.41,-56.78,67.63,70.53,0.58,33.15
208,9.07,989,11,1.241,0.37,-55.66,66.39,70.11,0.38,33.28
209,9.11,990,10,1.186,0.47,-54.48,67.02,69.92,0.45,33.21
210,9.14,991,9,0.694,0.63,-53.78,67.31,69.56,0.33,33.18
211,9.18,992,8,1.277,0.74,-52.5,66.94,69.25,0.37,33.28
212,9.21,993,7,1.436,0.29,-51.07,67.01,68.96,0.3,33.19
213,9.24,994,6,1.189,0.66,-49.88,66.79,68.35,0.25,32.93
214,9.28,995,5,1.315,0.71,-48.56,66.09,67.76,0.19,32.99
215,9.31,996,4,1.623,0.61,-46.94,65.73,67.14,0.15,32.7
216,9.34,997,3,1.242,0.73,-45.7,65.33,66.74,0.05,32.59
217,9.38,998,2,1.540,0.73,-44.16,64.36,66.41,-0.04,32.23
218,9.41,999,1,1.224,0.53,-42.93,64.06,66.12,-0.04,32.19
219,9.48,1000,23,29.455,0.46,-72.39,69.46,74.32,3.85,29.9
220,9.51,1001,22,0.857,0.68,-71.87,70.32,74.06,3.63,30.01
221,9.54,1002,21,0.563,0.75,-71.31,70.21,73.52,3.72,30.01
222,9.58,1003,20,0.750,0.74,-70.64,70.31,72.77,3.65,29.87
223,9.61,1004,19,0.765,0.89,-69.87,70.6,72.12,3.54,29.84
224,9.64,1005,18,1.139,0.72,-68.73,70.88,71.8,3.43,29.96
225,9.68,1006,17,0.985,0.85,-68.23,70.2,70.82,3.46,29.87
226,9.71,1007,16,0.684,0.91,-67.8,70.89,70.59,3.37,29.9
227,9.74,1008,15,1.670,1.06,-66.13,70.19,70.22,3.37,29.99
228,9.78,1009,14,0.923,1.12,-65.2,70.34,69.59,3.27,29.93
229,9.81,1010,13,1.438,0.96,-63.77,69.58,69.3,3.25,29.91
230,9.84,1011,12,0.828,0.91,-62.94,69.73,68.8,3.2,29.99
231,9.88,1012,11,1.320,0.71,-61.62,69.47,68.1,3.15,29.93
232,9.91,1013,10,1.268,0.57,-60.35,68.73,67.66,2.96,30.03
233,9.94,1014,9,1.579,0.36,-58.77,68.93,67.38,3.0,29.95
234,9.98,1015,8,1.330,-0.04,-57.44,68.46,67.0,2.74,30.05
235,10.01,1016,7,0.563,-0.43,-56.94,67.93,66.44,2.46,30.16
236,10.05,1017,6,1.953,-0.51,-54.98,68.04,66.02,2.35,29.96
237,10.08,1018,5,1.150,-0.78,-53.83,67.08,65.63,1.95,30.08
238,10.11,1019,4,1.564,-0.83,-52.27,66.93,64.89,1.35,30.19
239,10.15,1020,3,1.164,-0.62,-51.11,66.58,64.35,0.82,30.1
240,10.18,1021,2,1.644,-1.01,-49.46,65.62,63.93,0.42,29.91
241,10.21,1022,1,0.720,-1.04,-48.74,65.55,63.69,0.25,29.3
242,10.35,1023,26,14.800,0.73,-63.54,61.61,76.23,2.03,31.31
243,10.38,1024,25,1.114,0.82,-62.43,61.36,75.82,2.14,31.37
244,10.41,1025,24,0.780,1.1,-61.65,61.6,75.42,2.19,31.36
245,10.45,1026,23,1.306,1.13,-60.34,61.68,74.58,2.16,31.34
246,10.48,1027,22,0.939,1.1,-59.4,61.77,73.98,2.0,31.38
247,10.51,1028,21,0.556,1.21,-59.29,62.32,73.49,1.95,31.55
248,10.55,1029,20,1.317,1.39,-57.97,61.5,73.16,1.91,31.37
249,10.58,1030,19,1.038,1.16,-56.94,61.14,72.72,1.73,31.47
250,10.61,1031,18,1.247,1.41,-55.69,60.89,72.0,1.64,31.62
251,10.65,1032,17,1.525,1.3,-54.16,60.94,71.71,1.54,31.58
252,10.68,1033,16,1.352,1.32,-52.81,60.7,71.06,1.37,31.67
253,10.71,1034,15,0.847,1.25,-51.97,60.69,70.5,1.11,31.78
254,10.75,1035,14,1.494,1.42,-50.47,60.37,69.78,1.12,31.69
255,10.78,1036,13,0.901,1.64,-49.57,59.96,69.09,1.02,31.75
256,10.81,1037,12,0.579,1.51,-48.99,60.22,68.57,1.0,31.77
257,10.85,1038,11,1.176,1.57,-47.82,59.97,68.02,1.01,31.92
258,10.88,1039,10,0.469,1.78,-47.41,59.84,67.55,0.95,31.86
259,10.91,1040,9,1.429,1.63,-45.98,59.7,66.92,0.87,31.82
260,10.95,1041,8,0.806,1.72,-45.18,59.88,66.41,0.88,31.81
261,10.98,1042,7,0.579,1.85,-44.73,59.56,65.83,0.85,31.72
262,11.01,1043,6,1.456,1.84,-43.27,59.53,65.47,0.83,31.7
263,11.05,1044,5,0.596,1.74,-42.67,59.35,65.13,0.79,31.71
264,11.08,1045,4,0.761,1.57,-41.91,59.25,64.68,0.73,31.77
265,11.12,1046,3,0.948,1.98,-40.96,58.69,64.5,0.73,31.68
266,11.15,1047,2,1.211,2.0,-39.75,58.17,64.14,0.67,31.71
267,11.18,1048,1,1.119,1.94,-38.63,58.33,63.8,0.67,31.74
268,11.22,1049,23,45.756,-2.96,-84.39,67.74,75.82,2.13,1.57
269,11.25,1050,22,1.550,-2.84,-85.94,68.58,75.79,2.02,1.34
270,11.28,1051,21,0.780,-2.82,-86.72,68.97,76.33,1.61,1.16
271,11.32,1052,20,0.826,-2.71,-87.55,69.61,76.58,1.41,1.5
272,11.35,1053,19,1.309,-2.61,-88.86,70.39,76.71,0.98,1.39
273,11.38,1054,18,0.962,-2.57,-89.82,70.79,77.01,0.77,1.7
274,11.42,1055,17,1.130,-2.78,-90.4,71.92,77.18,0.26,1.57
275,11.45,1056,16,0.954,-2.63,-91.35,71.91,77.2,-0.08,1.62
276,11.48,1057,15,1.488,-2.64,-92.84,72.86,77.14,-0.13,1.33
277,11.52,1058,14,0.509,-2.42,-93.24,73.37,77.23,-0.24,1.38
278,11.55,1059,13,1.578,-2.11,-94.81,74.68,77.2,-0.13,1.31
279,11.58,1060,12,0.776,-2.28,-95.59,74.99,77.32,-0.13,1.1
280,11.62,1061,11,0.756,-1.84,-96.35,75.22,77.33,-0.14,1.09
281,11.65,1062,10,1.636,-2.04,-97.98,76.01,77.75,-0.14,1.08
282,11.68,1063,9,0.738,-1.98,-98.12,76.75,77.89,-0.28,1.22
283,11.72,1064,8,0.297,-2.07,-98.42,77.04,78.17,-0.14,1.27
284,11.75,1065,7,0.740,-2.06,-99.16,77.58,78.37,-0.22,1.27
285,11.78,1066,6,0.117,-2.06,-99.06,77.63,78.48,-0.16,1.3
286,11.82,1067,5,1.029,-1.95,-100.02,78.66,78.77,-0.1,1.33
287,11.85,1068,4,0.442,-2.09,-100.34,78.59,79.21,-0.06,1.42
288,11.88,1069,3,0.563,-2.02,-100.35,79.15,79.16,-0.0,1.44
289,11.92,1070,2,0.433,-1.88,-100.79,79.41,79.47,0.12,1.4
290,11.95,1071,1,0.209,-1.87,-100.79,79.38,79.59,-0.05,1.61
291,12.02,1072,26,30.331,-0.26,-70.46,62.62,77.66,1.44,17.65
292,12.05,1073,25,3.549,-0.19,-72.0,62.94,78.03,1.27,14.1
293,12.09,1074,24,3.755,-0.16,-73.16,63.2,78.02,1.13,10.34
294,12.12,1075,23,3.193,-0.32,-74.4,64.29,78.15,1.33,7.15
295,12.15,1076,22,2.176,-0.38,-74.55,63.41,77.95,1.35,4.98
296,12.19,1077,21,2.375,-0.45,-76.92,64.65,77.87,1.68,2.95
297,12.22,1078,20,0.986,-0.87,-77.91,65.08,78.04,1.65,2.27
298,12.25,1079,19,1.306,-0.9,-79.22,65.16,77.98,1.75,1.68
299,12.29,1080,18,0.584,-1.01,-79.69,65.74,78.15,1.89,1.84
300,12.32,1081,17,1.665,-1.07,-81.36,65.91,78.41,1.98,1.85
301,12.35,1082,16,1.386,-1.34,-82.66,67.29,78.62,2.19,1.81
302,12.39,1083,15,1.676,-1.49,-84.34,66.44,78.55,2.13,1.76
303,12.42,1084,14,0.951,-1.53,-84.85,67.39,78.94,2.27,1.92
304,12.45,1085,13,1.600,-1.55,-86.45,67.99,79.0,2.28,2.11
305,12.49,1086,12,1.532,-1.85,-87.95,69.52,79.33,2.4,2.19
306,12.52,1087,11,1.695,-1.94,-89.65,70.26,79.47,2.28,2.34
307,12.55,1088,10,1.211,-2.08,-90.86,70.91,79.69,2.3,2.25
308,12.59,1089,9,0.540,-2.01,-91.4,71.11,79.55,2.15,2.34
309,12.62,1090,8,1.588,-2.12,-92.99,72.11,79.35,2.37,2.22
310,12.65,1091,7,1.196,-2.09,-94.18,73.29,79.34,2.3,2.19
311,12.69,1092,6,1.395,-2.27,-95.58,73.85,79.22,2.27,2.17
312,12.72,1093,5,0.640,-2.27,-95.72,74.49,79.3,2.17,2.24
313,12.75,1094,4,0.690,-2.25,-96.41,75.18,78.97,2.29,2.38
314,12.79,1095,3,0.470,-2.47,-96.88,75.17,79.18,2.29,2.5
315,12.82,1096,2,0.936,-2.44,-97.25,76.1,79.02,2.25,2.68
316,12.86,1097,1,0.813,-2.59,-98.06,76.41,78.98,2.07,2.8
317,12.89,1098,23,6.967,-4.81,-101.99,83.38,79.14,0.45,0.81
318,12.92,1099,22,0.369,-4.83,-101.62,83.41,78.93,0.45,0.9
319,12.96,1100,21,0.804,-4.75,-101.75,84.21,78.69,0.67,0.8
320,12.99,1101,20,1.182,-4.78,-101.58,83.03,78.72,0.68,0.89
321,13.02,1102,19,0.885,-4.59,-101.8,83.92,78.58,0.82,0.92
322,13.06,1103,18,0.368,-4.54,-101.95,84.28,78.79,1.07,0.99
323,13.09,1104,17,0.371,-4.48,-102.27,84.58,78.96,1.44,1.22
324,13.12,1105,16,0.793,-4.19,-101.48,84.08,79.13,1.59,1.57
325,13.16,1106,15,0.672,-4.05,-101.58,84.01,79.31,1.75,2.24
326,13.19,1107,14,1.212,-3.86,-102.22,83.61,79.62,1.82,3.45
327,13.22,1108,13,1.533,-3.67,-101.96,83.99,80.12,1.8,4.99
328,13.26,1109,12,2.045,-3.38,-101.89,83.63,80.86,1.85,7.03
329,13.29,1110,11,2.410,-3.15,-101.05,83.46,81.0,1.81,9.44
330,13.32,1111,10,2.482,-2.81,-99.88,82.79,81.15,1.82,11.92
331,13.36,1112,9,2.509,-2.78,-99.59,83.02,81.17,2.09,14.43
332,13.39,1113,8,2.842,-2.66,-98.91,83.76,81.08,2.06,17.27
333,13.43,1114,7,2.628,-2.47,-97.08,82.68,81.03,2.06,19.9
334,13.46,1115,6,2.209,-2.44,-95.65,82.3,80.92,2.15,22.11
335,13.49,1116,5,1.732,-2.2,-94.26,81.95,80.91,2.26,23.84
336,13.53,1117,4,1.523,-2.07,-92.74,82.05,80.56,2.39,24.96
337,13.56,1118,3,1.607,-1.78,-91.13,81.35,80.36,2.49,25.52
338,13.59,1119,2,1.565,-1.69,-89.57,81.24,80.05,2.69,25.95
339,13.63,1120,1,2.018,-1.51,-87.55,80.51,79.52,2.74,26.2
340,13.73,1121,26,24.743,-3.32,-100.24,81.15,77.88,2.1,1.46
341,13.76,1122,25,0.496,-3.68,-100.12,81.04,78.38,2.08,1.37
342,13.79,1123,24,0.475,-3.85,-100.59,81.49,78.41,2.2,1.32
343,13.83,1124,23,0.647,-3.85,-99.94,81.16,78.66,2.07,1.42
344,13.86,1125,22,0.234,-3.83,-100.04,81.4,78.74,2.13,1.34
