action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,1579,50,,-4.59,-101.25,89.07,76.44,-1.7,1.08
2,0.90,1580,49,0.378,-4.92,-101.63,88.77,76.47,-1.76,1.22
3,0.94,1581,48,0.265,-4.73,-101.77,88.93,76.6,-1.76,0.96
4,0.97,1582,47,0.472,-5.0,-101.3,88.88,76.57,-1.73,0.89
5,1.00,1583,46,0.550,-5.55,-101.72,89.12,76.5,-1.82,1.16
6,1.04,1584,45,0.465,-5.53,-101.93,88.65,76.72,-1.71,0.98
7,1.07,1585,44,0.152,-5.47,-101.99,88.68,76.57,-1.75,1.05
8,1.10,1586,43,0.608,-5.67,-101.53,89.29,76.63,-1.73,1.06
9,1.14,1587,42,0.534,-5.84,-102.07,89.12,76.51,-1.67,1.01
10,1.17,1588,41,0.551,-5.5,-101.93,88.57,76.55,-1.76,1.06
11,1.20,1589,40,0.459,-5.96,-101.57,88.53,76.64,-1.66,1.05
12,1.24,1590,39,0.478,-5.94,-101.84,88.05,76.55,-1.77,1.06
13,1.27,1591,38,0.334,-6.27,-101.98,88.38,76.67,-1.71,1.0
14,1.30,1592,37,0.719,-6.25,-101.55,89.1,76.37,-1.74,1.03
15,1.34,1593,36,0.822,-6.44,-101.77,88.28,76.52,-1.72,1.01
16,1.37,1594,35,0.271,-6.48,-101.5,88.35,76.59,-1.7,1.07
17,1.40,1595,34,0.357,-6.62,-101.33,87.99,76.5,-1.71,1.06
18,2.11,1596,49,1.256,-7.66,-102.59,89.03,75.85,-1.81,1.04
19,2.14,1597,48,0.322,-7.9,-102.27,88.99,75.62,-1.8,1.01
20,2.17,1598,47,0.626,-7.82,-102.01,89.61,75.61,-1.79,1.15
21,2.21,1599,46,0.319,-7.68,-102.32,89.81,75.58,-1.73,1.2
22,2.24,1600,45,0.225,-7.77,-102.36,89.62,75.35,-1.74,1.17
23,2.27,1601,44,0.277,-7.49,-102.14,89.4,75.31,-1.78,1.06
24,2.31,1602,43,0.242,-7.34,-102.22,89.16,75.26,-1.73,1.07
25,2.34,1603,42,0.309,-7.14,-102.25,89.47,75.19,-1.75,1.16
26,2.37,1604,41,0.125,-7.09,-102.37,89.43,75.12,-1.74,1.12
27,2.41,1605,40,0.451,-6.64,-102.2,89.53,75.0,-1.77,1.13
28,2.44,1606,39,0.138,-6.51,-102.06,89.46,75.0,-1.73,1.15
29,2.47,1607,38,0.268,-6.24,-102.19,89.27,74.99,-1.73,1.13
30,2.51,1608,37,0.334,-6.12,-102.53,89.22,74.98,-1.78,1.21
31,2.54,1609,36,0.400,-5.72,-102.23,88.92,74.9,-1.76,1.16
32,2.58,1610,35,0.364,-5.35,-102.24,88.82,74.82,-1.79,1.04
33,2.61,1611,34,0.143,-5.21,-102.37,88.92,74.73,-1.76,1.15
34,2.64,1612,33,0.963,-4.25,-102.25,88.68,75.52,-1.94,1.1
35,2.68,1613,32,0.142,-4.17,-102.16,88.82,75.5,-1.97,1.15
36,2.71,1614,31,0.161,-4.33,-102.24,88.71,75.36,-1.97,1.15
37,2.74,1615,30,0.252,-4.45,-102.12,88.46,75.35,-2.04,1.12
38,2.78,1616,29,0.383,-4.45,-102.51,88.5,75.33,-2.02,1.07
39,2.81,1617,28,0.329,-4.41,-102.18,88.78,75.29,-2.04,1.06
40,2.84,1618,27,0.418,-4.44,-101.98,88.36,75.16,-2.06,1.05
41,2.88,1619,26,0.175,-4.54,-102.05,88.53,74.99,-2.05,1.09
42,2.91,1620,25,0.490,-4.64,-102.54,88.17,74.91,-2.0,1.09
43,2.94,1621,24,0.193,-4.56,-102.37,88.23,74.72,-2.06,1.06
44,2.98,1622,23,0.232,-4.79,-102.27,88.36,74.59,-2.01,1.1
45,3.01,1623,22,0.373,-4.87,-102.19,87.98,74.35,-2.09,1.05
46,3.04,1624,21,0.265,-4.93,-102.17,87.76,74.09,-2.0,1.09
47,3.08,1625,20,0.161,-5.09,-102.01,87.83,73.93,-2.0,1.1
48,3.11,1626,19,0.443,-5.08,-101.96,88.27,73.61,-2.03,1.08
49,3.14,1627,18,0.498,-5.13,-101.98,87.78,73.42,-2.01,1.11
50,3.18,1628,17,0.307,-5.05,-102.01,88.08,73.12,-1.99,1.12
51,3.21,1629,16,0.355,-5.07,-102.02,87.97,72.76,-2.03,1.07
52,3.24,1630,15,0.388,-5.18,-101.79,87.93,72.38,-2.02,1.03
53,3.28,1631,14,0.565,-5.02,-102.1,88.03,71.81,-2.01,1.03
54,3.31,1632,13,0.441,-5.07,-101.96,87.98,71.37,-2.0,0.96
55,3.34,1633,12,0.362,-4.96,-101.86,87.93,71.01,-2.03,0.96
56,3.38,1634,11,0.473,-5.01,-102.08,88.4,70.67,-2.05,1.07
57,3.41,1635,10,0.516,-5.01,-101.75,87.89,70.4,-2.06,1.06
58,3.44,1636,9,0.221,-4.88,-101.97,87.75,70.19,-2.05,1.07
59,3.48,1637,8,0.265,-5.0,-101.94,87.82,69.93,-2.04,0.93
60,3.51,1638,7,0.164,-4.88,-101.97,87.69,69.76,-2.02,1.02
61,3.54,1639,6,0.178,-5.05,-101.79,87.76,69.69,-2.01,0.97
62,3.58,1640,5,0.175,-4.89,-101.61,87.67,69.64,-2.04,1.03
63,3.61,1641,4,0.364,-4.95,-101.84,87.31,69.58,-1.95,0.98
64,3.65,1642,22,4.623,-5.27,-102.29,88.87,74.2,-1.66,1.06
