action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,2821,50,,-28.58,21.9,-20.01,96.44,2.2,21.31
2,0.90,2822,49,2.326,-28.9,19.57,-22.11,97.35,1.96,19.95
3,0.94,2823,48,2.311,-29.65,17.26,-21.22,97.95,1.86,18.58
4,0.97,2824,47,1.494,-30.15,17.65,-22.18,98.99,1.87,17.08
5,1.00,2825,46,1.432,-29.75,17.17,-23.61,99.77,1.77,16.2
6,1.04,2826,45,3.105,-30.06,14.07,-22.88,99.94,1.44,15.03
7,1.07,2827,44,1.279,-30.77,12.93,-24.16,99.9,1.41,14.39
8,1.10,2828,43,1.757,-31.15,11.17,-23.6,100.23,1.28,13.79
9,1.14,2829,42,2.266,-31.62,10.22,-21.34,99.98,1.21,12.78
10,1.17,2830,41,1.447,-31.63,8.77,-21.91,99.95,1.23,12.04
11,1.20,2831,40,1.194,-32.18,7.58,-22.9,100.21,0.89,11.26
12,1.24,2832,39,1.475,-32.26,6.1,-21.6,99.5,0.87,10.55
13,1.27,2833,38,1.368,-33.12,4.73,-21.69,99.71,0.76,9.91
14,1.30,2834,37,1.912,-34.16,2.82,-20.71,99.78,0.73,9.71
15,1.34,2835,36,0.807,-34.62,2.79,-19.9,100.05,0.63,9.1
16,1.37,2836,35,2.258,-35.44,0.53,-20.03,99.62,0.57,9.28
17,1.40,2837,34,0.970,-36.41,-0.36,-19.66,99.54,0.35,8.99
18,1.44,2838,33,1.951,-36.83,-1.78,-17.7,99.08,0.18,9.0
19,1.47,2839,32,1.413,-37.89,-3.2,-17.13,98.58,-0.27,8.37
20,1.50,2840,31,2.264,-38.18,-5.46,-15.74,97.27,-0.74,8.26
21,1.54,2841,30,1.801,-38.95,-6.12,-13.94,96.16,-1.2,8.03
22,2.31,2842,49,3.821,-40.59,-3.03,-16.05,99.98,-0.55,7.65
23,2.34,2843,48,1.390,-41.06,-2.78,-14.66,99.55,-0.5,7.63
24,2.37,2844,47,1.836,-41.66,-4.61,-14.84,99.38,-0.58,7.67
25,2.41,2845,46,0.527,-42.15,-4.49,-14.31,98.86,-0.64,7.6
26,2.44,2846,45,0.539,-42.69,-4.48,-14.33,98.54,-0.73,7.41
27,2.47,2847,44,0.438,-43.13,-4.79,-14.4,98.67,-0.78,7.34
28,2.51,2848,43,0.764,-43.81,-5.42,-13.64,98.44,-0.94,7.58
29,2.54,2849,42,0.745,-44.55,-5.22,-13.42,98.15,-1.19,7.69
30,2.57,2850,41,1.407,-45.07,-6.62,-13.06,97.99,-1.54,7.47
31,2.61,2851,40,0.663,-45.73,-6.49,-12.7,97.55,-1.86,7.49
32,2.64,2852,39,0.645,-46.26,-6.18,-12.17,96.91,-1.97,7.39
33,2.68,2853,38,0.893,-46.72,-6.93,-11.28,96.71,-2.14,7.54
34,2.71,2854,37,0.947,-47.67,-7.42,-10.33,96.06,-2.16,7.46
35,2.74,2855,36,0.682,-48.03,-7.7,-9.65,95.83,-2.35,7.54
36,2.78,2856,35,1.116,-49.14,-7.88,-9.49,95.46,-2.36,7.36
37,2.81,2857,34,1.101,-49.48,-7.84,-8.38,95.05,-2.72,7.64
38,2.84,2858,33,0.908,-50.39,-8.25,-7.51,95.06,-2.8,7.34
39,2.88,2859,32,1.300,-51.01,-9.55,-6.33,94.63,-2.99,7.67
40,2.91,2860,31,1.035,-51.87,-9.09,-5.3,94.51,-3.18,7.6
41,2.94,2861,30,0.892,-52.4,-9.99,-4.61,94.05,-3.41,7.5
42,2.98,2862,29,0.735,-52.61,-9.81,-3.88,93.4,-3.49,7.74
43,3.01,2863,28,0.992,-53.37,-10.52,-2.88,93.06,-3.52,7.69
44,3.04,2864,27,0.629,-54.0,-10.32,-2.33,92.46,-3.74,7.58
45,3.08,2865,26,3.337,-50.66,-7.97,-4.04,89.98,-0.77,8.52
46,3.11,2866,25,0.625,-51.25,-8.08,-3.62,89.36,-0.93,8.53
47,3.14,2867,24,0.828,-52.07,-8.2,-3.11,88.63,-0.93,8.48
48,3.18,2868,23,0.640,-52.71,-8.09,-2.57,88.12,-1.02,8.85
49,3.21,2869,22,0.840,-53.44,-8.59,-1.94,87.59,-1.09,9.69
50,3.24,2870,21,2.034,-54.14,-8.71,-1.4,87.3,-1.09,11.73
51,3.28,2871,20,2.723,-54.96,-7.93,-0.55,87.12,-1.12,14.45
52,3.31,2872,19,2.356,-55.29,-7.54,-1.25,86.82,-1.13,16.81
53,3.34,2873,18,1.277,-56.47,-7.74,-0.6,86.41,-1.06,18.08
54,3.38,2874,17,0.731,-56.71,-7.18,-1.01,86.26,-1.18,18.81
55,3.41,2875,16,0.676,-57.39,-7.1,-0.57,85.84,-1.11,18.7
