action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,1.04,0,50,,-3.89,-101.64,89.2,76.45,-1.32,0.72
2,1.07,1,49,0.585,-3.63,-102.23,89.28,76.56,-1.42,0.68
3,1.10,2,48,0.489,-4.11,-101.96,88.8,76.62,-1.46,0.64
4,1.14,3,47,0.269,-3.84,-101.95,88.95,76.64,-1.5,0.68
5,1.17,4,46,0.466,-3.98,-102.26,89.41,76.7,-1.51,0.59
6,1.20,5,45,0.345,-3.92,-101.92,89.67,76.69,-1.46,0.74
7,1.24,6,44,0.574,-4.05,-101.93,89.1,76.54,-1.41,0.57
8,1.27,7,43,0.566,-3.94,-101.7,89.66,76.67,-1.45,0.68
9,1.30,8,42,0.759,-3.99,-101.71,88.9,76.62,-1.46,0.56
10,1.34,9,41,0.419,-4.11,-101.95,89.32,76.62,-1.5,0.55
11,1.37,10,40,0.365,-4.31,-102.3,89.69,76.66,-1.51,0.7
12,1.40,11,39,0.855,-4.24,-102.0,88.83,76.72,-1.47,0.62
13,1.44,12,38,0.398,-4.43,-101.6,89.23,76.7,-1.52,0.52
14,1.47,13,37,0.327,-4.32,-101.93,89.14,76.81,-1.45,0.49
15,1.51,14,36,0.285,-4.61,-101.7,89.05,76.77,-1.5,0.5
16,1.54,15,35,0.213,-4.62,-101.91,89.02,76.83,-1.44,0.68
17,1.57,16,34,0.333,-4.52,-101.58,89.04,76.7,-1.46,0.54
18,1.61,17,33,0.339,-4.56,-101.84,88.71,76.83,-1.51,0.65
19,1.64,18,32,0.300,-4.26,-101.9,88.54,76.71,-1.43,0.56
20,1.67,19,31,0.712,-4.54,-102.0,89.25,76.82,-1.5,0.65
21,1.71,20,30,0.444,-4.47,-101.56,88.95,76.93,-1.56,0.68
22,1.74,21,29,0.295,-4.44,-101.86,89.1,76.71,-1.54,0.56
23,1.77,22,28,0.132,-4.35,-101.77,88.97,76.73,-1.56,0.64
24,1.81,23,27,0.610,-4.34,-101.7,88.36,76.73,-1.58,0.6
25,1.84,24,26,0.639,-4.31,-102.33,88.87,76.75,-1.52,0.62
26,1.87,25,25,0.459,-4.24,-101.88,88.73,76.7,-1.6,0.65
27,1.91,26,24,0.483,-4.26,-102.36,88.39,76.7,-1.66,0.69
28,1.94,27,23,0.642,-4.4,-102.15,89.03,76.76,-1.52,0.57
29,1.97,28,22,0.225,-4.2,-101.92,88.9,76.75,-1.61,0.47
30,2.01,29,21,0.159,-4.28,-101.94,89.06,76.76,-1.65,0.49
31,2.04,30,20,0.258,-4.34,-102.19,88.95,76.74,-1.59,0.6
32,2.07,31,19,0.598,-4.27,-101.6,89.22,76.6,-1.57,0.52
33,2.11,32,18,0.304,-4.11,-101.69,88.92,76.63,-1.64,0.43
34,2.14,33,17,0.279,-4.2,-101.97,88.8,76.67,-1.66,0.53
35,2.17,34,16,0.446,-4.2,-101.71,89.25,76.81,-1.62,0.51
36,2.21,35,15,0.801,-4.0,-101.93,88.45,76.71,-1.59,0.52
37,2.24,36,14,0.193,-4.19,-102.04,88.59,76.9,-1.56,0.52
38,2.27,37,13,0.686,-4.21,-101.35,89.09,76.71,-1.52,0.55
39,2.31,38,12,0.292,-4.41,-101.32,88.8,76.67,-1.6,0.44
40,2.34,39,11,0.505,-4.24,-101.57,89.31,76.66,-1.55,0.56
41,2.38,40,10,0.134,-4.25,-101.55,89.37,76.8,-1.63,0.58
42,2.41,41,9,0.753,-4.41,-101.73,88.62,76.8,-1.62,0.61
43,2.44,42,8,0.489,-4.43,-101.24,88.85,76.75,-1.63,0.47
44,2.48,43,7,0.439,-4.31,-101.44,89.29,76.72,-1.56,0.67
45,2.51,44,6,0.225,-4.53,-101.66,89.29,76.82,-1.6,0.56
46,2.54,45,5,0.359,-4.37,-101.89,88.93,76.84,-1.66,0.57
47,2.58,46,4,0.344,-4.6,-101.55,88.71,76.95,-1.52,0.53
48,2.61,47,3,0.226,-4.57,-101.5,88.93,76.83,-1.57,0.66
49,2.64,48,2,0.543,-4.5,-101.91,88.39,77.03,-1.62,0.7
50,2.68,49,1,0.401,-4.57,-102.15,88.79,76.79,-1.56,0.6
51,3.48,50,49,0.861,-3.71,-101.8,88.76,77.52,-1.63,0.66
52,3.51,51,48,0.414,-4.12,-101.48,89.04,77.54,-1.71,0.65
53,3.55,52,47,0.617,-4.11,-102.1,89.23,77.76,-1.73,0.55
54,3.58,53,46,0.483,-4.09,-101.71,89.72,77.63,-1.58,0.63
55,3.61,54,45,0.245,-4.19,-101.82,89.47,77.8,-1.7,0.75
56,3.65,55,44,0.447,-4.02,-101.78,89.03,77.93,-1.77,0.64
57,3.68,56,43,0.358,-3.97,-101.58,89.02,77.57,-1.89,0.49
58,3.71,57,42,0.745,-4.13,-102.32,88.89,77.94,-1.95,0.63
59,3.75,58,41,0.618,-4.07,-101.7,89.47,77.92,-2.14,0.44
60,3.78,59,40,0.565,-3.96,-102.27,88.99,77.64,-2.45,0.51
61,3.81,60,39,0.310,-4.13,-102.27,89.18,77.68,-2.76,0.5
62,3.85,61,38,0.248,-4.13,-102.31,88.94,77.57,-2.92,0.46
63,3.88,62,37,0.302,-3.99,-102.2,89.21,77.61,-3.22,0.66
64,3.91,63,36,0.651,-4.13,-101.96,88.56,77.56,-3.22,0.51
65,3.95,64,35,0.584,-4.11,-102.55,88.6,77.7,-3.44,0.55
66,3.98,65,34,0.506,-4.41,-102.04,88.9,77.64,-3.3,0.48
67,4.01,66,33,0.162,-4.26,-102.1,88.94,77.63,-3.17,0.65
68,4.05,67,32,0.279,-4.54,-102.12,88.75,77.8,-2.97,0.44
69,4.08,68,31,0.209,-4.33,-102.3,88.93,77.85,-2.97,0.54
70,4.11,69,30,0.505,-4.26,-102.14,88.43,77.86,-2.83,0.57
71,4.15,70,29,0.680,-4.18,-101.46,88.42,77.62,-2.67,0.63
72,4.18,71,28,0.907,-4.02,-102.37,88.4,77.64,-2.61,0.55
73,4.21,72,27,0.755,-4.26,-101.93,89.16,77.77,-2.71,0.52
74,4.25,73,26,0.602,-3.9,-102.28,88.55,77.65,-2.7,0.52
75,4.28,74,25,0.659,-4.0,-101.62,88.09,77.7,-2.56,0.56
76,4.31,75,24,0.891,-4.19,-102.51,88.72,77.53,-2.5,0.46
77,4.35,76,23,1.088,-4.17,-101.43,88.7,77.81,-2.58,0.48
78,4.38,77,22,0.428,-4.29,-101.85,88.63,77.64,-2.61,0.46
79,4.42,78,21,0.157,-4.17,-102.0,88.48,77.59,-2.46,0.59
80,4.45,79,20,0.512,-3.95,-101.98,88.99,77.53,-2.53,0.36
81,4.48,80,19,1.175,-4.21,-103.16,89.17,77.58,-2.43,0.45
82,4.52,81,18,1.325,-4.14,-101.83,88.38,77.54,-2.46,0.54
83,4.55,82,17,0.708,-4.23,-101.73,89.09,77.62,-2.44,0.34
84,4.58,83,16,0.563,-4.2,-101.87,88.53,77.56,-2.43,0.47
85,4.62,84,15,0.319,-4.18,-102.19,88.61,77.8,-2.41,0.43
86,4.65,85,14,0.400,-4.09,-102.59,88.59,77.57,-2.46,0.5
87,4.68,86,13,0.454,-4.23,-102.14,88.21,77.57,-2.47,0.54
88,4.72,87,12,0.109,-4.27,-102.12,88.16,77.63,-2.47,0.43
89,4.75,88,11,0.522,-4.26,-102.64,88.48,77.54,-2.45,0.63
90,4.78,89,10,0.665,-4.07,-101.98,88.57,77.5,-2.49,0.79
91,4.82,90,9,0.457,-4.23,-101.54,88.11,77.57,-2.61,0.61
92,4.85,91,8,0.184,-4.16,-101.48,88.29,77.49,-2.55,0.68
93,4.88,92,7,0.191,-4.3,-101.67,88.37,77.62,-2.44,0.55
94,4.92,93,6,0.580,-4.58,-102.25,88.85,77.59,-2.52,0.56
95,4.95,94,5,0.525,-4.41,-101.73,88.57,77.41,-2.54,0.63
96,4.98,95,4,0.351,-4.48,-101.66,88.22,77.51,-2.6,0.66
97,5.02,96,3,0.437,-4.64,-102.09,88.61,77.51,-2.52,0.61
98,5.05,97,2,0.273,-4.66,-102.09,88.33,77.62,-2.52,0.65
99,5.08,98,23,0.632,-4.03,-101.48,88.91,77.43,-2.56,0.57
100,5.12,99,22,0.599,-3.98,-101.23,88.31,77.37,-2.55,0.42
101,5.15,100,21,0.256,-4.13,-101.2,88.57,77.48,-2.64,0.47
102,5.18,101,20,0.335,-4.05,-101.53,88.85,77.58,-2.68,0.54
103,5.22,102,19,0.635,-4.04,-101.17,88.21,77.24,-2.53,0.55
104,5.25,103,18,0.206,-4.01,-101.06,88.3,77.45,-2.54,0.61
105,5.28,104,17,0.589,-4.02,-101.52,88.89,77.52,-2.6,0.6
106,5.32,105,16,0.675,-4.07,-100.85,88.85,77.45,-2.68,0.51
107,5.35,106,15,0.454,-4.13,-101.3,88.61,77.45,-2.61,0.5
108,5.38,107,14,0.383,-4.13,-101.32,88.23,77.43,-2.57,0.5
109,5.42,108,13,0.145,-4.27,-101.4,88.27,77.5,-2.55,0.53
110,5.45,109,12,0.442,-4.32,-101.38,88.71,77.66,-2.62,0.53
111,5.49,110,11,0.201,-4.23,-101.41,88.55,77.46,-2.63,0.55
112,5.52,111,10,0.605,-4.02,-100.8,88.19,77.6,-2.5,0.53
113,5.55,112,9,0.793,-4.08,-101.59,88.24,77.6,-2.53,0.47
114,5.59,113,8,0.221,-4.24,-101.44,88.46,77.62,-2.65,0.43
115,5.62,114,7,0.548,-4.23,-101.02,89.01,77.43,-2.62,0.47
116,5.65,115,6,0.466,-4.06,-101.13,88.55,77.41,-2.52,0.41
117,5.69,116,5,0.337,-4.4,-100.93,88.41,77.44,-2.56,0.55
118,5.72,117,4,0.218,-4.18,-101.06,88.58,77.53,-2.58,0.61
119,5.75,118,3,0.439,-4.19,-100.62,88.36,77.65,-2.49,0.59
120,5.79,119,2,0.089,-4.26,-100.62,88.45,77.58,-2.46,0.66
121,5.82,120,1,0.708,-4.19,-101.32,88.69,77.35,-2.5,0.59
122,6.76,121,49,0.298,-4.15,-101.17,88.84,77.65,-2.77,0.49
