action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,0,50,,-4.36,-102.07,88.36,77.69,-0.89,0.75
2,0.90,1,49,0.642,-4.16,-101.57,89.0,77.89,-0.89,0.72
3,0.94,2,48,0.413,-4.23,-101.98,88.72,77.98,-1.03,0.93
4,0.97,3,47,0.251,-4.01,-102.23,88.94,78.23,-1.05,0.89
5,1.00,4,46,0.181,-4.09,-102.05,88.8,78.29,-0.97,0.79
6,1.04,5,45,0.402,-4.28,-101.65,88.55,78.32,-0.96,0.77
7,1.07,6,44,1.117,-4.01,-102.1,89.67,78.58,-0.98,0.72
8,1.10,7,43,1.055,-4.0,-101.9,88.62,78.67,-0.97,0.68
9,1.14,8,42,0.691,-3.71,-102.59,89.04,78.74,-1.08,0.77
10,1.17,9,41,0.472,-3.85,-102.12,88.89,78.85,-1.07,0.68
11,1.20,10,40,0.607,-3.84,-102.73,88.51,79.03,-1.05,0.81
12,1.24,11,39,0.706,-3.74,-102.02,89.03,79.01,-0.96,0.8
13,1.27,12,38,0.553,-3.85,-102.57,88.55,79.08,-1.05,0.81
14,1.30,13,37,0.592,-3.73,-101.98,88.83,79.08,-1.02,0.67
15,1.34,14,36,0.206,-3.93,-102.19,88.81,79.05,-1.04,0.73
16,1.37,15,35,0.364,-3.57,-102.4,88.7,78.94,-0.97,0.73
17,1.41,16,34,0.954,-3.79,-101.45,88.67,78.92,-1.02,0.62
18,1.44,17,33,0.869,-3.76,-102.32,88.31,78.9,-1.09,0.65
19,1.47,18,32,0.850,-3.63,-101.47,88.74,78.77,-1.01,0.74
20,1.51,19,31,0.775,-3.65,-102.24,88.63,78.76,-1.05,0.7
21,1.54,20,30,1.150,-4.09,-101.09,88.5,78.88,-1.02,0.57
22,1.57,21,29,0.834,-3.65,-101.93,88.99,78.67,-1.1,0.74
23,1.61,22,28,0.779,-3.87,-102.7,88.7,78.61,-1.06,0.64
24,1.64,23,27,0.610,-3.79,-102.09,89.02,78.64,-1.0,0.58
25,1.67,24,26,0.295,-3.88,-101.8,89.06,78.69,-1.03,0.65
26,1.71,25,25,0.317,-3.65,-101.87,88.75,78.6,-1.06,0.66
27,1.74,26,24,0.295,-3.9,-102.17,88.78,78.48,-1.03,0.62
28,1.77,27,23,0.396,-3.76,-101.77,88.89,78.41,-1.11,0.6
29,1.81,28,22,0.125,-3.68,-101.9,88.81,78.38,-1.08,0.65
30,1.84,29,21,0.429,-3.63,-101.47,89.11,78.35,-1.08,0.68
31,1.87,30,20,0.717,-3.8,-102.18,89.05,78.51,-1.13,0.67
32,1.91,31,19,0.453,-3.79,-101.73,89.15,78.49,-1.24,0.67
33,1.94,32,18,0.469,-3.85,-102.2,88.92,78.59,-1.25,0.72
34,1.98,33,17,0.252,-3.92,-102.45,89.02,78.44,-1.18,0.67
35,2.01,34,16,0.488,-3.83,-101.96,89.18,78.62,-1.25,0.66
36,2.04,35,15,0.206,-3.67,-102.03,88.97,78.47,-1.16,0.64
37,2.08,36,14,0.346,-3.7,-101.77,88.63,78.54,-1.22,0.66
38,2.11,37,13,0.332,-3.66,-101.88,88.96,78.52,-1.25,0.55
39,2.14,38,12,0.226,-3.83,-101.88,89.19,78.71,-1.2,0.66
40,2.18,39,11,0.449,-3.69,-101.7,88.74,78.69,-1.22,0.72
41,2.21,40,10,0.204,-3.6,-101.9,88.63,78.72,-1.2,0.66
42,2.24,41,9,0.327,-3.62,-101.95,88.96,78.81,-1.22,0.59
43,2.28,42,8,0.237,-3.64,-101.71,88.93,78.82,-1.27,0.81
44,2.31,43,7,0.393,-3.81,-102.09,89.32,78.91,-1.35,0.97
45,2.34,44,6,0.604,-3.82,-101.49,89.41,78.97,-1.29,0.87
46,2.38,45,5,0.783,-3.73,-102.27,89.83,78.87,-1.3,0.93
47,2.41,46,4,0.688,-3.71,-102.0,89.14,78.96,-1.31,0.86
48,2.44,47,3,0.481,-3.85,-101.52,88.86,79.03,-1.27,0.79
49,2.48,48,22,0.575,-3.46,-102.03,89.43,78.52,-1.03,0.8
50,2.51,49,21,0.350,-3.54,-101.92,89.08,78.44,-1.1,0.67
51,2.54,50,20,0.756,-3.33,-101.95,89.84,78.34,-0.86,0.7
52,2.58,51,19,0.131,-3.3,-101.97,89.88,78.47,-0.9,0.78
53,2.61,52,18,0.270,-3.57,-101.7,89.88,78.27,-0.91,0.72
54,2.64,53,17,0.603,-3.47,-102.13,89.28,78.29,-0.99,0.83
55,2.68,54,16,0.500,-3.56,-101.63,89.71,78.24,-1.01,0.83
56,2.71,55,15,0.424,-3.14,-101.8,89.39,78.13,-0.96,0.81
57,2.74,56,14,0.432,-3.35,-101.99,89.82,78.28,-0.94,0.79
58,2.78,57,13,0.956,-3.48,-101.69,88.87,78.22,-0.95,0.76
59,2.81,58,12,0.205,-3.28,-101.63,89.04,78.23,-1.04,0.85
60,2.84,59,11,0.286,-3.56,-101.87,88.97,78.19,-1.03,0.77
61,2.88,60,10,0.372,-3.35,-101.84,89.34,78.17,-0.95,0.62
62,2.91,61,9,0.295,-3.55,-102.13,89.49,78.4,-1.0,0.86
