action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,0,50,,-5.5,-99.46,88.35,74.6,-0.89,1.45
2,0.90,1,49,0.257,-5.76,-99.57,88.2,74.61,-1.0,1.35
3,0.94,2,48,0.571,-6.16,-100.14,88.33,74.77,-0.9,1.39
4,0.97,3,47,0.562,-6.72,-100.23,88.03,74.75,-0.85,1.37
5,1.00,4,46,0.381,-7.1,-100.06,87.79,74.64,-0.99,1.43
6,1.04,5,45,0.676,-7.78,-100.19,88.17,74.67,-0.92,1.39
7,1.07,6,44,0.908,-8.68,-100.6,88.18,74.82,-1.0,1.29
8,1.10,7,43,0.553,-9.24,-101.15,88.29,74.79,-0.87,1.17
9,1.14,8,42,0.862,-10.1,-101.29,88.22,74.79,-0.89,1.13
10,1.17,9,41,0.831,-10.93,-101.5,87.87,74.83,-0.93,1.15
11,1.20,10,40,0.582,-11.51,-101.34,88.19,74.94,-0.83,1.14
12,1.24,11,39,0.572,-12.08,-101.15,88.28,74.89,-0.85,1.01
13,1.27,12,38,0.589,-12.67,-101.32,88.05,75.07,-0.93,1.19
14,1.31,13,37,0.484,-13.16,-101.32,87.9,75.04,-0.89,1.32
15,1.34,14,36,0.728,-13.89,-101.27,87.84,75.16,-0.9,1.23
16,1.37,15,35,0.671,-14.56,-100.93,87.94,75.31,-0.88,1.16
17,1.41,16,34,0.719,-15.28,-101.41,87.96,75.4,-0.94,1.11
18,1.44,17,33,0.613,-15.89,-101.18,87.67,75.44,-0.88,1.17
19,1.47,18,32,0.756,-16.64,-101.23,88.28,75.56,-0.87,1.22
20,1.51,19,31,0.847,-17.49,-101.43,87.91,75.53,-0.86,1.28
21,1.54,20,30,0.858,-18.35,-101.56,87.95,75.67,-0.89,1.19
22,1.57,21,29,0.845,-19.19,-101.41,87.8,75.72,-0.78,1.22
23,1.61,22,28,0.779,-19.97,-101.46,88.39,75.85,-0.83,1.39
24,1.64,23,27,0.828,-20.8,-101.41,88.42,75.92,-0.84,1.33
25,1.67,24,26,1.035,-21.84,-101.32,88.03,76.13,-0.87,1.24
26,1.71,25,25,0.965,-22.8,-101.3,87.82,75.98,-0.89,1.3
27,1.74,26,24,1.485,-24.28,-101.87,88.04,75.81,-0.9,1.25
28,1.77,27,23,1.042,-25.33,-102.06,88.08,75.93,-0.79,1.32
29,1.81,28,22,1.056,-26.38,-101.5,88.05,76.06,-0.87,1.39
30,1.84,29,21,1.050,-27.43,-102.05,87.87,75.93,-0.87,1.45
31,1.87,30,20,1.238,-28.67,-102.5,88.08,75.76,-0.84,1.29
32,1.91,31,19,0.574,-29.24,-102.62,88.51,75.77,-0.81,1.4
33,1.94,32,18,0.985,-30.23,-102.02,88.54,75.62,-0.92,1.4
34,1.97,33,17,0.591,-30.82,-102.15,88.52,75.7,-0.86,1.34
35,2.01,34,16,0.257,-31.08,-102.08,88.49,75.7,-0.92,1.43
36,2.04,35,15,0.674,-31.75,-102.45,88.17,75.67,-0.84,1.32
37,2.07,36,14,0.492,-32.24,-102.04,88.01,75.67,-0.84,1.32
38,2.11,37,13,0.508,-32.44,-101.97,88.51,75.65,-0.9,1.43
39,2.14,38,12,0.587,-33.03,-102.25,88.41,75.59,-0.94,1.48
40,2.18,39,11,0.641,-33.67,-102.38,87.97,75.56,-0.92,1.3
41,2.21,40,10,0.597,-34.14,-101.78,88.29,75.61,-0.93,1.29
42,2.24,41,23,1.509,-32.64,-102.19,87.21,75.8,-1.13,1.32
43,2.28,42,22,0.618,-33.25,-101.85,86.79,75.82,-1.08,1.27
44,2.31,43,21,0.583,-33.84,-101.94,86.99,75.54,-1.17,1.19
45,2.34,44,20,0.269,-34.04,-101.67,86.74,75.44,-1.27,1.16
46,2.38,45,19,0.536,-34.58,-101.67,86.97,75.26,-1.33,1.23
47,2.41,46,18,0.577,-35.15,-102.07,87.48,75.03,-1.36,1.28
48,2.44,47,17,0.780,-35.51,-102.0,86.7,74.88,-1.49,1.19
49,2.48,48,16,0.603,-36.11,-101.75,86.94,74.77,-1.49,1.2
50,2.51,49,15,0.620,-36.73,-101.58,86.85,74.54,-1.53,1.29
51,2.54,50,14,0.599,-36.13,-101.99,86.65,74.26,-1.82,1.24
52,2.58,51,13,0.656,-36.79,-101.93,86.63,73.89,-1.97,1.31
53,2.61,52,12,0.503,-37.29,-101.77,86.72,73.52,-2.18,1.26
54,2.64,53,11,0.636,-37.92,-102.16,86.83,73.17,-2.29,1.15
55,2.68,54,10,0.462,-38.01,-102.13,86.73,72.71,-2.43,1.22
56,2.71,55,9,0.430,-38.27,-101.95,86.96,72.28,-2.45,1.3
57,2.74,56,8,0.602,-38.27,-101.88,86.9,71.67,-2.63,1.38
58,2.78,57,7,0.436,-38.54,-101.57,86.71,71.24,-2.9,1.3
59,2.81,58,6,0.613,-38.58,-101.46,86.1,70.68,-3.28,1.33
60,2.84,59,5,1.369,-38.8,-101.49,87.47,70.28,-3.8,1.23
61,2.88,60,4,0.741,-39.19,-101.01,86.83,69.54,-4.29,1.3
62,2.91,61,3,0.728,-39.1,-101.03,87.04,69.06,-5.01,1.36
63,2.94,62,2,0.640,-39.41,-100.86,86.8,68.43,-5.65,1.37
64,2.98,63,1,0.463,-39.67,-100.42,87.14,68.14,-6.12,1.34
65,3.15,64,25,5.061,-43.95,-103.07,90.67,69.18,-1.06,1.04
66,3.18,65,24,0.550,-44.06,-102.95,90.47,68.63,-1.13,0.97
67,3.21,66,23,0.664,-44.19,-103.62,90.58,68.28,-1.05,1.08
68,3.25,67,22,0.742,-44.36,-103.0,90.68,67.54,-1.03,1.0
69,3.28,68,21,0.723,-44.41,-103.18,90.78,66.81,-1.12,1.1
