action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.94,0,50,,-3.91,-101.58,88.33,75.15,-0.98,0.97
2,0.97,1,49,0.478,-3.87,-101.1,88.13,74.78,-0.99,1.04
3,1.00,2,48,0.603,-4.1,-101.4,88.73,74.74,-1.05,1.04
4,1.04,3,47,0.342,-3.95,-101.41,88.71,74.4,-1.07,1.02
5,1.07,4,46,0.656,-4.0,-102.06,88.6,74.56,-1.07,1.09
6,1.10,5,45,0.464,-3.88,-101.6,88.88,74.19,-0.99,0.92
7,1.14,6,44,0.712,-3.93,-102.31,88.77,74.04,-1.1,0.95
8,1.17,7,43,0.890,-4.16,-101.42,88.55,74.03,-1.11,0.91
9,1.20,8,42,0.787,-4.27,-102.21,89.01,74.07,-1.1,0.94
10,1.24,9,41,0.608,-4.22,-102.2,88.4,74.02,-1.15,0.86
11,1.27,10,40,0.183,-4.16,-102.07,88.22,73.97,-1.15,0.9
12,1.30,11,39,0.323,-4.09,-102.39,88.29,73.97,-1.1,0.88
13,1.34,12,38,0.385,-4.16,-102.01,88.35,73.89,-1.07,0.94
14,1.37,13,37,0.349,-4.07,-101.66,88.3,73.9,-1.15,0.87
15,1.41,14,36,0.478,-4.14,-102.14,88.51,73.85,-1.15,0.75
16,1.44,15,35,0.394,-4.11,-101.74,88.15,73.53,-1.08,0.97
17,1.47,16,34,0.475,-3.94,-101.66,88.63,73.66,-1.11,0.97
18,1.51,17,33,0.280,-4.03,-101.77,88.35,73.56,-1.12,0.85
19,1.54,18,32,0.249,-4.13,-101.99,88.2,73.31,-1.13,0.97
20,1.57,19,31,0.284,-4.09,-101.82,88.48,73.19,-1.06,1.01
21,1.61,20,30,0.728,-4.16,-102.55,88.56,73.03,-1.15,0.87
22,1.64,21,29,0.899,-4.24,-101.65,88.07,72.57,-1.06,0.83
23,1.67,22,28,0.316,-4.28,-101.64,88.39,72.42,-1.07,0.78
24,1.71,23,27,0.387,-4.08,-101.84,88.08,72.04,-1.09,0.9
25,1.74,24,26,0.257,-4.34,-101.82,88.25,71.9,-1.18,0.85
26,1.77,25,25,0.435,-4.45,-102.23,88.23,71.46,-1.12,0.89
27,1.81,26,24,0.502,-4.35,-101.73,87.91,71.07,-1.09,0.85
28,1.84,27,23,0.473,-4.25,-102.0,87.73,70.6,-1.13,0.76
29,1.87,28,22,0.523,-4.61,-102.1,88.25,70.32,-1.18,0.99
30,1.91,29,21,0.632,-4.68,-102.05,87.9,69.69,-1.09,0.87
31,1.94,30,20,0.615,-4.75,-102.09,87.8,69.07,-1.17,0.92
32,1.97,31,19,0.532,-4.65,-101.65,88.09,68.54,-1.19,0.81
33,2.01,32,18,0.805,-4.65,-102.3,88.23,67.74,-1.16,0.89
34,2.04,33,17,0.610,-4.59,-102.08,88.84,67.24,-1.24,1.0
35,2.07,34,16,0.758,-4.89,-101.63,88.99,66.48,-1.15,0.97
36,2.11,35,15,1.205,-4.96,-101.57,87.78,65.87,-1.14,0.83
37,2.14,36,14,0.953,-5.0,-102.27,88.74,65.49,-1.21,0.78
38,2.17,37,13,0.969,-5.34,-101.3,88.66,65.27,-1.22,0.88
39,2.21,38,12,0.740,-5.5,-102.04,88.2,65.23,-1.27,0.83
40,2.24,39,11,0.371,-5.87,-101.86,88.51,65.07,-1.25,0.94
41,2.28,40,10,0.422,-6.29,-101.76,88.16,64.98,-1.27,0.92
42,2.31,41,9,0.400,-6.25,-101.44,88.56,64.99,-1.24,0.86
43,2.34,42,24,0.950,-5.9,-101.88,87.96,65.94,-1.1,0.82
44,2.38,43,23,0.484,-5.89,-101.62,88.07,65.46,-1.13,0.94
45,2.41,44,22,0.324,-6.17,-101.76,88.28,65.13,-1.12,0.72
46,2.44,45,21,0.678,-6.19,-101.75,87.61,65.07,-1.14,0.92
47,2.48,46,20,0.124,-6.2,-101.71,87.64,64.94,-1.12,1.0
48,2.51,47,19,0.274,-6.21,-101.52,87.36,64.86,-1.2,0.88
49,2.54,48,18,0.288,-6.22,-101.24,87.38,64.82,-1.18,0.91
50,2.58,49,17,0.410,-6.32,-101.45,86.97,65.2,-1.15,0.87
51,2.61,50,16,0.447,-6.57,-101.33,86.53,65.42,-1.1,0.8
52,2.64,51,15,1.039,-6.76,-101.58,85.49,65.76,-1.24,0.83
53,2.68,52,14,0.397,-6.52,-101.18,85.3,65.48,-1.44,0.81
54,2.71,53,13,0.485,-6.53,-101.66,85.22,65.77,-1.8,0.98
55,2.74,54,12,1.274,-6.74,-101.53,83.95,65.83,-2.0,0.86
56,2.78,55,11,0.323,-6.85,-101.21,84.13,65.6,-2.27,0.92
57,2.81,56,10,0.798,-6.61,-100.89,83.34,65.52,-2.75,0.82
58,2.84,57,9,0.493,-6.68,-101.25,83.39,65.41,-3.24,0.92
59,2.88,58,8,0.735,-7.11,-100.74,83.37,64.92,-3.97,0.73
60,2.91,59,7,0.436,-7.02,-100.61,82.93,65.08,-4.19,0.78
61,2.95,60,6,0.802,-7.36,-100.08,82.13,65.08,-4.52,0.83
62,2.98,61,5,0.414,-7.15,-100.16,81.95,64.82,-4.93,0.87
63,3.01,62,4,0.464,-7.15,-99.69,82.05,64.66,-5.25,0.85
64,3.05,63,3,0.673,-7.13,-99.32,81.38,64.7,-5.38,0.96
65,3.08,64,2,0.166,-7.23,-99.25,81.48,64.53,-5.43,0.91
66,3.11,65,1,0.781,-7.19,-98.47,80.73,64.26,-5.41,1.01
67,3.21,66,24,4.556,-4.97,-101.24,85.28,64.98,-1.46,0.69
68,3.25,67,23,0.371,-5.22,-100.87,85.27,64.91,-1.47,0.59
69,3.28,68,22,0.674,-5.12,-100.78,84.6,64.75,-1.48,0.58
70,3.31,69,21,0.667,-5.28,-100.38,83.93,64.77,-1.55,0.72
71,3.35,70,20,0.487,-5.53,-100.0,83.44,64.58,-1.52,0.67
72,3.38,71,19,0.777,-5.81,-99.4,82.67,64.47,-1.48,0.66
73,3.41,72,18,1.045,-5.91,-98.36,82.13,64.36,-1.49,0.69
74,3.45,73,17,2.703,-6.03,-95.66,80.74,64.31,-1.52,0.77
75,3.48,74,16,1.676,-6.07,-93.98,79.41,63.86,-1.57,0.6
76,3.51,75,15,2.641,-6.05,-91.34,77.21,63.53,-1.6,0.62
