action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,757,50,,-5.68,-15.74,13.09,66.52,-2.53,15.46
2,0.90,758,49,1.840,-5.95,-15.47,12.2,66.82,-2.43,17.3
3,0.94,759,48,1.499,-5.53,-13.97,10.99,67.52,-2.35,18.29
4,0.97,760,47,0.907,-5.69,-13.06,10.55,67.91,-2.11,19.16
5,1.00,761,46,1.504,-5.59,-12.15,9.04,68.29,-2.1,20.61
6,1.04,762,45,1.879,-5.82,-11.81,8.45,68.79,-2.03,22.49
7,1.07,763,44,1.997,-5.51,-10.32,8.29,69.18,-1.94,24.48
8,1.10,764,43,1.882,-5.51,-9.13,7.3,69.47,-2.07,26.37
9,1.14,765,42,1.232,-5.59,-8.24,6.8,69.82,-1.91,27.6
10,1.17,766,41,1.107,-5.55,-7.26,5.69,69.62,-1.87,28.25
11,1.20,767,40,0.668,-5.43,-6.59,5.09,69.66,-1.94,28.79
12,1.24,768,39,1.450,-5.4,-5.14,4.26,69.68,-2.02,28.94
13,1.27,769,38,1.075,-5.39,-4.06,3.74,69.73,-2.08,28.91
14,1.30,770,37,1.605,-5.41,-2.46,2.43,70.12,-2.11,29.0
15,1.34,771,36,1.631,-5.42,-1.85,0.8,70.39,-2.09,29.18
16,1.37,772,35,2.043,-5.29,0.2,-0.68,71.03,-2.1,29.29
17,1.40,773,34,1.735,-5.36,1.93,-2.19,71.95,-2.06,29.59
18,1.44,774,33,1.889,-5.35,3.72,-4.08,72.99,-2.18,29.73
19,1.47,775,32,2.390,-5.24,5.76,-6.47,74.19,-2.06,29.73
20,1.50,776,31,2.099,-5.38,7.48,-8.57,75.26,-2.06,29.66
21,1.54,777,30,1.955,-5.33,9.24,-10.52,76.31,-2.16,29.63
22,1.57,778,29,1.701,-5.58,10.8,-12.23,77.19,-2.02,29.77
23,2.51,779,48,5.388,-6.44,7.15,-6.84,74.65,-0.92,30.88
24,2.54,780,47,1.140,-6.58,8.29,-7.74,74.83,-0.59,31.49
25,2.57,781,46,0.808,-6.42,9.1,-8.07,75.24,-0.32,32.27
26,2.61,782,45,1.123,-6.43,10.02,-9.2,75.65,0.05,33.3
27,2.64,783,44,1.004,-6.59,10.55,-9.16,75.59,0.51,34.3
28,2.68,784,43,0.758,-6.59,10.72,-8.88,75.54,0.85,35.06
29,2.71,785,42,1.505,-6.61,12.23,-9.36,75.4,1.39,35.68
30,2.74,786,41,0.625,-6.36,12.75,-9.98,75.27,1.6,36.24
31,2.78,787,40,1.130,-6.24,13.88,-10.85,75.1,1.92,36.03
32,2.81,788,39,0.397,-6.37,13.94,-10.57,74.94,2.32,36.16
33,2.84,789,38,0.450,-6.43,14.39,-10.85,74.94,2.52,36.23
34,2.88,790,37,1.568,-6.44,15.96,-11.58,74.78,2.79,36.15
35,2.91,791,36,0.699,-6.38,16.49,-12.28,74.33,3.0,36.06
36,2.94,792,35,1.228,-6.45,17.72,-13.01,74.26,3.31,36.03
37,2.98,793,34,0.285,-6.23,17.89,-13.07,74.07,3.16,36.32
38,3.01,794,33,1.931,-6.1,19.82,-13.9,73.72,3.18,36.26
39,3.04,795,32,0.959,-6.32,20.11,-14.86,73.88,3.3,36.13
40,3.08,796,31,1.078,-6.21,21.19,-15.72,73.61,3.25,36.26
41,3.11,797,30,1.741,-6.08,22.93,-16.89,73.68,3.24,36.33
42,3.14,798,29,0.972,-6.42,23.71,-17.86,73.58,2.98,36.51
43,3.18,799,28,1.070,-6.26,24.78,-18.47,73.53,2.94,36.6
44,3.21,800,27,1.435,-6.4,26.22,-19.26,73.58,2.8,36.66
45,3.24,801,27,1.579,-6.37,27.8,-20.25,74.46,2.38,35.51
46,3.28,802,26,0.874,-6.56,28.67,-20.66,74.49,2.27,35.65
47,3.31,803,25,1.248,-6.59,29.66,-21.91,74.44,2.21,35.65
48,3.34,804,24,1.249,-6.48,30.9,-22.23,74.53,2.24,35.57
49,3.38,805,23,0.882,-6.5,31.73,-23.11,74.64,2.18,35.58
50,3.41,806,22,0.902,-6.46,32.63,-23.57,74.5,2.05,35.63
51,3.44,807,21,1.279,-6.34,33.52,-24.85,74.57,2.05,35.56
52,3.48,808,20,1.252,-6.42,34.78,-25.29,74.67,1.96,35.63
53,3.51,809,19,1.308,-6.25,35.67,-26.6,74.62,2.05,35.65
54,3.54,810,18,0.973,-6.17,36.64,-26.78,74.81,1.99,35.59
55,3.58,811,17,0.304,-5.95,36.94,-27.01,74.89,1.99,35.55
56,3.61,812,16,0.972,-6.22,37.75,-27.99,74.73,1.87,35.51
57,3.65,813,15,0.234,-6.27,37.98,-27.89,74.89,1.84,35.49
58,3.68,814,14,0.252,-6.11,38.16,-27.82,74.86,1.93,35.23
59,3.71,815,13,0.603,-6.15,38.4,-28.07,75.34,1.78,34.63
60,3.75,816,12,1.739,-5.89,39.05,-28.36,75.24,1.84,32.89
61,3.78,817,11,2.520,-5.75,39.6,-28.38,75.64,1.81,30.37
62,3.81,818,10,3.563,-5.74,39.59,-29.01,75.67,1.75,26.81
63,3.85,819,9,3.708,-5.54,39.28,-28.8,75.78,1.7,23.1
64,3.88,820,8,3.223,-5.3,39.37,-29.08,75.88,1.63,19.88
65,3.91,821,7,2.690,-5.29,39.34,-29.25,76.0,1.55,17.19
66,3.95,822,6,1.823,-5.1,39.53,-29.35,76.13,1.53,15.36
67,3.98,823,5,1.467,-5.04,39.63,-29.26,76.06,1.46,13.9
68,4.01,824,4,1.135,-5.15,39.8,-29.39,76.45,1.32,12.76
69,4.05,825,3,1.523,-5.19,39.91,-29.49,76.73,1.34,11.24
70,4.08,826,2,1.318,-5.08,40.01,-29.93,77.1,1.2,9.92
71,4.11,827,1,1.892,-5.25,40.02,-29.73,78.07,0.85,8.03
72,4.18,828,22,10.470,-3.07,44.07,-40.2,78.67,0.09,8.05
73,4.21,829,21,1.229,-2.8,43.64,-41.43,79.06,-0.34,7.6
74,4.25,830,20,0.876,-2.44,44.03,-42.04,79.94,-0.61,7.26
75,4.28,831,19,1.074,-2.65,44.3,-43.11,80.71,-0.57,7.14
76,4.31,832,18,1.772,-2.37,44.93,-44.88,81.77,-0.49,6.84
77,4.35,833,17,1.134,-2.5,44.5,-45.47,82.9,-0.6,6.83
78,4.38,834,16,2.333,-2.42,43.85,-47.81,83.85,-0.52,6.88
79,4.41,835,15,1.069,-2.19,44.67,-48.66,84.92,-0.62,6.71
80,4.45,836,14,2.199,-2.13,44.34,-50.85,86.12,-0.74,6.71
81,4.48,837,13,1.266,-1.9,44.09,-51.18,87.38,-0.65,6.6
82,4.51,838,12,1.534,-1.66,44.3,-52.71,88.62,-0.78,6.57
83,4.55,839,11,1.845,-1.69,43.97,-54.56,89.97,-0.69,6.43
84,4.58,840,10,1.771,-1.39,43.42,-56.33,91.3,-0.91,6.43
85,4.61,841,9,1.129,-1.36,43.29,-57.05,92.43,-0.86,6.35
86,4.65,842,8,1.643,-1.16,42.56,-58.69,93.55,-1.04,6.39
87,4.68,843,7,1.156,-0.75,41.92,-59.49,94.71,-1.19,6.33
88,4.72,844,6,1.097,-0.42,40.82,-60.47,95.45,-1.32,6.28
89,4.75,845,5,0.833,0.06,40.24,-61.1,96.29,-1.44,6.28
90,4.78,846,4,1.137,0.51,39.93,-62.23,96.89,-1.37,6.12
91,4.82,847,3,1.314,1.43,38.62,-62.56,97.5,-1.42,6.24
92,4.85,848,2,0.736,1.68,37.88,-63.03,98.18,-1.29,6.19
93,4.88,849,1,1.252,2.33,36.63,-62.9,98.77,-1.2,6.24
94,4.98,850,27,4.795,-2.46,39.93,-61.44,101.22,-1.5,8.32
95,5.02,851,26,0.644,-2.07,39.28,-62.01,101.5,-1.6,8.37
96,5.05,852,25,0.771,-1.61,39.39,-62.79,101.54,-1.57,8.36
97,5.08,853,24,0.435,-1.17,39.44,-63.02,101.86,-1.65,8.07
98,5.12,854,23,1.051,-0.46,39.1,-64.07,102.04,-1.66,8.3
99,5.15,855,22,0.936,-0.12,38.16,-64.42,102.48,-1.7,8.27
100,5.18,856,21,0.891,0.6,37.27,-64.45,102.49,-1.79,8.46
101,5.22,857,20,0.479,1.08,36.98,-64.58,102.46,-1.79,8.22
102,5.25,858,19,0.813,1.89,36.47,-64.8,102.55,-1.97,8.17
103,5.28,859,18,0.819,2.62,35.65,-64.56,102.57,-2.11,8.25
104,5.32,860,17,0.835,3.14,34.82,-63.81,102.42,-2.44,8.36
105,5.35,861,16,0.872,4.01,34.2,-64.02,102.19,-2.56,8.22
106,5.38,862,15,1.010,5.02,33.81,-64.01,102.14,-2.72,8.15
107,5.42,863,14,0.850,5.6,32.96,-63.22,102.07,-2.77,8.3
108,5.45,864,13,1.310,6.91,32.02,-63.03,102.18,-2.69,8.18
109,5.48,865,12,0.980,7.89,32.0,-63.59,101.97,-2.71,8.19
110,5.52,866,11,1.007,8.69,30.99,-63.38,101.87,-2.88,8.21
111,5.55,867,10,1.302,10.0,31.11,-63.31,101.85,-2.8,8.19
112,5.58,868,9,1.069,11.07,30.48,-63.18,101.66,-2.95,8.17
113,5.62,869,8,0.960,12.03,30.26,-62.52,101.63,-2.86,8.05
114,5.65,870,7,1.279,13.31,29.95,-61.92,101.43,-2.76,8.05
115,5.69,871,6,1.173,14.48,29.83,-62.03,101.36,-2.69,8.03
116,5.72,872,5,0.867,15.35,29.44,-61.38,101.11,-2.68,7.96
117,5.75,873,4,1.175,16.52,28.91,-60.66,101.01,-2.66,7.87
118,5.79,874,3,1.004,17.51,28.01,-59.65,100.47,-2.65,7.71
119,5.82,875,2,0.913,18.42,28.3,-59.5,100.11,-2.5,7.75
120,5.85,876,1,1.453,19.43,27.75,-58.05,99.11,-2.62,7.52
121,5.92,877,22,6.319,25.75,25.41,-60.15,101.74,-2.12,7.75
122,5.95,878,21,1.319,27.07,25.9,-60.22,101.76,-2.06,7.43
123,5.99,879,20,1.139,27.89,25.88,-59.08,101.73,-2.01,7.48
124,6.02,880,19,1.071,28.63,24.81,-58.52,101.74,-2.01,7.51
125,6.05,881,18,1.233,29.87,24.96,-57.62,101.34,-2.02,7.44
126,6.09,882,17,0.735,30.36,24.28,-56.88,101.3,-1.97,7.47
127,6.12,883,16,0.613,30.97,23.67,-56.79,101.07,-1.93,7.47
128,6.15,884,15,1.344,31.62,24.43,-55.45,100.36,-1.92,7.61
129,6.19,885,14,1.266,32.39,23.16,-54.84,99.83,-1.92,7.59
130,6.22,886,13,1.549,32.61,23.57,-53.29,99.26,-1.84,7.33
131,6.25,887,12,1.646,33.62,23.42,-51.64,97.9,-1.92,7.35
132,6.29,888,11,1.333,34.11,22.82,-50.42,96.57,-1.85,7.44
133,6.32,889,10,1.659,34.26,22.33,-48.77,95.01,-1.91,7.56
134,6.35,890,9,1.858,34.91,22.31,-47.23,93.15,-1.79,7.43
135,6.39,891,8,1.454,35.46,22.07,-46.34,91.7,-1.85,7.54
136,6.42,892,7,1.405,35.8,22.28,-44.93,90.46,-1.89,7.57
137,6.45,893,6,1.497,36.06,22.07,-43.44,89.14,-1.71,7.49
138,6.49,894,5,1.047,36.31,21.66,-42.48,88.1,-1.67,7.7
139,6.52,895,4,1.344,36.82,21.91,-41.67,86.75,-1.77,7.58
140,6.55,896,3,0.985,36.77,21.57,-40.93,85.77,-1.66,7.69
141,6.59,897,2,1.378,37.14,21.99,-40.41,84.39,-1.7,7.88
142,6.62,898,1,1.206,37.42,22.22,-40.03,83.19,-1.58,7.63
143,6.82,899,27,8.240,34.96,20.63,-31.79,82.18,-1.15,8.75
144,6.86,900,26,1.253,35.4,20.42,-31.2,80.93,-1.1,8.62
145,6.89,901,25,0.942,35.27,21.07,-30.26,80.02,-1.14,8.64
146,6.92,902,24,0.636,35.62,21.46,-29.8,79.39,-1.01,8.49
147,6.96,903,23,0.976,35.57,21.92,-29.9,78.41,-0.87,8.59
148,6.99,904,22,0.841,36.08,21.85,-29.06,78.07,-0.99,8.62
149,7.02,905,21,0.761,36.12,22.53,-28.49,77.31,-0.73,8.61
150,7.06,906,20,0.695,36.62,23.23,-28.17,76.83,-0.7,8.57
151,7.09,907,19,0.648,36.65,23.04,-28.07,76.18,-0.59,8.62
152,7.12,908,18,0.679,36.81,23.72,-28.45,75.72,-0.66,8.42
153,7.16,909,17,0.855,37.27,24.57,-28.03,75.07,-0.45,8.49
154,7.19,910,16,0.488,36.89,25.0,-28.51,74.58,-0.49,8.54
155,7.22,911,15,0.484,37.2,25.46,-28.05,74.1,-0.34,8.47
156,7.26,912,14,0.547,37.13,26.01,-27.83,73.67,-0.35,8.55
157,7.29,913,13,0.665,37.8,26.1,-28.43,73.12,-0.18,8.47
158,7.32,914,12,0.568,37.55,26.67,-28.94,72.75,-0.08,8.58
159,7.36,915,11,0.729,37.8,27.4,-28.69,72.31,0.08,8.43
160,7.39,916,10,0.277,37.53,27.4,-28.43,72.11,0.19,8.52
161,7.42,917,9,0.759,37.53,28.16,-28.91,72.09,0.18,8.57
162,7.46,918,8,0.553,37.66,28.68,-28.66,72.04,0.22,9.12
163,7.49,919,7,1.393,37.72,29.04,-28.96,72.0,0.28,10.51
164,7.52,920,6,2.637,37.34,29.41,-30.05,72.1,0.14,13.15
165,7.56,921,5,3.126,37.15,29.5,-29.66,72.52,-0.04,16.28
166,7.59,922,4,3.081,36.92,30.54,-30.43,72.5,-0.02,19.36
167,7.63,923,25,4.960,35.53,30.64,-29.95,71.98,-1.53,24.32
168,7.66,924,24,2.141,35.67,31.28,-30.26,72.11,-1.53,26.46
169,7.69,925,23,2.226,35.7,31.19,-30.19,72.56,-1.53,28.68
170,7.73,926,22,2.437,35.35,31.12,-30.24,72.94,-2.33,31.12
171,7.76,927,21,1.225,35.39,31.42,-30.74,73.57,-2.32,32.35
172,7.79,928,20,0.910,35.4,31.26,-31.13,74.17,-2.32,33.26
173,7.83,929,19,0.899,35.23,32.14,-31.98,74.82,-2.36,34.16
174,7.86,930,18,0.941,35.21,31.68,-32.19,75.37,-2.34,35.1
175,7.89,931,17,0.670,35.39,31.39,-32.36,75.64,-2.16,35.77
176,7.93,932,16,1.106,35.05,31.3,-32.4,75.9,-2.32,36.87
177,7.96,933,15,0.612,35.11,31.47,-32.45,76.41,-2.29,37.49
178,7.99,934,14,0.353,35.31,31.17,-32.78,76.7,-2.3,37.84
179,8.03,935,13,0.551,35.01,31.15,-33.06,77.26,-2.18,37.95
180,8.06,936,12,0.403,34.96,30.95,-33.36,77.66,-2.1,37.74
181,8.09,937,11,0.581,35.08,30.79,-33.94,78.2,-2.08,37.4
182,8.13,938,10,1.299,34.82,29.49,-34.13,79.21,-2.01,37.25
183,8.16,939,9,1.250,34.74,29.56,-34.67,80.46,-1.91,37.53
184,8.19,940,8,1.437,34.75,28.71,-35.6,81.9,-1.93,37.76
185,8.23,941,7,1.487,34.5,28.26,-36.02,83.39,-1.89,38.09
186,8.26,942,6,1.607,34.45,27.1,-36.24,84.99,-1.84,38.28
187,8.29,943,5,1.534,34.21,26.44,-37.23,86.53,-1.77,38.38
188,8.33,944,27,5.797,34.79,28.24,-31.44,82.7,-0.16,38.37
189,8.36,945,26,0.929,34.51,27.78,-31.56,83.63,-0.08,38.18
190,8.39,946,25,0.923,34.23,26.86,-31.76,84.53,-0.03,38.0
191,8.43,947,24,0.937,33.99,26.55,-32.16,85.47,0.01,37.92
192,8.46,948,23,2.212,34.08,28.1,-30.47,83.25,0.71,37.92
193,8.49,949,22,0.973,33.82,27.13,-30.24,84.2,0.73,38.11
194,8.53,950,21,1.397,33.22,27.29,-31.22,85.6,0.72,38.66
195,8.56,951,20,1.601,32.72,25.91,-31.26,87.2,0.87,39.12
196,8.60,952,19,1.914,32.2,25.73,-31.82,89.11,0.77,39.86
197,8.63,953,18,2.081,31.32,24.32,-32.17,91.19,0.77,40.31
198,8.66,954,17,1.749,31.04,23.77,-33.1,92.94,0.89,40.44
199,8.70,955,16,1.526,30.3,22.57,-33.09,94.47,0.87,40.44
200,8.73,956,15,1.307,29.84,21.53,-33.22,95.78,0.92,40.28
201,8.76,957,14,1.025,29.31,20.5,-33.24,96.75,0.86,40.25
202,8.80,958,13,1.311,28.8,19.19,-33.26,97.52,0.81,40.27
