action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,362,50,,-12.55,56.0,-66.44,93.72,-2.07,21.92
2,0.90,363,49,0.799,-12.09,55.83,-66.82,93.34,-2.02,22.71
3,0.94,364,48,1.450,-12.28,57.28,-66.67,92.57,-2.07,23.33
4,0.97,365,47,1.235,-12.46,56.29,-65.85,92.36,-1.98,24.57
5,1.00,366,46,1.469,-12.1,56.62,-65.97,92.66,-2.04,26.03
6,1.04,367,45,0.920,-12.16,56.28,-65.96,92.27,-2.08,26.96
7,1.07,368,44,0.600,-12.13,55.8,-65.66,92.28,-2.07,27.56
8,1.10,369,43,0.230,-12.04,55.93,-65.43,92.3,-2.08,27.76
9,1.14,370,42,0.332,-11.9,55.99,-65.1,92.18,-2.08,27.72
10,1.17,371,41,0.330,-11.92,56.13,-65.13,92.28,-2.04,27.39
11,1.20,372,40,0.259,-11.98,56.2,-65.33,92.13,-2.2,27.13
12,1.24,373,39,0.439,-11.94,55.76,-65.19,92.19,-2.12,27.04
13,1.27,374,38,0.320,-11.62,55.82,-65.23,92.17,-1.98,27.05
14,1.30,375,37,0.484,-11.86,56.3,-65.35,92.42,-2.08,26.91
15,1.34,376,36,0.291,-11.88,56.01,-65.46,92.55,-2.04,26.95
16,1.37,377,35,0.552,-11.61,56.38,-66.01,92.47,-2.02,26.98
17,2.27,378,49,47.806,-10.95,9.91,-18.21,97.41,-1.54,27.92
18,2.31,379,48,0.635,-10.62,10.55,-18.47,97.18,-1.45,27.86
19,2.34,380,47,0.357,-10.5,10.24,-18.18,96.82,-1.31,27.82
20,2.37,381,46,0.571,-10.33,10.07,-17.61,96.58,-1.26,27.89
21,2.41,382,45,0.726,-9.95,9.98,-16.88,96.32,-1.16,27.69
22,2.44,383,44,0.737,-9.81,9.69,-16.15,95.72,-1.15,27.81
23,2.47,384,43,1.171,-9.64,9.19,-14.97,95.13,-1.19,27.84
24,2.51,385,42,1.489,-9.44,8.29,-13.48,94.37,-1.08,27.72
25,2.54,386,41,1.881,-9.32,7.1,-11.6,93.4,-1.05,27.86
26,2.57,387,40,1.658,-9.22,6.25,-9.95,92.32,-0.97,27.76
27,2.61,388,39,2.134,-9.32,4.95,-7.81,91.29,-0.94,27.83
28,2.64,389,38,1.940,-9.33,3.79,-5.87,90.12,-0.87,27.8
29,2.67,390,37,1.327,-9.19,2.79,-4.54,89.18,-0.77,27.82
30,2.71,391,36,1.685,-9.26,1.94,-2.86,88.2,-0.74,27.93
31,2.74,392,35,1.480,-9.51,0.91,-1.38,87.35,-0.71,28.01
32,2.78,393,34,1.251,-9.41,0.13,-0.13,86.22,-0.67,28.01
33,2.81,394,33,1.972,-9.57,-1.1,1.84,85.27,-0.63,28.03
34,2.84,395,32,1.626,-9.3,-2.24,3.47,84.04,-0.48,28.08
35,2.88,396,31,17.551,-11.9,15.31,-12.12,87.78,-1.42,29.73
36,2.91,397,30,0.850,-11.93,16.16,-12.29,87.32,-1.38,29.81
37,2.94,398,29,0.625,-11.91,16.72,-11.66,86.83,-1.26,29.84
38,2.98,399,28,0.946,-12.07,17.08,-12.61,86.23,-1.2,29.84
39,3.01,400,27,0.753,-12.04,17.84,-12.28,85.8,-1.14,29.86
40,3.04,401,26,0.524,-12.07,18.36,-12.74,85.65,-1.01,29.87
41,3.08,402,25,0.472,-12.21,18.83,-12.77,85.28,-0.9,29.92
42,3.11,403,24,0.904,-12.12,19.74,-13.06,85.05,-0.92,29.85
43,3.14,404,23,1.187,-12.02,20.79,-14.24,85.03,-0.81,29.98
44,3.18,405,22,0.623,-12.24,21.42,-14.57,84.87,-0.69,29.97
45,3.21,406,21,0.901,-12.29,22.32,-15.19,85.0,-0.65,30.04
46,3.24,407,20,1.211,-12.21,23.53,-16.15,85.0,-0.58,30.04
47,3.28,408,19,0.927,-12.25,24.45,-16.52,85.1,-0.56,30.1
48,3.31,409,18,1.135,-12.27,25.59,-17.57,85.19,-0.52,30.15
49,3.34,410,17,1.422,-12.1,27.01,-17.88,85.1,-0.5,30.18
50,3.38,411,16,1.020,-12.24,28.03,-18.82,85.2,-0.4,30.16
51,3.41,412,15,0.985,-12.21,29.02,-19.29,85.15,-0.33,30.07
52,3.44,413,14,0.719,-12.09,29.53,-20.01,85.26,-0.4,29.68
53,3.48,414,13,1.203,-12.0,30.62,-20.13,85.26,-0.4,28.48
54,3.51,415,12,2.506,-11.69,31.2,-20.34,85.18,-0.36,25.97
55,3.54,416,11,2.731,-11.57,31.25,-20.53,85.08,-0.43,23.24
56,3.58,417,28,8.850,-11.67,25.46,-11.68,85.74,-0.31,29.14
57,3.61,418,27,0.902,-11.91,25.69,-12.03,85.71,-0.43,28.24
58,3.65,419,26,0.960,-11.82,26.36,-12.99,85.75,-0.27,27.51
59,3.68,420,25,1.092,-11.74,27.45,-13.38,85.56,-0.24,26.94
60,3.71,421,24,0.711,-11.75,28.16,-13.98,85.43,-0.09,26.37
61,3.75,422,23,0.519,-11.85,28.68,-13.87,85.33,0.01,26.14
62,3.78,423,22,0.900,-11.85,29.33,-14.77,85.31,0.05,26.03
63,3.81,424,21,0.246,-11.89,29.42,-14.82,85.33,0.29,26.05
64,3.85,425,20,0.906,-11.97,30.33,-15.36,85.53,0.45,26.0
65,3.88,426,19,1.089,-12.28,31.42,-16.04,85.78,0.55,26.06
66,3.91,427,18,6.894,-13.03,31.78,-14.25,87.09,0.45,32.95
67,3.95,428,17,1.538,-12.93,33.32,-15.49,87.31,0.48,33.01
68,3.98,429,16,1.249,-13.2,33.91,-16.74,87.89,0.55,32.93
69,4.01,430,15,0.935,-13.16,34.85,-16.6,88.48,0.55,32.87
70,4.05,431,14,1.392,-13.27,35.65,-17.99,88.92,0.57,32.95
71,4.08,432,13,0.499,-13.37,36.15,-18.02,89.22,0.67,32.96
72,4.11,433,12,0.505,-13.24,36.66,-18.51,89.32,0.78,32.8
73,4.15,434,11,0.609,-12.9,37.11,-18.58,89.44,0.82,32.19
74,4.18,435,10,1.234,-12.84,37.67,-18.87,89.56,0.99,30.95
75,4.21,436,9,2.239,-12.67,37.66,-18.93,89.66,1.12,28.72
76,4.25,437,8,3.481,-12.51,37.27,-18.94,89.44,1.27,25.23
77,4.28,438,28,16.840,-11.18,37.29,-24.68,87.73,-0.74,8.39
78,4.31,439,27,1.239,-10.97,36.9,-25.33,87.97,-0.75,7.16
79,4.35,440,26,1.171,-10.84,37.3,-25.83,88.07,-0.67,5.99
80,4.38,441,25,0.817,-10.67,36.68,-26.14,88.48,-0.6,5.17
81,4.42,442,24,0.789,-10.76,36.37,-26.93,88.85,-0.46,4.52
82,4.45,443,23,0.456,-10.61,36.07,-27.13,89.31,-0.4,4.06
83,4.48,444,22,1.293,-10.41,35.63,-28.42,89.81,-0.24,3.66
84,4.52,445,21,3.909,-10.47,36.29,-32.33,90.74,-1.95,2.93
85,4.55,446,20,0.838,-10.29,35.64,-33.17,91.48,-2.07,2.84
86,4.58,447,19,1.453,-10.07,35.23,-34.62,92.29,-2.13,2.7
87,4.62,448,18,1.299,-9.91,35.15,-35.92,93.11,-2.23,2.76
88,4.65,449,17,1.284,-9.98,33.87,-37.09,94.2,-2.38,2.76
89,4.68,450,16,1.313,-9.66,34.25,-38.41,94.87,-2.32,2.75
90,4.72,451,15,1.294,-9.48,32.96,-39.03,95.54,-2.42,2.85
91,4.75,452,14,1.150,-9.62,32.18,-39.73,96.69,-2.32,2.82
92,4.78,453,13,0.720,-9.52,31.46,-40.27,97.3,-2.27,2.87
93,4.82,454,12,0.813,-9.3,31.2,-40.84,98.11,-2.51,2.95
94,4.85,455,11,1.111,-9.44,30.28,-41.95,98.94,-2.48,2.96
95,4.88,456,10,0.807,-9.17,29.47,-42.47,99.4,-2.61,2.9
96,4.92,457,9,0.812,-9.06,29.39,-43.29,100.15,-2.7,2.87
97,4.95,458,8,1.399,-8.94,27.99,-44.03,100.43,-2.66,2.92
98,4.98,459,7,0.912,-8.54,27.08,-43.67,100.81,-2.55,2.77
99,5.02,460,6,1.428,-8.33,25.65,-43.58,100.93,-2.74,2.77
100,5.05,461,5,0.892,-7.83,24.76,-43.56,101.08,-2.67,2.73
101,5.08,462,4,1.016,-7.22,23.75,-43.82,101.11,-2.88,2.62
102,5.12,463,24,9.929,-8.59,33.68,-39.29,96.4,-1.82,3.33
103,5.15,464,23,0.406,-8.5,33.37,-39.55,96.81,-1.87,3.4
104,5.18,465,22,1.272,-8.0,32.1,-40.15,96.97,-2.0,3.45
105,5.22,466,21,4.947,-8.83,37.05,-39.5,95.73,-1.83,3.76
106,5.25,467,20,1.083,-8.64,35.96,-39.4,96.09,-1.94,3.69
107,5.28,468,19,0.546,-8.57,36.33,-39.95,96.62,-2.13,3.67
108,5.32,469,18,1.542,-8.01,34.78,-40.87,96.61,-2.34,3.62
109,5.35,470,17,0.820,-7.61,33.96,-41.38,97.12,-2.39,3.79
110,5.38,471,16,0.818,-7.81,34.01,-41.65,97.94,-2.57,3.88
111,5.42,472,15,2.357,-7.16,31.65,-43.42,97.98,-2.74,3.77
112,5.45,473,14,0.689,-7.24,31.57,-43.99,98.67,-2.86,3.91
113,5.49,474,13,1.454,-6.75,30.75,-45.45,99.03,-3.06,3.86
114,5.52,475,12,1.173,-6.37,29.58,-45.2,99.38,-3.16,3.82
115,5.55,476,11,1.226,-6.05,29.31,-46.43,99.85,-3.66,3.85
116,5.59,477,10,0.982,-5.78,28.33,-47.34,100.18,-3.67,3.77
117,5.62,478,9,1.352,-5.55,27.58,-48.69,100.47,-3.69,3.77
