action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.77,508,50,,-2.37,-102.59,86.56,78.64,-1.65,0.83
2,0.80,509,49,0.777,-2.81,-101.81,86.88,78.82,-1.7,0.73
3,0.84,510,48,0.534,-2.6,-102.0,87.41,78.77,-1.9,0.72
4,0.87,511,47,0.382,-2.58,-102.12,87.03,78.6,-1.75,0.62
5,0.90,512,46,0.180,-2.74,-101.95,87.18,78.42,-1.73,0.8
6,0.94,513,45,0.403,-2.7,-101.78,87.01,78.82,-1.75,0.62
7,0.97,514,44,0.158,-2.59,-101.87,87.17,78.71,-1.67,0.78
8,1.00,515,43,0.251,-2.58,-101.7,87.42,78.73,-1.77,0.84
9,1.04,516,42,0.299,-2.88,-101.95,87.34,78.68,-1.61,0.93
10,1.07,517,41,0.344,-2.55,-101.77,86.99,78.7,-1.78,0.89
11,1.10,518,40,0.529,-2.56,-102.3,87.35,78.52,-1.79,0.91
12,1.14,519,39,0.455,-2.6,-101.84,87.71,78.66,-1.78,0.88
13,1.17,520,38,0.828,-2.7,-101.99,86.89,78.64,-1.77,0.77
14,1.20,521,37,1.012,-2.83,-102.28,87.9,78.55,-1.6,0.86
15,1.24,522,36,1.030,-2.66,-102.23,86.87,78.42,-1.7,0.8
16,1.27,523,35,0.366,-2.6,-102.05,87.23,78.57,-1.68,0.73
17,1.30,524,34,0.456,-3.06,-102.27,87.3,78.52,-1.75,0.67
18,2.17,525,48,2.492,-2.86,-102.03,87.27,76.03,-1.28,0.95
19,2.21,526,47,0.429,-3.12,-102.05,86.87,75.6,-1.36,0.97
20,2.24,527,46,0.683,-3.1,-101.54,87.55,75.44,-1.36,0.73
21,2.27,528,45,0.553,-3.24,-101.66,88.11,75.48,-1.35,0.93
22,2.31,529,44,0.345,-3.21,-102.0,88.3,75.23,-1.4,1.0
23,2.34,530,43,0.396,-3.42,-101.61,88.19,75.07,-1.49,0.81
24,2.37,531,42,0.649,-3.82,-102.24,87.55,74.97,-1.47,1.0
