action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,0,50,,-3.56,-101.94,88.94,77.22,-0.9,0.64
2,0.90,1,49,0.459,-3.75,-102.4,88.91,77.67,-0.86,0.69
3,0.94,2,48,0.124,-3.64,-102.52,88.86,77.63,-0.98,0.78
4,0.97,3,47,0.829,-3.3,-102.33,89.69,77.89,-0.99,0.64
5,1.00,4,46,0.539,-3.52,-102.22,89.15,77.96,-0.98,0.63
6,1.04,5,45,0.184,-3.33,-102.4,89.03,78.11,-0.95,0.5
7,1.07,6,44,0.332,-3.19,-102.07,88.96,78.14,-0.98,0.47
8,1.10,7,43,0.749,-3.46,-102.41,89.71,77.93,-0.92,0.65
9,1.14,8,42,0.425,-3.16,-102.18,89.29,78.09,-0.98,0.6
10,1.17,9,41,0.715,-2.94,-102.89,89.39,78.02,-1.05,0.59
11,1.20,10,40,0.359,-3.18,-102.72,89.03,78.19,-0.97,0.62
12,1.24,11,39,0.728,-3.4,-101.99,89.27,78.13,-1.0,0.52
13,1.27,12,38,0.365,-3.03,-102.34,89.37,78.17,-0.96,0.68
14,1.30,13,37,0.594,-2.96,-102.46,88.78,78.17,-0.97,0.62
15,1.34,14,36,0.209,-2.94,-102.42,88.99,78.26,-0.89,0.6
16,1.37,15,35,0.547,-3.16,-102.58,89.53,78.19,-1.07,0.62
17,1.40,16,34,0.484,-3.11,-102.09,89.19,78.12,-1.01,0.45
18,1.44,17,33,0.187,-3.05,-101.99,89.35,78.11,-1.03,0.64
19,1.47,18,32,1.013,-2.78,-103.0,89.33,78.22,-1.05,0.68
20,1.51,19,31,0.252,-2.89,-102.88,89.07,78.43,-1.06,0.47
21,1.54,20,30,0.455,-2.94,-102.43,89.4,78.4,-1.05,0.61
22,1.57,21,29,0.257,-3.1,-102.43,89.14,78.34,-0.95,0.58
23,1.61,22,28,0.400,-2.93,-102.51,88.74,78.32,-1.02,0.69
24,1.64,23,27,0.775,-2.91,-102.06,89.51,78.39,-0.89,0.62
25,1.67,24,26,0.525,-3.11,-102.59,89.08,78.2,-1.01,0.6
26,1.71,25,25,0.513,-2.96,-102.84,89.59,78.26,-0.99,0.65
27,1.74,26,24,0.699,-3.05,-102.47,88.89,78.24,-0.97,0.73
28,1.77,27,23,0.193,-3.03,-102.28,89.09,78.21,-1.07,0.75
29,1.81,28,22,0.163,-3.19,-102.29,89.09,78.21,-0.99,0.58
30,1.84,29,21,0.308,-3.18,-102.35,88.78,78.25,-0.97,0.59
31,1.87,30,20,0.403,-3.29,-102.5,89.18,78.3,-0.97,0.57
32,1.91,31,19,0.166,-3.24,-102.54,89.03,78.17,-0.99,0.73
33,1.94,32,18,0.300,-3.31,-102.28,89.33,78.11,-0.95,0.57
34,1.97,33,17,0.549,-3.33,-102.83,89.75,78.1,-1.04,0.57
35,2.01,34,16,0.959,-3.42,-102.67,88.79,78.03,-0.98,0.66
36,2.04,35,15,0.608,-3.35,-103.28,89.2,78.0,-1.0,0.64
37,2.07,36,14,0.748,-3.45,-102.53,89.46,78.1,-0.98,0.63
38,2.11,37,13,0.603,-3.46,-102.6,90.06,77.94,-1.03,0.65
39,2.14,38,12,0.870,-3.35,-102.64,89.19,78.07,-0.96,0.58
40,2.17,39,11,0.452,-3.42,-102.19,89.48,77.93,-1.04,0.47
41,2.21,40,10,0.415,-3.18,-102.61,89.37,78.09,-0.98,0.67
42,2.24,41,9,0.200,-3.38,-102.68,89.36,77.92,-1.01,0.58
43,2.27,42,8,0.176,-3.2,-102.64,89.2,78.04,-0.92,0.45
44,2.31,43,7,0.395,-3.21,-102.3,89.59,77.83,-1.04,0.64
45,2.34,44,22,0.525,-3.31,-102.72,89.07,78.02,-1.12,0.67
46,2.37,45,21,0.435,-3.34,-102.38,89.5,77.89,-1.19,0.57
47,2.41,46,20,0.549,-3.17,-102.93,89.5,77.69,-1.06,0.55
48,2.44,47,19,0.563,-3.18,-102.81,88.94,77.72,-1.16,0.52
49,2.48,48,18,0.648,-3.17,-102.16,89.41,77.86,-1.2,0.65
50,2.51,49,17,0.650,-3.17,-102.67,88.76,77.85,-1.14,0.56
51,2.54,50,16,0.277,-3.08,-102.69,89.04,77.69,-1.19,0.55
52,2.58,51,15,1.136,-3.22,-102.82,90.18,77.66,-1.19,0.49
53,2.61,52,14,0.911,-3.02,-102.11,89.27,77.9,-1.21,0.63
54,2.64,53,13,0.615,-3.4,-102.73,89.29,77.75,-1.22,0.54
55,2.68,54,12,0.167,-3.24,-102.65,89.37,77.7,-1.25,0.71
56,2.71,55,11,0.182,-3.06,-102.52,89.22,77.62,-1.2,0.53
57,2.74,56,10,0.644,-3.36,-102.55,88.58,77.78,-1.29,0.56
58,2.78,57,9,0.949,-3.26,-102.75,89.53,77.79,-1.19,0.53
59,2.81,58,8,0.297,-3.43,-102.48,89.83,77.87,-1.25,0.56
60,2.84,59,7,0.648,-3.27,-103.09,89.18,77.8,-1.35,0.46
61,2.88,60,6,0.626,-3.29,-102.46,89.33,77.82,-1.38,0.49
62,2.91,61,5,0.503,-3.28,-102.45,88.83,77.85,-1.24,0.44
63,2.94,62,4,0.445,-3.33,-102.0,88.98,77.65,-1.32,0.56
64,2.98,63,3,0.927,-3.29,-102.93,88.97,77.86,-1.38,0.54
65,3.01,64,2,0.476,-3.09,-102.45,89.11,77.82,-1.34,0.53
66,3.04,65,1,0.192,-3.15,-102.64,89.02,77.87,-1.3,0.66
67,3.95,66,49,0.259,-3.16,-102.58,88.76,77.77,-1.12,0.69
68,3.98,67,48,0.941,-3.04,-101.64,89.36,77.93,-0.96,0.65
69,4.01,68,47,0.321,-2.87,-101.32,89.47,77.81,-1.13,0.56
70,4.05,69,46,1.077,-2.83,-102.16,88.39,77.97,-1.07,0.55
71,4.08,70,45,0.425,-3.26,-102.18,88.77,78.16,-1.15,0.67
72,4.11,71,44,0.344,-3.21,-102.47,89.11,78.33,-1.07,0.64
73,4.15,72,43,0.983,-3.2,-101.48,88.91,78.29,-1.14,0.54
74,4.18,73,42,1.359,-3.24,-102.84,88.76,78.24,-1.11,0.61
75,4.21,74,41,0.946,-2.71,-101.9,89.27,78.25,-1.05,0.61
76,4.25,75,40,0.573,-2.98,-102.47,89.16,78.25,-1.0,0.71
77,4.28,76,39,0.528,-2.84,-101.94,89.47,78.06,-1.01,0.39
78,4.32,77,38,0.524,-3.03,-102.27,88.95,78.24,-1.0,0.71
79,4.35,78,37,0.462,-2.75,-101.81,88.57,78.15,-1.11,0.62
80,4.38,79,36,0.612,-2.98,-102.42,88.71,77.92,-1.06,0.59
81,4.42,80,35,0.377,-3.0,-102.47,89.08,78.05,-1.14,0.45
82,4.45,81,34,0.321,-2.85,-102.68,88.96,78.08,-1.01,0.77
83,4.48,82,33,0.293,-2.73,-102.51,88.68,78.32,-0.98,0.48
84,4.52,83,32,0.655,-2.92,-101.86,88.99,78.3,-0.96,0.7
85,4.55,84,31,0.787,-2.89,-102.64,89.4,78.16,-0.97,0.69
86,4.58,85,30,0.285,-2.92,-102.45,89.29,78.45,-1.08,0.6
87,4.62,86,29,1.401,-3.08,-101.05,88.87,78.37,-1.14,0.72
88,4.65,87,28,0.865,-2.74,-101.91,88.7,78.41,-1.08,0.5
89,4.68,88,27,0.637,-2.61,-101.95,89.34,78.55,-1.07,0.59
90,4.72,89,26,0.325,-2.93,-102.01,89.44,78.52,-1.06,0.68
91,4.75,90,25,0.325,-2.99,-102.33,89.31,78.53,-1.08,0.52
92,4.78,91,24,0.249,-2.78,-102.13,89.07,78.65,-1.02,0.5
93,4.82,92,23,0.239,-2.8,-101.91,89.15,78.41,-1.08,0.46
94,4.85,93,22,0.603,-3.04,-102.09,89.75,78.69,-1.06,0.63
95,4.88,94,21,0.949,-2.93,-101.91,88.8,78.58,-1.05,0.49
96,4.92,95,20,0.887,-3.11,-102.64,89.69,78.35,-1.09,0.68
97,4.95,96,19,0.669,-3.24,-101.97,89.25,78.42,-1.0,0.53
98,4.98,97,18,0.511,-2.73,-101.61,89.19,78.4,-1.0,0.48
99,5.02,98,17,1.103,-2.9,-102.71,88.96,78.38,-1.09,0.55
100,5.05,99,16,0.526,-2.9,-102.18,89.1,78.41,-0.97,0.57
101,5.08,100,15,0.336,-3.21,-102.2,89.13,78.07,-1.03,0.72
102,5.12,101,14,0.975,-2.86,-101.74,90.11,78.35,-0.98,0.48
103,5.15,102,13,0.992,-3.01,-102.28,89.12,78.26,-1.12,0.62
104,5.18,103,12,0.257,-3.04,-102.23,89.37,78.31,-1.01,0.53
105,5.22,104,11,0.342,-2.7,-102.37,89.66,78.41,-0.91,0.43
106,5.25,105,10,0.478,-3.09,-102.84,89.24,78.33,-1.04,0.33
107,5.29,106,9,0.417,-2.87,-102.43,89.38,78.14,-0.91,0.54
108,5.32,107,8,0.141,-3.01,-102.34,89.44,78.14,-1.05,0.57
109,5.35,108,7,0.407,-2.88,-102.49,89.04,78.12,-0.98,0.54
110,5.39,109,6,0.567,-3.16,-102.06,89.6,78.27,-0.98,0.5
111,5.42,110,5,0.897,-3.18,-102.96,88.84,78.22,-0.88,0.51
112,5.45,111,4,0.737,-3.15,-103.01,89.57,78.1,-1.07,0.63
113,5.49,112,3,0.540,-2.99,-102.47,89.37,78.05,-0.92,0.55
114,5.52,113,2,0.183,-3.17,-102.52,89.36,78.16,-1.06,0.72
