action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.90,0,50,,-4.24,-102.09,88.21,79.05,-0.61,0.79
2,0.94,1,49,0.529,-4.03,-102.62,88.38,79.48,-0.54,0.88
3,0.97,2,48,0.877,-4.31,-101.74,87.99,79.75,-0.61,0.72
4,1.00,3,47,0.459,-4.25,-102.16,88.45,79.55,-0.6,0.7
5,1.04,4,46,0.232,-4.02,-102.35,88.54,79.48,-0.57,0.82
6,1.07,5,45,0.383,-3.99,-102.13,88.93,79.36,-0.6,0.75
7,1.10,6,44,0.707,-4.01,-101.42,88.64,79.15,-0.63,0.66
8,1.14,7,43,0.718,-3.83,-102.14,88.72,79.1,-0.63,0.73
9,1.17,8,42,0.299,-4.13,-102.1,88.71,79.23,-0.62,0.69
10,1.20,9,41,0.303,-3.82,-101.96,88.68,78.96,-0.75,0.77
11,1.24,10,40,0.547,-4.07,-101.83,89.22,79.12,-0.76,0.81
12,1.27,11,39,0.234,-3.94,-102.06,89.03,79.01,-0.71,0.79
13,1.30,12,38,0.121,-3.86,-102.15,88.98,78.89,-0.69,0.83
14,1.34,13,37,0.113,-3.94,-102.16,88.87,79.0,-0.74,0.83
15,1.37,14,36,0.340,-3.77,-101.83,89.08,78.87,-0.75,0.73
16,1.41,15,35,0.288,-3.9,-102.11,89.02,78.94,-0.66,0.82
17,1.44,16,34,0.276,-3.63,-102.04,89.14,78.86,-0.77,0.68
18,1.47,17,33,0.438,-3.45,-102.1,88.7,78.82,-0.76,0.59
19,1.51,18,32,0.187,-3.59,-102.28,88.72,78.73,-0.79,0.75
20,1.54,19,31,0.084,-3.5,-102.31,88.66,78.73,-0.78,0.79
21,1.57,20,30,0.185,-3.53,-102.29,88.72,78.91,-0.78,0.83
22,1.61,21,29,0.345,-3.61,-102.18,88.37,78.92,-0.81,0.6
23,1.64,22,28,1.081,-3.67,-101.73,89.45,78.93,-0.81,0.64
24,1.67,23,27,0.771,-3.71,-101.92,88.68,78.8,-0.8,0.78
25,1.71,24,26,0.445,-3.61,-101.97,88.24,78.82,-0.79,0.66
26,1.74,25,25,0.467,-3.6,-101.69,88.7,78.71,-0.79,0.58
27,1.77,26,24,0.497,-3.57,-102.19,88.73,78.81,-0.82,0.82
28,1.81,27,23,0.481,-3.56,-101.7,88.93,78.78,-0.83,0.72
