action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,1923,50,,-43.23,46.86,-50.52,101.25,-5.65,15.88
2,0.90,1924,49,1.269,-42.87,45.59,-49.47,101.51,-5.76,16.32
3,0.94,1925,48,0.802,-42.75,45.07,-48.67,101.32,-5.78,16.62
4,0.97,1926,47,1.214,-42.96,45.18,-47.46,101.2,-5.84,17.09
5,1.00,1927,46,0.936,-42.49,44.88,-46.52,100.75,-5.76,17.57
6,1.04,1928,45,0.974,-42.6,44.43,-45.55,100.55,-5.78,18.24
7,1.07,1929,44,0.897,-42.4,44.32,-44.65,100.49,-5.72,19.05
8,1.10,1930,43,0.848,-42.43,44.73,-43.8,100.07,-5.74,19.7
9,1.14,1931,42,1.168,-42.37,44.42,-42.79,99.86,-5.68,20.86
10,1.17,1932,41,1.137,-42.3,44.58,-42.11,99.45,-5.58,22.0
11,1.20,1933,40,1.256,-42.23,44.44,-41.28,99.15,-5.53,23.26
12,1.24,1934,39,0.905,-42.14,44.02,-40.68,98.76,-5.46,24.16
13,1.27,1935,38,0.565,-42.12,43.94,-40.12,98.55,-5.4,24.72
14,1.30,1936,37,0.604,-42.24,44.15,-39.51,98.2,-5.35,24.95
15,1.34,1937,36,0.347,-41.99,43.92,-39.17,97.93,-5.2,24.8
16,1.37,1938,35,0.675,-42.14,44.18,-38.49,97.37,-5.14,24.43
17,1.40,1939,34,0.385,-42.14,44.34,-38.11,97.0,-5.05,24.57
18,1.44,1940,33,0.619,-42.04,44.47,-37.81,96.38,-4.9,24.55
19,1.47,1941,32,0.712,-41.86,44.8,-37.1,95.67,-4.89,24.89
20,1.50,1942,31,0.528,-41.81,45.04,-36.96,95.14,-4.89,25.29
21,1.54,1943,30,1.018,-41.9,46.06,-36.93,94.69,-4.79,25.97
22,1.57,1944,29,0.836,-41.86,46.82,-36.82,94.38,-4.84,26.81
23,1.61,1945,28,0.790,-42.0,47.56,-37.37,94.35,-4.85,27.6
24,1.64,1946,27,0.775,-41.92,48.3,-37.9,94.35,-4.77,28.38
25,1.67,1947,26,0.947,-42.16,49.25,-37.77,94.47,-4.86,28.86
26,1.71,1948,25,1.017,-42.01,50.27,-38.37,94.58,-4.87,29.35
27,1.74,1949,24,0.607,-41.96,50.3,-38.97,94.67,-4.94,29.62
28,1.77,1950,23,0.772,-42.05,51.08,-39.69,94.65,-4.94,29.49
29,2.71,1951,49,7.717,-42.15,49.33,-39.06,90.13,-5.46,21.77
30,2.74,1952,48,1.779,-42.45,49.69,-39.66,89.94,-5.35,19.99
31,2.78,1953,47,2.448,-42.05,50.68,-40.2,89.66,-5.37,17.55
32,2.81,1954,46,1.600,-42.21,50.05,-40.15,89.8,-5.42,15.95
33,2.84,1955,45,1.655,-42.26,50.57,-40.82,89.86,-5.4,14.29
34,2.88,1956,44,1.242,-42.1,50.41,-40.92,90.02,-5.35,13.05
35,2.91,1957,43,0.863,-42.07,50.95,-41.34,90.17,-5.27,12.19
36,2.94,1958,42,0.553,-42.29,51.21,-41.74,90.21,-5.29,11.63
37,2.98,1959,41,0.562,-42.37,51.69,-41.77,90.41,-5.31,11.07
38,3.01,1960,40,0.547,-42.24,51.46,-42.06,90.37,-5.35,10.53
39,3.04,1961,39,0.545,-42.56,50.91,-42.3,90.84,-5.46,10.15
40,3.08,1962,38,1.352,-42.43,52.26,-43.18,90.74,-5.4,9.71
41,3.11,1963,37,0.656,-42.49,51.61,-43.38,91.03,-5.51,9.29
42,3.14,1964,36,1.280,-42.73,52.11,-44.66,91.62,-5.64,9.01
43,3.18,1965,35,0.471,-42.53,51.85,-45.06,92.09,-5.91,8.82
44,3.21,1966,34,1.259,-42.73,52.0,-46.25,93.35,-6.37,8.71
45,3.24,1967,33,1.943,-42.84,52.41,-48.19,94.48,-6.55,8.86
46,3.28,1968,32,1.319,-43.24,51.8,-49.51,95.71,-6.73,8.77
47,3.31,1969,31,3.593,-44.23,48.21,-45.98,94.17,-6.39,8.05
48,3.34,1970,30,0.962,-44.19,48.14,-46.94,94.76,-6.5,7.75
49,3.38,1971,29,1.232,-44.31,47.92,-48.18,95.63,-6.64,7.69
50,3.41,1972,28,0.450,-44.39,48.02,-48.36,96.08,-6.67,7.35
51,3.44,1973,27,0.589,-44.42,47.68,-48.66,96.67,-6.89,7.26
52,3.48,1974,26,1.364,-44.26,47.16,-50.02,96.85,-6.98,7.19
53,3.51,1975,25,0.470,-44.28,46.69,-50.39,97.23,-7.24,7.3
54,3.54,1976,24,0.783,-44.45,46.58,-51.18,97.61,-7.3,7.2
55,3.58,1977,23,0.950,-44.21,46.19,-52.13,98.1,-7.53,7.21
56,3.61,1978,22,0.454,-44.34,45.74,-52.49,98.55,-7.72,7.4
57,3.64,1979,21,0.938,-44.32,44.8,-53.26,98.96,-7.79,7.29
58,3.68,1980,20,0.510,-44.17,44.98,-53.77,99.19,-7.91,7.27
59,3.71,1981,19,1.155,-44.1,43.83,-53.47,99.44,-7.94,7.28
60,3.74,1982,18,0.397,-44.18,43.44,-53.87,99.61,-8.15,7.2
61,3.78,1983,17,1.044,-44.0,42.4,-54.35,99.9,-8.35,7.14
62,3.81,1984,16,1.340,-43.91,41.06,-53.49,99.79,-8.31,7.26
63,3.84,1985,15,1.028,-43.91,40.03,-53.19,99.88,-8.51,7.23
64,3.88,1986,14,1.453,-43.49,38.58,-52.16,99.93,-8.54,7.24
65,3.91,1987,13,1.153,-43.19,37.71,-51.01,99.8,-8.5,7.21
66,3.95,1988,12,1.134,-42.96,36.58,-50.8,100.07,-8.49,7.14
67,3.98,1989,11,1.412,-42.67,35.16,-50.54,99.98,-8.64,7.16
68,4.01,1990,27,3.572,-42.51,31.59,-51.5,101.68,-8.69,6.19
69,4.05,1991,26,1.871,-42.17,29.72,-50.68,101.92,-8.66,6.12
70,4.08,1992,25,0.953,-41.42,28.77,-49.81,101.66,-8.72,6.36
71,4.11,1993,24,1.552,-40.85,27.22,-49.1,102.07,-8.67,6.24
72,4.15,1994,23,1.325,-40.26,25.89,-48.62,101.88,-8.71,6.27
73,4.18,1995,22,1.123,-39.38,24.77,-47.77,102.02,-8.68,6.37
74,4.21,1996,21,1.253,-38.38,23.52,-46.67,102.21,-8.77,6.24
75,4.25,1997,20,1.109,-37.27,23.05,-46.42,102.25,-8.59,6.44
76,4.28,1998,19,0.610,-36.66,22.44,-45.98,102.26,-8.78,6.24
77,4.31,1999,18,1.519,-35.27,20.92,-45.88,102.42,-8.69,6.28
78,4.35,2000,17,2.123,-34.95,18.8,-45.62,102.75,-8.83,6.05
