action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.90,2893,50,,-54.16,-0.72,-1.21,79.62,-0.0,23.95
2,0.94,2894,49,1.056,-54.36,-0.59,-1.83,79.93,0.21,25.0
3,0.97,2895,48,0.693,-54.71,-0.68,-1.57,79.88,0.62,25.7
4,1.00,2896,47,0.982,-54.7,-0.3,-2.29,79.82,0.89,26.68
5,1.04,2897,46,0.892,-55.07,-0.02,-1.97,79.75,1.26,27.57
6,1.07,2898,45,0.865,-54.94,0.3,-2.34,79.97,1.64,28.44
7,1.10,2899,44,1.195,-54.86,0.69,-2.42,79.69,1.85,29.63
8,1.14,2900,43,0.863,-54.96,1.44,-2.41,79.88,2.06,30.49
9,1.17,2901,42,0.816,-54.68,2.13,-2.74,80.15,2.33,31.31
10,1.20,2902,41,0.960,-54.64,3.09,-2.81,80.29,2.87,31.82
11,1.24,2903,40,0.497,-54.79,3.48,-3.14,80.44,3.35,32.31
12,1.27,2904,39,0.797,-54.65,4.22,-3.16,80.69,4.02,33.11
13,1.30,2905,38,1.141,-54.82,5.36,-3.34,80.82,4.83,33.87
14,1.34,2906,37,0.870,-54.61,5.79,-3.08,81.12,5.57,34.74
15,1.37,2907,36,0.685,-54.75,6.36,-3.57,81.38,6.25,35.31
16,1.40,2908,35,0.826,-54.77,7.19,-3.84,81.59,6.97,35.62
