action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.94,0,50,,-3.37,-101.28,88.14,76.78,-0.83,0.88
2,0.97,1,49,0.285,-3.5,-101.55,88.43,76.97,-0.86,1.01
3,1.00,2,48,0.767,-3.37,-100.79,88.08,76.82,-0.93,1.01
4,1.04,3,47,0.543,-3.32,-101.23,87.54,77.33,-0.83,0.85
5,1.07,4,46,0.330,-3.1,-101.46,87.81,77.18,-0.89,1.18
6,1.10,5,45,0.576,-3.37,-100.88,87.99,77.49,-0.94,1.15
7,1.14,6,44,0.587,-3.35,-101.47,87.82,77.35,-1.0,0.93
8,1.17,7,43,0.355,-3.52,-101.79,87.46,77.55,-1.01,0.92
9,1.20,8,42,0.283,-3.66,-101.86,87.74,77.75,-0.99,1.02
10,1.24,9,41,0.920,-3.72,-100.94,88.05,77.67,-0.88,1.01
11,1.27,10,40,0.758,-3.51,-101.7,88.15,77.85,-0.93,1.11
12,1.30,11,39,0.256,-3.45,-101.57,87.9,77.84,-0.99,1.14
13,1.34,12,38,0.560,-3.38,-101.01,87.64,77.63,-1.02,1.1
14,1.37,13,37,0.407,-3.5,-101.41,87.83,77.77,-1.05,1.16
15,1.40,14,36,0.114,-3.42,-101.32,87.75,77.66,-1.16,1.06
16,1.44,15,35,0.277,-3.51,-101.25,87.78,77.93,-1.06,1.12
17,1.47,16,34,0.366,-3.48,-101.25,87.42,77.78,-1.22,0.97
18,1.51,17,33,0.232,-3.5,-101.48,87.6,77.84,-1.21,0.98
19,1.54,18,32,0.860,-3.79,-102.34,87.97,77.85,-1.12,0.97
20,1.57,19,31,0.670,-3.78,-101.67,87.62,77.92,-1.04,1.12
21,1.61,20,30,0.313,-3.91,-101.7,87.94,77.83,-1.1,0.82
22,1.64,21,29,0.837,-3.85,-101.19,87.1,78.11,-0.99,1.01
23,1.67,22,28,0.860,-3.78,-101.65,87.96,77.92,-1.0,0.98
24,1.71,23,27,0.140,-3.89,-101.54,87.84,78.06,-1.1,1.07
25,1.74,24,26,0.569,-3.94,-100.97,87.39,78.16,-1.0,1.04
26,1.77,25,25,0.177,-3.9,-101.07,87.43,77.98,-1.03,1.04
27,1.81,26,24,0.794,-4.0,-101.86,87.41,77.82,-1.1,0.91
28,1.84,27,23,0.355,-3.85,-101.8,87.76,77.75,-1.07,0.89
29,1.87,28,22,0.734,-3.9,-101.07,87.85,77.92,-0.93,1.0
30,1.91,29,21,0.797,-3.74,-100.74,87.05,77.62,-1.0,0.96
31,1.94,30,20,0.608,-3.69,-101.19,87.66,77.62,-1.14,1.06
32,1.97,31,19,0.500,-4.19,-101.1,87.6,77.78,-1.05,0.96
33,2.01,32,18,0.724,-3.61,-101.83,88.17,77.58,-1.03,0.9
34,2.04,33,17,0.754,-3.96,-101.67,87.42,77.72,-1.09,0.85
35,2.07,34,16,0.515,-3.94,-101.33,87.93,77.57,-1.22,0.95
36,2.11,35,15,0.814,-3.89,-102.15,87.96,77.65,-1.1,0.99
37,2.14,36,14,0.792,-3.92,-101.35,87.29,77.65,-1.18,0.91
38,2.17,37,13,0.407,-4.0,-101.76,87.6,77.59,-1.24,0.86
39,2.21,38,12,0.416,-4.01,-101.51,88.01,77.68,-1.19,0.99
40,2.24,39,11,0.503,-4.16,-101.0,88.45,77.48,-1.15,0.89
41,2.27,40,10,0.361,-4.01,-101.16,88.09,77.48,-1.2,0.96
42,2.31,41,9,0.596,-4.04,-101.17,87.49,77.6,-1.07,0.87
43,2.34,42,8,0.672,-4.03,-101.4,88.16,77.45,-1.35,0.95
44,2.37,43,7,0.401,-3.95,-101.06,87.76,77.39,-1.22,0.97
45,2.41,44,6,1.179,-3.72,-101.34,88.94,77.67,-1.07,0.93
46,2.44,45,5,1.117,-3.99,-101.55,87.82,77.37,-1.23,1.09
47,2.48,46,4,0.511,-3.94,-101.04,87.62,77.35,-1.25,1.01
48,2.51,47,3,0.359,-4.29,-101.35,87.98,77.55,-1.28,0.89
49,2.54,48,2,0.633,-4.05,-101.84,88.62,77.43,-1.21,0.83
50,2.58,49,1,0.779,-3.91,-101.43,87.84,77.47,-1.13,0.8
51,2.68,50,19,0.801,-4.06,-102.23,87.57,78.18,-0.97,0.98
52,2.71,51,18,0.214,-4.28,-102.26,87.77,78.34,-1.03,1.04
53,2.74,52,17,0.254,-4.22,-102.3,88.02,78.3,-1.0,0.8
54,2.78,53,16,0.785,-4.09,-101.51,87.85,78.24,-1.04,0.92
55,2.81,54,15,0.911,-4.21,-102.42,87.69,78.21,-1.03,0.87
56,2.84,55,14,0.256,-4.3,-102.68,87.86,78.26,-1.0,1.06
57,2.88,56,13,1.128,-4.54,-101.55,88.03,78.41,-1.06,0.87
58,2.91,57,12,0.280,-4.47,-101.46,88.04,78.13,-0.95,0.92
59,2.94,58,11,1.356,-4.7,-102.82,87.73,78.23,-1.06,0.79
60,2.98,59,10,0.876,-4.44,-101.94,88.19,78.25,-1.09,0.96
61,3.01,60,9,0.542,-4.58,-102.37,87.64,78.1,-1.0,0.77
62,3.04,61,8,0.835,-4.71,-101.53,87.29,78.31,-1.1,0.97
63,3.08,62,7,0.484,-4.66,-101.82,87.77,78.2,-1.07,0.91
64,3.11,63,6,0.117,-4.78,-101.92,87.77,78.24,-1.17,0.96
65,3.14,64,5,0.313,-4.91,-102.23,87.75,78.06,-1.15,0.89
66,3.18,65,4,0.228,-4.9,-102.02,87.98,77.96,-1.18,0.88
67,3.21,66,3,0.245,-4.77,-102.21,87.74,78.06,-1.15,0.99
68,3.24,67,2,0.201,-4.88,-102.01,87.62,78.15,-1.21,0.96
69,3.28,68,1,0.432,-5.32,-102.29,88.02,77.93,-1.13,1.1
70,3.48,69,30,1.898,-3.42,-102.21,87.99,77.05,-1.2,0.89
71,3.51,70,29,0.268,-3.69,-101.97,88.23,77.19,-1.28,0.89
72,3.55,71,28,0.380,-3.51,-101.59,88.51,77.13,-1.21,0.99
73,3.58,72,27,0.728,-3.52,-102.32,88.48,77.19,-1.26,0.88
74,3.61,73,26,0.374,-3.64,-102.06,88.11,77.07,-1.27,0.9
75,3.65,74,25,0.770,-3.59,-101.29,88.61,76.93,-1.23,0.9
76,3.68,75,24,0.808,-3.64,-102.1,88.39,77.02,-1.24,0.93
77,3.71,76,23,0.760,-3.58,-102.21,87.63,77.2,-1.29,0.97
78,3.75,77,22,0.489,-3.48,-101.72,87.72,77.09,-1.31,0.88
79,3.78,78,21,0.178,-3.48,-101.8,87.9,77.25,-1.27,0.93
80,3.81,79,20,0.695,-3.41,-101.11,87.81,77.11,-1.35,0.92
81,3.85,80,19,0.295,-3.27,-101.4,87.66,76.94,-1.31,0.9
82,3.88,81,18,0.566,-3.45,-101.57,88.22,77.24,-1.43,0.95
83,3.91,82,17,0.406,-3.48,-101.94,87.82,77.06,-1.34,0.99
84,3.95,83,16,0.239,-3.43,-101.77,87.85,77.3,-1.32,1.01
85,3.98,84,15,0.369,-3.53,-101.9,87.48,77.12,-1.29,0.85
86,4.01,85,14,0.290,-3.57,-101.61,87.62,77.15,-1.3,0.84
87,4.05,86,13,0.218,-3.6,-101.6,87.84,77.17,-1.3,0.95
88,4.08,87,12,0.929,-3.46,-102.53,87.49,77.18,-1.23,0.91
89,4.11,88,11,0.650,-3.46,-101.88,87.57,77.13,-1.24,0.97
90,4.15,89,10,0.579,-3.57,-101.3,87.66,77.18,-1.35,0.85
91,4.18,90,9,0.313,-3.63,-101.15,87.35,77.08,-1.23,0.93
92,4.21,91,8,0.813,-3.45,-101.96,87.92,77.07,-1.26,0.91
93,4.25,92,7,0.216,-3.67,-101.78,87.78,77.16,-1.28,0.88
94,4.28,93,6,0.311,-3.75,-101.62,87.47,77.24,-1.33,0.79
95,4.31,94,5,0.378,-3.48,-101.87,87.8,76.87,-1.21,0.81
96,4.35,95,4,0.542,-3.52,-101.33,87.94,77.11,-1.35,0.88
97,4.38,96,3,0.431,-3.6,-101.48,87.5,77.1,-1.29,0.81
98,4.41,97,21,0.714,-4.11,-101.73,88.04,77.82,-1.11,0.91
99,4.45,98,20,0.753,-4.16,-101.95,88.79,77.62,-1.2,0.98
100,4.48,99,19,0.766,-4.68,-101.45,88.03,77.73,-1.25,0.91
101,4.52,100,18,0.344,-4.34,-101.52,87.9,77.81,-1.17,0.83
102,4.55,101,17,0.184,-4.36,-101.64,87.82,77.63,-1.12,0.94
103,4.58,102,16,0.744,-4.46,-101.77,88.57,77.77,-1.1,0.99
104,4.62,103,15,0.577,-4.56,-102.35,88.16,77.81,-1.16,0.93
105,4.65,104,14,0.830,-4.47,-101.52,87.72,78.05,-1.2,0.85
106,4.68,105,13,0.910,-4.26,-101.99,88.63,78.08,-1.18,0.91
107,4.72,106,12,0.833,-4.53,-102.26,87.8,77.78,-1.14,0.87
108,4.75,107,11,0.262,-4.49,-102.01,88.06,77.75,-1.08,0.96
109,4.78,108,10,0.357,-4.41,-102.36,88.25,78.07,-1.1,0.89
110,4.82,109,9,0.314,-4.54,-102.32,88.26,77.75,-1.17,0.85
111,4.85,110,8,0.601,-4.65,-101.72,87.69,77.92,-1.16,0.94
112,4.88,111,7,0.229,-4.43,-101.6,87.91,77.8,-1.17,1.04
113,4.92,112,6,0.330,-4.47,-101.93,87.9,77.67,-1.18,0.87
114,4.95,113,5,0.292,-4.69,-102.23,87.62,77.7,-1.18,0.78
115,4.98,114,4,1.170,-4.7,-102.19,88.79,77.91,-1.11,0.93
116,5.02,115,3,1.345,-4.7,-102.02,87.45,77.87,-1.27,0.98
117,5.05,116,2,0.429,-4.79,-102.45,87.8,77.86,-1.23,0.89
118,5.08,117,1,0.248,-4.71,-102.2,87.88,77.76,-1.25,0.88
119,5.35,118,28,1.030,-3.68,-102.75,88.13,77.62,-1.37,0.68
120,5.38,119,27,0.644,-3.62,-102.1,88.55,77.57,-1.32,0.78
121,5.42,120,26,0.185,-3.8,-102.07,88.69,77.49,-1.26,0.84
122,5.45,121,25,0.332,-3.47,-102.32,88.37,77.61,-1.27,0.83
123,5.48,122,24,0.277,-3.49,-102.05,88.29,77.65,-1.34,0.82
124,5.52,123,23,0.277,-3.64,-101.98,88.01,77.55,-1.3,0.76
125,5.55,124,22,0.561,-3.63,-102.26,88.57,77.46,-1.28,0.83
126,5.59,125,21,0.234,-3.8,-102.44,88.34,77.48,-1.28,0.91
127,5.62,126,20,0.176,-3.84,-102.29,88.32,77.66,-1.28,0.78
128,5.65,127,19,0.282,-3.61,-102.29,88.29,77.38,-1.31,0.87
129,5.69,128,18,0.165,-3.56,-102.19,88.46,77.39,-1.31,0.72
130,5.72,129,17,0.293,-3.66,-102.48,88.19,77.5,-1.31,0.81
131,5.75,130,16,0.177,-3.6,-102.31,88.07,77.55,-1.32,0.8
132,5.79,131,15,0.073,-3.6,-102.36,88.01,77.48,-1.3,0.74
133,5.82,132,14,0.663,-3.44,-102.59,88.67,77.54,-1.3,0.82
134,5.85,133,13,0.383,-3.33,-102.43,88.29,77.45,-1.4,0.78
135,5.89,134,12,0.415,-3.34,-102.01,88.48,77.45,-1.28,0.86
136,5.92,135,11,0.426,-3.24,-101.99,88.9,77.24,-1.22,0.92
137,5.95,136,10,0.570,-3.33,-102.32,88.33,77.41,-1.41,0.77
138,5.99,137,9,0.209,-3.15,-102.35,88.54,77.32,-1.39,0.82
139,6.02,138,8,0.437,-3.11,-102.17,88.11,77.52,-1.43,0.77
140,6.05,139,7,0.187,-3.13,-102.02,87.92,77.35,-1.4,0.91
141,6.09,140,6,0.766,-3.25,-102.67,88.69,77.32,-1.45,0.78
142,6.12,141,5,0.399,-3.38,-102.27,88.47,77.41,-1.53,0.88
143,6.15,142,4,0.620,-3.08,-101.65,88.71,77.5,-1.41,0.84
