action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.94,0,50,,-3.81,-101.24,88.56,74.6,-0.62,1.02
2,0.97,1,49,0.086,-3.81,-101.33,88.53,74.65,-0.7,1.03
3,1.00,2,48,0.184,-3.99,-101.21,88.67,74.48,-0.74,1.09
4,1.04,3,47,0.427,-4.15,-101.63,88.36,74.57,-0.74,1.02
5,1.07,4,46,0.700,-4.03,-100.93,88.43,74.3,-0.85,0.91
6,1.10,5,45,0.419,-4.21,-101.35,88.18,74.57,-0.93,0.98
7,1.14,6,44,0.249,-4.39,-101.35,88.43,74.58,-1.06,1.07
8,1.17,7,43,0.708,-4.15,-101.38,87.72,74.71,-1.25,0.97
9,1.20,8,42,0.479,-4.26,-101.86,87.94,74.72,-1.51,0.87
10,1.24,9,41,0.424,-4.25,-101.67,87.52,74.62,-1.53,0.88
11,1.27,10,40,0.444,-4.4,-101.39,87.96,74.58,-1.63,0.92
12,1.30,11,39,0.326,-4.32,-101.4,87.64,74.37,-1.53,0.9
13,1.34,12,38,0.715,-4.51,-102.11,87.83,74.01,-1.32,0.92
14,1.37,13,37,0.724,-4.75,-101.42,87.98,73.28,-1.19,0.91
15,1.41,14,36,0.565,-4.82,-101.17,87.93,72.72,-1.14,0.94
16,1.44,15,35,0.907,-5.06,-101.73,87.65,71.81,-1.06,0.82
17,1.47,16,34,0.587,-5.51,-101.95,88.09,71.22,-1.13,0.83
18,1.51,17,33,0.786,-5.72,-102.15,87.88,70.44,-1.15,0.85
19,1.54,18,32,0.536,-5.86,-101.62,88.2,69.97,-1.1,0.89
20,1.57,19,31,0.667,-6.1,-101.99,87.54,70.05,-1.32,0.93
21,1.61,20,30,0.455,-6.37,-101.94,87.49,69.59,-1.4,0.89
22,1.64,21,29,0.388,-6.46,-102.22,87.88,69.2,-1.59,0.94
23,1.67,22,28,0.588,-6.5,-102.19,87.29,69.41,-1.67,0.93
24,1.71,23,27,0.173,-6.32,-102.21,87.3,69.35,-1.85,0.87
25,1.74,24,26,0.164,-6.49,-102.23,87.22,69.35,-1.79,0.85
26,1.77,25,25,0.330,-6.28,-101.98,86.89,69.36,-1.97,0.85
27,1.81,26,24,0.537,-5.74,-101.72,86.91,69.3,-2.06,0.99
28,1.84,27,23,0.777,-6.0,-101.34,86.13,69.4,-2.09,0.89
29,1.87,28,22,0.324,-6.04,-101.06,86.25,69.2,-2.41,0.7
30,1.91,29,21,0.488,-6.28,-101.29,85.76,69.09,-2.47,0.76
31,1.94,30,20,0.274,-6.46,-101.56,85.96,69.09,-2.6,0.9
32,1.97,31,19,0.541,-6.31,-101.02,85.43,69.11,-2.7,0.79
33,2.01,32,18,0.828,-6.25,-101.85,85.23,69.15,-2.63,0.84
34,2.04,33,17,0.620,-6.4,-101.35,84.61,69.13,-2.63,0.87
35,2.07,34,16,0.339,-6.5,-101.34,84.27,69.1,-2.58,0.81
36,2.11,35,15,0.529,-6.62,-101.65,84.8,69.16,-2.5,0.94
37,2.14,36,14,1.300,-6.57,-101.76,83.5,69.05,-2.34,0.9
38,2.17,37,13,0.627,-6.69,-101.13,83.26,69.29,-2.41,0.85
39,2.21,38,12,0.550,-6.68,-101.09,82.71,69.18,-2.38,0.84
40,2.24,39,11,0.174,-6.73,-101.09,82.64,69.35,-2.36,0.79
41,2.27,40,10,0.762,-6.73,-100.33,82.62,69.22,-2.33,0.8
42,2.31,41,9,0.732,-6.6,-100.82,81.89,69.11,-2.37,0.75
43,2.34,42,8,0.375,-6.63,-101.01,81.51,69.09,-2.34,0.77
44,2.37,43,7,0.176,-6.64,-100.83,81.51,69.15,-2.39,0.75
45,2.41,44,6,0.624,-6.57,-100.45,80.88,69.36,-2.34,1.02
46,2.44,45,5,0.466,-6.3,-100.38,81.01,68.89,-2.37,0.86
47,2.48,46,4,0.480,-6.63,-100.58,81.49,68.88,-2.47,0.85
48,2.51,47,3,1.250,-6.56,-100.43,80.24,68.68,-2.49,0.8
49,2.54,48,2,0.370,-6.7,-100.06,80.16,68.65,-2.55,0.85
50,2.58,49,1,0.601,-6.83,-99.46,79.71,68.39,-2.79,0.84
51,2.64,50,24,4.132,-7.32,-101.11,83.85,65.88,-0.33,0.61
52,2.68,51,23,0.814,-7.14,-100.95,83.03,66.11,-0.3,0.57
53,2.71,52,22,0.217,-7.27,-101.16,82.97,66.27,-0.38,0.56
54,2.74,53,21,0.593,-7.06,-101.21,82.38,66.35,-0.44,0.59
55,2.78,54,20,0.562,-7.29,-101.01,81.82,66.63,-0.48,0.58
56,2.81,55,19,0.699,-7.14,-100.53,81.12,66.8,-0.4,0.56
57,2.84,56,18,0.245,-7.13,-100.7,80.98,67.05,-0.46,0.51
58,2.88,57,17,0.834,-7.14,-100.88,80.15,67.32,-0.45,0.58
59,2.91,58,16,0.569,-6.82,-100.31,80.31,67.44,-0.54,0.51
60,2.94,59,15,0.583,-7.0,-100.46,79.72,67.72,-0.74,0.59
61,2.98,60,14,1.156,-7.15,-99.98,78.57,67.97,-1.02,0.59
62,3.01,61,13,0.471,-7.07,-99.79,78.3,68.14,-1.49,0.6
