action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.94,555,50,,-6.48,-98.16,84.76,65.41,0.92,0.63
2,0.97,556,49,0.499,-6.22,-97.71,84.26,65.51,0.9,0.82
3,1.00,557,48,0.628,-6.49,-98.34,84.42,65.76,0.94,0.75
4,1.04,558,47,0.706,-6.55,-99.04,84.52,65.88,0.98,0.65
5,1.07,559,46,0.404,-6.41,-98.66,84.91,66.29,0.99,0.73
6,1.10,560,45,0.367,-6.61,-98.9,84.94,66.65,1.02,0.73
7,1.14,561,44,0.277,-6.54,-98.76,84.67,66.7,0.99,0.76
8,1.17,562,43,0.711,-6.55,-99.35,84.88,67.41,1.01,0.67
9,1.20,563,42,0.443,-6.24,-99.05,84.99,67.85,0.99,0.81
10,1.24,564,41,0.592,-6.44,-99.21,85.16,68.44,1.01,0.77
11,1.27,565,40,0.579,-6.41,-99.52,85.34,69.02,1.13,0.66
12,1.30,566,39,0.639,-6.52,-99.69,85.68,69.66,1.11,0.71
13,1.34,567,38,0.652,-6.18,-100.01,85.55,70.31,1.08,0.72
14,1.37,568,37,0.631,-6.22,-100.37,85.46,70.94,1.17,0.75
15,1.40,569,36,0.727,-5.97,-100.73,85.67,71.67,1.08,0.67
16,1.44,570,35,0.606,-5.81,-101.03,85.85,72.27,1.1,0.77
17,1.47,571,34,0.659,-5.69,-100.65,85.19,72.82,1.17,0.68
18,1.51,572,33,0.830,-5.23,-101.48,85.59,73.38,1.05,0.72
19,1.54,573,32,0.769,-5.21,-101.74,85.68,74.14,1.15,0.62
20,1.57,574,31,0.565,-5.35,-101.54,85.42,74.71,1.18,0.6
21,1.61,575,30,0.518,-5.31,-101.33,85.64,75.23,1.13,0.62
22,1.64,576,29,0.424,-5.3,-101.66,85.36,75.65,1.09,0.63
23,2.54,577,49,0.983,-5.07,-100.68,85.74,74.79,1.42,0.44
24,2.58,578,48,0.560,-4.94,-100.56,85.18,75.03,1.52,0.44
25,2.61,579,47,0.385,-5.27,-100.67,85.57,75.32,1.47,0.51
26,2.64,580,46,0.284,-4.99,-100.9,85.57,75.58,1.47,0.54
27,2.68,581,45,0.481,-5.01,-101.38,85.41,75.66,1.52,0.51
28,2.71,582,44,0.196,-5.19,-101.46,85.61,75.82,1.42,0.6
29,2.74,583,43,0.316,-5.27,-101.14,85.6,75.85,1.34,0.61
30,2.78,584,42,0.966,-5.24,-101.53,84.63,76.15,1.43,0.7
31,2.81,585,41,0.641,-5.43,-100.89,84.85,76.02,1.35,0.59
32,2.84,586,40,0.670,-5.37,-101.56,84.83,76.17,1.33,0.38
33,2.88,587,39,0.303,-5.19,-101.25,85.11,76.17,1.38,0.32
34,2.91,588,38,0.529,-5.49,-100.8,84.58,76.07,1.45,0.41
35,2.94,589,37,0.359,-5.35,-100.69,84.94,75.92,1.4,0.43
36,2.98,590,36,0.463,-5.34,-100.81,84.48,75.98,1.34,0.46
37,3.01,591,35,0.467,-5.04,-101.18,84.95,76.13,1.44,0.35
38,3.04,592,34,0.573,-5.32,-101.75,84.57,75.97,1.43,0.57
39,3.08,593,33,0.814,-5.12,-100.94,84.64,76.17,1.42,0.43
40,3.11,594,32,0.336,-5.02,-101.15,84.97,76.49,1.41,0.45
41,3.14,595,31,0.468,-4.65,-100.68,84.95,76.42,1.4,0.58
42,3.18,596,30,0.676,-4.88,-101.28,84.28,76.58,1.35,0.54
43,3.21,597,29,0.844,-4.46,-100.52,85.12,77.04,1.5,0.48
44,3.25,598,28,0.575,-4.79,-101.1,85.12,77.26,1.46,0.62
45,3.28,599,27,1.995,-2.79,-101.64,85.19,77.48,1.15,0.51
46,3.31,600,26,0.492,-2.74,-101.14,85.05,77.54,1.17,0.52
47,3.35,601,25,0.443,-2.64,-101.59,85.36,77.6,1.14,0.58
48,3.38,602,24,0.190,-2.83,-101.53,85.35,77.58,1.05,0.55
49,3.41,603,23,0.227,-2.66,-101.55,85.12,77.48,1.12,0.54
50,3.45,604,22,0.362,-2.9,-101.85,84.8,77.85,1.16,0.45
51,3.48,605,21,0.131,-2.96,-101.91,84.67,77.75,1.15,0.52
52,3.51,606,20,0.444,-2.77,-101.47,84.87,77.68,1.1,0.69
53,3.55,607,19,0.426,-2.64,-101.6,85.3,77.77,1.14,0.6
54,3.58,608,18,0.189,-2.75,-101.57,85.11,77.74,1.15,0.61
55,3.61,609,17,0.462,-2.74,-101.71,84.65,77.77,1.12,0.45
56,3.65,610,16,0.567,-2.83,-102.09,85.21,77.92,1.18,0.51
57,3.68,611,15,0.413,-2.67,-101.68,85.16,78.01,1.18,0.41
58,3.71,612,14,0.515,-2.64,-101.97,84.64,78.0,1.15,0.45
59,3.75,613,13,0.577,-2.45,-101.39,84.54,78.16,1.1,0.53
60,3.78,614,12,0.201,-2.45,-101.27,84.74,78.27,1.13,0.47
61,3.81,615,11,0.141,-2.57,-101.41,84.82,78.24,1.16,0.51
62,3.85,616,10,0.417,-2.58,-101.58,85.24,78.34,1.18,0.42
63,3.88,617,9,0.188,-2.57,-101.4,85.12,78.33,1.14,0.54
64,3.91,618,8,0.370,-2.66,-101.27,84.75,78.38,1.12,0.38
65,3.95,619,7,0.284,-2.71,-101.39,85.04,78.39,1.04,0.5
66,3.98,620,6,0.406,-2.36,-101.55,84.63,78.13,1.06,0.54
67,4.01,621,5,0.489,-2.72,-101.42,85.12,78.41,1.02,0.46
68,4.05,622,4,0.408,-2.7,-101.48,84.71,78.36,0.98,0.45
69,4.08,623,3,0.219,-2.67,-101.26,84.84,78.36,0.89,0.48
70,4.11,624,2,0.442,-2.71,-101.42,85.28,78.49,0.99,0.41
71,4.15,625,1,0.157,-2.55,-101.42,85.19,78.49,0.89,0.42
72,4.28,626,22,3.145,-3.07,-99.43,82.05,77.24,1.6,0.51
73,4.32,627,21,0.355,-2.93,-99.43,82.28,77.59,1.73,0.59
74,4.35,628,20,0.331,-3.06,-99.7,81.95,77.5,1.67,0.7
75,4.38,629,19,0.258,-2.92,-99.5,81.76,77.75,1.79,0.7
76,4.42,630,18,0.261,-2.89,-99.39,81.61,78.02,1.92,0.66
77,4.45,631,17,0.390,-2.99,-99.05,81.22,78.03,1.82,0.66
78,4.48,632,16,0.906,-3.27,-99.95,81.36,78.34,1.92,0.59
79,4.52,633,15,0.958,-3.06,-99.17,80.4,78.51,1.88,0.63
80,4.55,634,14,0.258,-3.18,-99.03,80.61,78.76,1.92,0.71
81,4.58,635,13,0.802,-3.11,-98.74,79.81,78.93,1.9,0.54
82,4.62,636,12,0.246,-3.32,-98.77,79.9,79.17,1.89,0.63
83,4.65,637,11,0.358,-3.37,-98.65,79.85,79.53,1.95,0.6
84,4.68,638,10,0.582,-3.42,-99.08,79.26,79.89,1.91,0.6
85,4.72,639,9,0.328,-3.35,-98.75,79.28,80.17,1.92,0.4
86,4.75,640,8,0.263,-3.62,-98.71,79.36,80.41,1.92,0.39
87,4.78,641,7,0.691,-3.47,-98.65,78.67,80.32,1.95,0.34
88,4.82,642,6,0.446,-3.57,-98.6,79.12,80.36,1.92,0.43
89,4.85,643,5,0.273,-3.84,-98.54,79.3,80.42,1.81,0.31
90,4.88,644,4,0.212,-3.63,-98.52,79.12,80.51,1.86,0.42
91,4.92,645,3,0.600,-3.81,-98.88,79.72,80.46,1.91,0.46
92,4.95,646,2,0.689,-3.76,-98.19,79.42,80.2,1.79,0.48
93,4.98,647,1,0.501,-4.04,-98.7,79.78,80.28,1.86,0.56
94,5.15,648,27,8.009,3.97,-103.13,85.32,78.46,1.39,0.33
95,5.19,649,26,0.174,4.14,-103.18,85.22,78.54,1.38,0.31
96,5.22,650,25,0.157,4.25,-103.25,85.36,78.39,1.35,0.23
97,5.25,651,24,0.382,4.33,-103.31,85.74,78.45,1.35,0.27
98,5.29,652,23,0.401,4.35,-102.93,85.34,78.44,1.37,0.32
99,5.32,653,22,0.198,4.15,-102.9,85.24,78.38,1.43,0.24
100,5.35,654,21,0.582,4.1,-103.49,85.54,78.42,1.41,0.33
101,5.39,655,20,0.356,3.93,-103.13,85.3,78.21,1.4,0.35
102,5.42,656,19,0.403,3.62,-103.14,84.9,78.2,1.4,0.18
103,5.45,657,18,0.622,3.53,-103.76,85.22,78.11,1.45,0.26
104,5.49,658,17,1.112,3.27,-102.65,84.75,78.24,1.38,0.41
105,5.52,659,16,0.931,3.29,-103.58,84.61,78.09,1.47,0.31
106,5.55,660,15,0.466,3.22,-103.11,84.5,77.89,1.36,0.27
107,5.59,661,14,0.325,2.99,-103.44,84.47,77.8,1.34,0.33
108,5.62,662,13,0.277,2.84,-103.39,84.19,77.74,1.42,0.39
109,5.65,663,12,0.662,2.47,-102.73,84.2,77.61,1.4,0.26
110,5.69,664,11,0.661,2.03,-103.39,84.42,77.68,1.43,0.32
111,5.72,665,10,1.036,1.91,-102.71,83.39,77.49,1.4,0.34
112,5.75,666,9,0.629,1.29,-103.2,83.97,77.53,1.36,0.22
113,5.79,667,8,0.467,0.87,-102.74,83.92,77.34,1.35,0.26
114,5.82,668,7,0.292,0.6,-102.92,83.62,77.38,1.39,0.24
115,5.85,669,6,0.575,0.02,-102.55,83.26,77.29,1.41,0.17
116,5.89,670,5,0.415,-0.13,-102.97,83.38,77.3,1.39,0.23
117,5.92,671,4,0.332,-0.46,-102.86,83.43,77.24,1.4,0.22
118,5.95,672,3,0.178,-0.52,-102.97,83.25,77.09,1.44,0.18
119,5.99,673,2,0.632,-0.68,-103.05,83.89,77.03,1.48,0.17
120,6.02,674,1,0.577,-0.65,-102.86,83.31,77.07,1.51,0.2
121,6.06,675,22,13.685,-14.34,-102.74,85.75,78.41,1.47,0.59
122,6.09,676,21,0.483,-14.08,-102.26,85.6,78.46,1.36,0.66
123,6.12,677,20,0.231,-14.19,-102.48,85.75,78.23,1.4,0.55
124,6.16,678,19,0.634,-13.83,-102.26,85.12,78.15,1.37,0.75
125,6.19,679,18,0.333,-13.5,-102.0,85.44,78.21,1.51,0.63
126,6.22,680,17,0.162,-13.66,-102.02,85.3,78.17,1.38,0.57
127,6.26,681,16,0.481,-13.65,-102.37,85.78,78.1,1.55,0.45
128,6.29,682,15,0.506,-13.15,-102.0,85.81,78.19,1.41,0.65
129,6.32,683,14,0.387,-13.19,-102.38,86.02,77.93,1.4,0.61
130,6.36,684,13,0.597,-12.98,-102.19,86.61,78.01,1.45,0.54
131,6.39,685,12,0.174,-12.92,-102.36,86.71,78.18,1.47,0.52
132,6.42,686,11,0.314,-12.6,-102.05,86.4,78.13,1.46,0.48
133,6.46,687,10,0.663,-12.34,-102.71,86.31,78.15,1.45,0.46
134,6.49,688,9,0.530,-11.81,-102.44,86.18,78.08,1.51,0.46
135,6.52,689,8,0.526,-11.28,-102.1,86.36,77.92,1.48,0.36
136,6.56,690,7,0.558,-10.73,-102.52,86.75,77.87,1.46,0.52
137,6.59,691,6,0.579,-10.26,-101.94,86.67,77.85,1.44,0.44
138,6.62,692,5,0.855,-9.4,-102.64,86.86,77.75,1.51,0.43
139,6.66,693,4,0.701,-8.7,-102.32,86.65,77.47,1.55,0.41
