action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.90,0,50,,-4.97,-101.77,88.57,75.15,-0.61,1.12
2,0.94,1,49,0.521,-5.01,-101.87,89.09,75.27,-0.56,1.09
3,0.97,2,48,0.745,-4.73,-101.13,89.6,75.05,-0.54,1.06
4,1.00,3,47,0.657,-4.87,-101.48,88.95,74.78,-0.62,1.4
5,1.04,4,46,0.281,-4.72,-101.76,89.01,74.99,-0.69,1.29
6,1.07,5,45,0.268,-4.71,-101.64,89.26,74.86,-0.68,1.02
7,1.10,6,44,0.885,-3.82,-102.05,88.78,74.56,-0.65,1.18
8,1.14,7,43,0.419,-3.49,-101.63,88.99,74.36,-0.67,1.12
9,1.17,8,42,0.701,-2.79,-101.81,89.28,74.23,-0.64,1.19
10,1.20,9,41,0.817,-1.97,-102.05,88.72,73.88,-0.68,1.26
11,1.24,10,40,0.922,-1.19,-101.13,88.34,73.82,-0.78,1.04
12,1.27,11,39,0.837,-0.67,-101.96,88.46,73.63,-0.75,1.18
13,1.30,12,38,0.510,-0.16,-102.04,88.87,73.58,-0.86,1.04
14,1.34,13,37,0.321,0.16,-102.04,88.6,73.46,-0.79,1.01
15,1.37,14,36,0.472,0.63,-101.96,88.92,73.54,-0.87,1.0
16,1.40,15,35,0.542,0.61,-102.32,88.37,73.52,-1.13,1.08
17,1.44,16,34,0.513,0.8,-102.18,87.86,73.42,-1.16,1.08
18,1.47,17,33,0.267,0.75,-101.91,88.12,73.18,-1.25,1.08
19,1.51,18,32,0.342,1.09,-101.96,87.78,72.97,-1.51,1.11
20,1.54,19,31,0.416,1.28,-102.31,87.98,72.55,-1.8,1.21
21,1.57,20,30,0.666,1.32,-102.43,87.83,71.89,-1.84,1.03
22,1.61,21,29,0.466,1.02,-102.11,87.72,71.42,-2.13,0.95
23,1.64,22,28,0.435,0.96,-102.08,87.83,70.99,-2.15,0.94
24,1.67,23,27,0.514,1.03,-102.04,87.64,70.47,-2.16,0.83
25,1.71,24,26,0.437,1.32,-101.83,87.39,70.04,-2.13,0.88
26,1.74,25,25,0.576,1.31,-102.41,87.76,69.77,-1.97,0.92
27,1.77,26,24,0.361,1.33,-102.18,87.67,69.41,-1.83,0.81
28,1.81,27,23,0.488,1.65,-102.67,87.22,69.14,-1.82,0.73
29,1.84,28,22,0.431,2.08,-102.63,87.4,68.75,-1.8,0.72
30,1.87,29,21,0.433,2.22,-102.2,87.41,68.42,-1.8,0.78
31,1.91,30,20,0.592,2.8,-102.02,86.91,67.83,-1.68,0.75
32,1.94,31,19,0.475,2.97,-102.36,86.62,67.36,-1.68,0.84
33,1.97,32,18,0.650,3.3,-102.68,86.93,66.71,-1.4,0.85
34,2.01,33,17,0.536,3.53,-102.14,86.55,66.39,-1.27,0.71
35,2.04,34,16,0.274,3.69,-102.16,86.44,66.12,-1.02,0.7
36,2.07,35,15,0.437,4.08,-102.35,86.55,65.8,-0.58,0.81
37,2.11,36,14,0.340,4.23,-102.12,86.26,65.65,-0.24,0.77
38,2.14,37,13,0.316,4.41,-102.25,86.29,65.34,-0.05,0.71
39,2.17,38,12,0.340,4.62,-101.91,86.38,65.22,0.22,0.71
40,2.21,39,11,0.419,4.3,-102.02,85.96,64.84,0.28,0.79
41,2.24,40,24,3.551,2.63,-102.41,88.46,68.39,-0.34,0.81
42,2.27,41,23,0.326,2.64,-102.2,88.14,68.34,-0.28,0.84
43,2.31,42,22,0.316,2.96,-102.47,88.26,68.34,-0.21,0.83
44,2.34,43,21,0.462,3.36,-102.2,87.8,68.1,-0.17,0.78
45,2.37,44,20,0.511,3.87,-102.07,87.73,67.84,-0.13,0.77
46,2.41,45,19,0.436,4.31,-102.05,87.71,67.42,-0.1,0.75
47,2.44,46,18,0.564,4.87,-102.21,87.7,66.95,-0.06,0.71
48,2.47,47,17,0.759,5.63,-101.81,87.24,66.39,-0.08,0.77
49,2.51,48,16,0.778,6.13,-101.82,87.17,65.61,-0.12,0.66
50,2.54,49,15,0.581,6.55,-101.8,87.41,65.03,-0.13,0.66
51,2.58,50,14,1.860,8.41,-101.12,88.19,65.77,-0.56,0.67
52,2.61,51,13,0.724,8.94,-101.84,88.49,65.13,-0.56,0.54
53,2.64,52,12,0.587,9.53,-102.07,88.41,64.6,-0.54,0.64
54,2.68,53,11,0.472,9.81,-101.59,88.21,64.16,-0.53,0.76
55,2.71,54,10,0.467,10.03,-101.55,88.01,63.69,-0.41,0.67
56,2.74,55,9,0.671,10.23,-101.6,87.34,63.46,-0.2,0.8
57,2.78,56,8,0.938,10.46,-101.48,88.28,63.3,-0.14,0.83
58,2.81,57,7,0.899,10.46,-101.78,87.38,63.1,-0.04,0.75
59,2.84,58,6,0.194,10.49,-101.65,87.19,63.0,-0.07,0.74
60,2.88,59,5,0.405,10.5,-101.24,87.27,62.95,-0.05,0.59
61,2.91,60,4,0.695,10.38,-101.45,86.57,62.82,0.06,0.72
62,2.94,61,3,0.129,10.37,-101.32,86.58,62.73,0.08,0.63
63,2.98,62,2,0.409,10.39,-101.65,86.17,62.5,0.19,0.79
64,3.01,63,1,0.349,10.32,-101.65,86.52,62.4,0.29,0.62
65,3.18,64,25,9.512,0.81,-101.33,82.78,60.84,-0.66,0.58
66,3.21,65,24,0.564,0.46,-101.06,82.22,60.75,-0.6,0.67
