action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.84,0,50,,-3.74,-102.17,88.37,75.2,-0.74,0.89
2,0.87,1,49,0.843,-3.9,-101.32,88.81,75.06,-0.71,0.83
3,0.90,2,48,1.126,-4.04,-101.52,87.68,75.03,-0.76,0.89
4,0.94,3,47,0.454,-3.81,-101.87,88.13,75.24,-0.68,0.94
5,0.97,4,46,0.394,-3.97,-101.47,88.01,75.3,-0.67,1.04
6,1.00,5,45,0.073,-4.02,-101.47,88.08,75.22,-0.71,0.97
7,1.04,6,44,0.368,-3.85,-101.47,87.71,75.18,-0.64,0.77
8,1.07,7,43,0.407,-4.19,-101.88,87.36,75.11,-0.69,0.77
9,1.10,8,42,0.904,-4.23,-100.98,87.64,75.29,-0.73,0.74
10,1.14,9,41,0.424,-3.81,-101.34,87.96,75.29,-0.76,0.89
11,1.17,10,40,0.322,-4.12,-101.34,87.63,75.44,-0.75,0.86
12,1.20,11,39,0.308,-4.03,-101.3,87.33,75.31,-0.73,0.71
13,1.24,12,38,0.922,-4.13,-102.22,87.42,75.25,-0.71,0.74
14,1.27,13,37,0.516,-4.25,-101.71,87.57,75.27,-0.77,0.76
15,1.30,14,36,0.533,-3.96,-101.17,87.12,75.35,-0.79,0.8
16,1.34,15,35,0.812,-4.2,-101.88,86.3,75.44,-0.71,0.72
17,1.37,16,34,0.224,-4.15,-101.71,86.53,75.38,-0.83,0.84
18,1.41,17,33,0.147,-4.22,-101.82,86.44,75.53,-0.8,0.77
19,1.44,18,32,0.915,-4.03,-100.91,86.38,75.51,-0.79,0.82
20,1.47,19,31,0.787,-4.18,-101.3,85.6,75.61,-0.81,0.78
21,1.51,20,30,0.207,-4.26,-101.28,85.39,75.51,-0.86,0.72
22,1.54,21,29,0.290,-4.0,-101.57,85.37,75.66,-0.83,0.83
23,1.57,22,28,0.172,-4.09,-101.4,85.3,75.57,-0.85,0.73
24,1.61,23,27,0.377,-4.19,-101.77,85.2,75.58,-0.89,0.82
25,1.64,24,26,0.156,-4.15,-101.68,85.04,75.54,-0.92,0.92
26,1.67,25,25,0.220,-4.13,-101.53,84.89,75.64,-0.78,0.7
27,1.71,26,24,0.940,-4.05,-101.69,83.95,75.61,-0.86,0.8
28,1.74,27,23,0.513,-4.56,-101.29,84.31,75.53,-0.92,0.67
29,1.77,28,22,0.471,-4.34,-101.66,83.83,75.48,-0.9,0.76
30,1.81,29,21,0.317,-4.66,-101.59,83.94,75.62,-0.87,0.67
31,1.84,30,20,0.401,-4.65,-101.19,84.12,75.3,-0.9,0.63
32,1.87,31,19,0.718,-4.95,-101.91,83.88,75.31,-0.94,0.69
33,1.91,32,18,0.684,-5.13,-101.7,83.19,75.39,-0.84,0.7
34,1.94,33,17,0.600,-5.19,-101.9,83.79,75.23,-0.96,0.61
35,1.97,34,16,0.754,-5.31,-101.15,83.23,75.26,-0.92,0.53
36,2.01,35,15,0.363,-5.31,-101.11,82.87,75.08,-0.87,0.58
37,2.04,36,14,0.431,-5.51,-101.09,83.3,75.11,-0.93,0.56
38,2.07,37,13,0.466,-5.05,-101.18,83.03,74.93,-0.87,0.65
39,2.11,38,12,0.472,-5.31,-101.55,82.56,74.99,-0.95,0.66
40,2.14,39,11,0.576,-5.42,-101.92,83.14,74.9,-0.95,0.71
41,2.17,40,10,1.130,-5.21,-100.79,82.45,75.0,-1.1,0.6
42,2.21,41,9,0.921,-5.06,-101.57,81.53,74.88,-1.0,0.5
43,2.24,42,8,0.543,-5.24,-101.3,82.07,74.82,-1.0,0.87
44,2.27,43,7,0.258,-5.4,-101.14,81.85,74.87,-1.02,0.61
45,2.31,44,6,0.490,-5.31,-101.29,81.36,74.78,-1.03,0.62
46,2.34,45,5,0.501,-5.42,-101.63,81.86,74.9,-1.09,0.7
47,2.38,46,21,0.504,-4.92,-101.62,82.37,74.53,-1.02,0.71
48,2.41,47,20,0.386,-5.02,-101.84,81.98,74.39,-0.94,0.63
49,2.44,48,19,0.445,-4.97,-101.55,81.54,74.36,-0.96,0.7
50,2.48,49,18,0.291,-4.94,-101.35,81.25,74.23,-1.01,0.71
51,2.51,50,17,0.463,-4.72,-101.81,81.0,74.07,-0.9,0.6
52,2.54,51,16,0.406,-4.78,-102.22,81.17,74.13,-0.97,0.63
53,2.58,52,15,1.071,-4.96,-101.7,80.1,74.05,-0.92,0.55
54,2.61,53,14,0.544,-4.97,-101.16,79.91,73.94,-0.88,0.69
55,2.64,54,13,0.341,-4.98,-101.5,79.68,74.06,-0.99,0.67
56,2.68,55,12,0.812,-4.97,-101.48,78.87,74.21,-0.92,0.64
57,2.71,56,11,0.489,-4.88,-101.87,78.38,74.26,-0.97,0.64
58,2.74,57,10,0.501,-4.65,-101.37,77.92,74.22,-1.0,0.5
59,2.78,58,9,0.691,-4.75,-101.74,77.23,74.29,-1.0,0.63
60,2.81,59,8,1.238,-5.01,-101.34,75.99,74.42,-1.01,0.46
61,2.84,60,7,0.773,-4.9,-100.85,75.21,74.56,-1.16,0.5
62,2.88,61,6,0.867,-4.65,-100.67,74.35,74.59,-1.16,0.49
63,2.91,62,5,0.438,-4.89,-100.6,73.91,74.44,-1.33,0.66
64,2.94,63,4,1.084,-4.8,-99.65,72.83,74.66,-1.42,0.51
65,2.98,64,3,0.807,-4.83,-98.84,72.43,74.4,-1.61,0.61
66,3.01,65,2,1.042,-4.67,-97.8,71.6,74.24,-1.81,0.56
67,3.04,66,28,3.740,-5.31,-100.66,75.34,75.64,-1.14,0.66
68,3.08,67,27,1.886,-5.07,-101.65,77.23,76.5,-0.77,0.74
69,3.11,68,26,0.347,-5.37,-101.39,77.31,76.15,-1.02,0.63
70,3.15,69,25,1.120,-5.63,-100.49,76.19,76.24,-1.07,0.74
71,3.18,70,24,3.275,-5.54,-97.21,75.06,76.1,-1.57,0.53
72,3.21,71,23,2.782,-5.37,-94.45,72.27,75.52,-2.04,0.59
73,3.25,72,22,3.188,-5.41,-91.26,70.51,75.02,-2.7,0.62
74,3.28,73,21,3.561,-5.16,-87.7,68.28,74.65,-3.25,0.77
75,3.31,74,20,3.026,-5.23,-84.67,66.92,74.4,-3.54,0.75
