action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.87,1230,50,,-4.72,-101.3,88.77,77.53,-2.6,0.42
2,0.90,1231,49,0.366,-4.79,-101.16,88.4,77.68,-2.56,0.51
3,0.94,1232,48,0.252,-4.65,-101.31,88.27,77.93,-2.63,0.55
4,0.97,1233,47,0.785,-4.83,-100.81,87.49,78.0,-2.74,0.43
5,1.00,1234,46,0.833,-5.28,-101.28,88.32,77.79,-2.66,0.32
6,1.04,1235,45,0.947,-5.2,-102.23,88.62,78.06,-2.5,0.54
7,1.07,1236,44,1.034,-4.86,-101.19,88.18,78.0,-2.6,0.32
8,1.10,1237,43,0.343,-5.2,-101.05,88.42,77.98,-2.5,0.54
9,1.14,1238,42,0.719,-5.21,-101.77,88.03,78.04,-2.63,0.39
10,1.17,1239,41,0.940,-4.88,-100.83,87.78,78.14,-2.63,0.51
11,1.20,1240,40,1.100,-4.99,-101.27,88.88,78.14,-2.55,0.48
12,1.24,1241,39,0.526,-5.33,-101.14,88.36,78.18,-2.52,0.31
13,1.27,1242,38,0.705,-5.32,-101.5,89.06,78.15,-2.52,0.32
14,1.30,1243,37,0.414,-5.37,-101.22,88.65,78.08,-2.55,0.39
15,1.34,1244,36,0.418,-5.33,-101.63,88.61,78.24,-2.61,0.52
16,2.27,1245,49,2.356,-4.94,-102.02,88.92,75.89,-1.95,0.79
17,2.31,1246,48,0.264,-5.21,-101.84,88.93,75.77,-1.94,0.82
18,2.34,1247,47,0.157,-5.08,-101.99,89.02,75.7,-1.93,0.76
19,2.38,1248,46,0.230,-5.22,-102.16,89.05,75.47,-1.89,0.8
20,2.41,1249,45,0.475,-5.48,-102.07,88.57,75.54,-1.89,0.78
21,2.44,1250,44,0.217,-5.45,-102.29,88.55,75.48,-1.91,0.82
22,2.48,1251,43,0.179,-5.52,-102.25,88.53,75.3,-1.83,0.7
23,2.51,1252,42,0.249,-5.43,-102.49,88.78,75.35,-1.85,0.79
24,2.54,1253,41,0.492,-5.33,-102.0,88.72,75.03,-1.81,0.72
25,2.58,1254,40,0.448,-5.28,-102.44,88.79,74.98,-1.85,0.77
26,2.61,1255,39,0.324,-5.43,-102.12,88.64,74.75,-1.87,0.68
27,2.64,1256,38,0.364,-5.54,-102.36,88.78,74.39,-1.9,0.7
28,2.68,1257,37,0.244,-5.45,-102.16,89.02,74.19,-1.98,0.57
29,2.71,1258,36,0.779,-5.7,-102.25,88.24,73.67,-1.95,0.61
30,2.74,1259,35,0.458,-5.59,-102.3,88.7,73.44,-1.96,0.59
31,2.78,1260,34,0.210,-5.78,-102.39,88.62,73.23,-2.0,0.68
32,2.81,1261,33,0.180,-5.96,-102.54,88.55,73.12,-1.93,0.65
33,2.84,1262,32,0.562,-5.4,-102.17,88.29,72.59,-1.74,0.5
34,2.88,1263,31,0.437,-5.53,-101.96,88.01,72.15,-1.69,0.49
35,2.91,1264,30,0.523,-5.52,-101.84,88.04,71.63,-1.71,0.41
