action_n,t,step,queue,dmax,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
1,0.77,536,50,,-29.01,-3.05,-20.74,84.58,-8.29,4.56
2,0.80,537,49,1.770,-29.84,-3.42,-18.97,85.16,-8.63,4.44
3,0.84,538,48,0.814,-30.47,-4.23,-19.46,84.35,-8.89,4.58
4,0.87,539,47,1.004,-31.47,-4.72,-18.83,84.83,-8.96,4.39
5,0.90,540,46,2.301,-32.39,-4.72,-16.53,84.83,-9.17,4.12
6,0.94,541,45,0.866,-32.85,-5.58,-16.28,84.62,-9.07,4.07
7,0.97,542,44,1.537,-33.4,-4.84,-14.75,84.69,-9.0,3.73
8,1.00,543,43,1.014,-34.41,-5.67,-14.08,84.91,-8.93,3.48
9,1.04,544,42,1.019,-35.37,-6.69,-13.2,84.92,-8.72,3.43
10,1.07,545,41,2.223,-35.78,-6.85,-10.97,84.8,-8.63,3.35
11,1.10,546,40,1.064,-36.72,-7.92,-10.0,84.71,-8.58,3.09
12,1.14,547,39,2.351,-37.46,-8.3,-7.65,84.79,-8.44,3.46
13,1.17,548,38,0.776,-37.64,-8.93,-6.87,84.43,-8.26,3.48
14,1.20,549,37,1.408,-37.87,-9.2,-5.46,84.65,-8.07,3.55
15,1.24,550,36,0.950,-38.55,-10.01,-4.51,84.6,-7.99,3.58
16,1.27,551,35,1.340,-38.81,-10.28,-3.18,84.42,-7.91,3.63
17,1.30,552,34,1.870,-39.32,-10.25,-1.3,84.07,-7.52,3.81
18,1.34,553,33,0.626,-39.92,-10.88,-0.83,83.84,-7.3,3.61
19,1.37,554,32,0.815,-40.4,-10.89,-0.02,83.53,-6.8,3.74
20,1.40,555,31,1.959,-40.9,-10.84,1.94,82.92,-6.07,3.81
21,1.44,556,30,1.484,-41.36,-11.27,3.43,81.92,-5.36,3.96
22,1.47,557,29,0.711,-41.35,-11.67,4.14,81.24,-5.19,3.96
23,1.51,558,28,1.285,-41.78,-11.46,5.42,80.2,-5.06,3.84
24,1.54,559,27,0.865,-41.7,-11.79,6.29,79.44,-5.3,4.13
25,1.57,560,26,1.401,-41.94,-11.03,7.69,78.73,-5.51,4.17
26,1.61,561,25,1.152,-42.36,-12.18,7.83,77.8,-5.7,4.12
27,1.64,562,24,1.259,-42.21,-10.92,8.16,77.35,-5.78,3.87
28,1.67,563,23,0.862,-42.74,-10.06,9.0,77.51,-5.9,4.07
29,1.71,564,22,0.690,-42.68,-9.89,8.31,77.16,-6.13,4.36
30,2.54,565,48,7.676,-41.99,-7.91,1.0,81.04,-4.65,12.03
31,2.58,566,47,2.776,-41.76,-7.42,0.51,81.2,-4.43,14.81
32,2.61,567,46,2.944,-41.99,-7.23,0.27,81.39,-4.21,17.75
33,2.64,568,45,2.884,-42.27,-6.73,0.56,81.55,-3.98,20.64
34,2.68,569,44,2.418,-42.18,-6.9,1.04,81.73,-3.62,23.06
35,2.71,570,43,1.415,-42.33,-6.54,0.47,81.89,-3.37,24.47
36,2.74,571,42,1.405,-42.4,-6.22,1.01,81.97,-2.69,25.88
37,2.78,572,41,0.901,-42.51,-6.33,0.34,82.0,-2.21,26.78
38,2.81,573,40,1.244,-42.75,-5.77,1.04,82.22,-1.37,28.02
39,2.84,574,39,1.033,-42.65,-4.87,0.89,82.22,-0.51,29.05
40,2.88,575,38,1.224,-42.73,-4.13,0.89,82.36,0.42,30.28
41,2.91,576,37,1.236,-42.84,-4.41,0.77,82.3,1.26,31.51
42,2.94,577,36,1.268,-42.8,-3.7,0.95,82.4,2.53,32.71
43,2.98,578,35,1.009,-43.2,-3.73,1.96,82.23,3.17,33.67
44,3.01,579,34,0.763,-42.91,-4.13,1.62,81.98,3.85,34.43
45,3.04,580,33,0.671,-43.12,-3.72,1.45,81.81,4.25,35.11
46,3.08,581,32,0.449,-43.46,-3.79,1.0,81.91,4.61,35.17
47,3.11,582,31,0.651,-43.19,-3.26,0.86,81.26,4.62,35.7
48,3.14,583,31,2.354,-44.37,-4.29,2.58,81.15,5.22,33.35
49,3.18,584,30,0.354,-44.46,-4.64,2.72,81.09,5.48,33.44
50,3.21,585,29,0.615,-44.48,-4.34,2.1,80.96,5.62,33.57
51,3.24,586,28,0.646,-44.71,-3.96,2.75,80.86,5.81,33.48
52,3.28,587,27,0.760,-44.6,-3.75,1.99,80.68,5.87,33.58
53,3.31,588,26,0.476,-44.66,-3.27,1.89,80.38,6.05,33.61
54,3.34,589,25,0.776,-44.64,-2.49,1.49,80.04,6.09,33.73
55,3.38,590,24,0.643,-44.78,-2.05,2.13,79.51,6.15,34.09
56,3.41,591,23,1.288,-45.02,-1.28,0.84,79.08,6.18,34.45
57,3.45,592,22,0.767,-44.87,-0.71,1.61,78.48,6.13,34.82
58,3.48,593,21,0.897,-44.89,0.19,1.77,77.82,6.2,35.4
59,3.51,594,20,0.831,-44.83,0.69,0.94,77.24,6.09,35.63
60,3.55,595,19,0.821,-44.93,1.51,0.95,76.75,6.12,35.83
61,3.58,596,18,0.892,-45.17,1.83,0.06,76.41,6.11,35.87
62,3.61,597,17,1.471,-45.06,3.31,-0.1,76.04,6.11,35.98
