episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,0,0,1,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-5.374895095825195,-101.12785339355469,88.0634765625,75.01786041259766,-1.019322395324707,1.4422571659088135
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,1,1,2,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-5.443014144897461,-100.90541076660156,88.22920227050781,75.20063781738281,-1.0019073486328125,1.4305610656738281
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,2,2,3,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-5.400257110595703,-100.87811279296875,87.80404663085938,75.18046569824219,-0.9863176345825195,1.4328722953796387
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,3,3,4,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-5.88916015625,-100.46971130371094,88.17243957519531,75.25651550292969,-1.0458431243896484,1.1533596515655518
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,4,4,5,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-6.155464172363281,-100.86500549316406,88.15286254882812,75.41323852539062,-1.0418758392333984,1.293339490890503
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,5,5,6,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-6.770498275756836,-101.0167007446289,87.9376220703125,75.42906188964844,-1.0520038604736328,1.117049217224121
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,6,6,7,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-7.3803863525390625,-101.0133056640625,87.40458679199219,75.36402893066406,-1.083634376525879,1.1603357791900635
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,7,7,8,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-7.990716934204102,-100.99405670166016,87.88713073730469,75.54823303222656,-0.9703531265258789,1.0764955282211304
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,8,8,9,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-8.867876052856445,-101.07064056396484,87.65737915039062,75.576904296875,-1.029648780822754,1.159632682800293
082_bag,put the bag on the tray,1,1,0,0.0,1788428558.3947098,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,9,9,10,-5.0989010989010985,-101.93406593406593,92.08791208791209,73.75824175824175,-1.098901098901099,1.2328767123287672,-9.599929809570312,-101.1530532836914,87.69038391113281,75.63774871826172,-1.0551261901855469,1.1377482414245605
