episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,0,0,1,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.420658111572266,-101.1255874633789,89.09243774414062,70.98693084716797,-0.34258365631103516,0.8663016557693481
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,1,1,2,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.374422073364258,-101.66374969482422,88.64341735839844,70.2208023071289,-0.29900550842285156,0.8984006643295288
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,2,2,3,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.304227828979492,-101.85992431640625,89.26762390136719,69.46601104736328,-0.3351593017578125,0.9857120513916016
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,3,3,4,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.36602783203125,-101.73416137695312,88.95404052734375,68.58570098876953,-0.39818477630615234,0.9036115407943726
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,4,4,5,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.365110397338867,-102.15479278564453,88.83900451660156,68.13577270507812,-0.36229801177978516,0.9053109884262085
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,5,5,6,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.3156280517578125,-101.96723937988281,88.63072204589844,67.40592193603516,-0.3005867004394531,0.8457576632499695
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,6,6,7,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.282052993774414,-102.32282257080078,89.198486328125,67.03314208984375,-0.25172901153564453,0.8328855633735657
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,7,7,8,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.462453842163086,-101.99674987792969,88.63459777832031,66.6020736694336,-0.3034248352050781,0.8319753408432007
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,8,8,9,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.274839401245117,-102.33670806884766,88.45283508300781,66.10173797607422,-0.3338613510131836,0.9731107950210571
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,9,9,10,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.279668807983398,-102.04788208007812,89.01506042480469,65.73653411865234,-0.3346700668334961,0.7688808441162109
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,10,10,11,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.469175338745117,-102.29281616210938,88.80360412597656,65.32014465332031,-0.4134044647216797,0.7078076004981995
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,11,11,12,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.320159912109375,-101.64920806884766,88.26924133300781,65.0079574584961,-0.3753070831298828,0.7373595833778381
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,12,12,13,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.384702682495117,-101.42001342773438,88.17889404296875,64.79016876220703,-0.40967464447021484,0.8354304432868958
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,13,13,14,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.557092666625977,-101.44850158691406,87.88592529296875,64.50648498535156,-0.35938262939453125,0.8372881412506104
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,14,14,15,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.489316940307617,-101.86175537109375,88.24386596679688,64.21167755126953,-0.31970977783203125,0.9284115433692932
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,15,15,16,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.710151672363281,-101.45703887939453,87.8514404296875,64.26175689697266,-0.3847169876098633,0.8058667778968811
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,16,16,17,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.68504524230957,-101.612060546875,87.44390869140625,64.0155258178711,-0.3138723373413086,0.7766610383987427
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,17,17,18,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.621513366699219,-101.22687530517578,87.33584594726562,64.07467651367188,-0.28942203521728516,0.7967599630355835
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,18,18,19,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.628242492675781,-101.74771881103516,87.66714477539062,64.12445831298828,-0.2938194274902344,0.8700276613235474
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,19,19,20,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.563053131103516,-102.18065643310547,87.474609375,64.15170288085938,-0.2668018341064453,0.7296038269996643
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,20,20,21,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.745349884033203,-101.94303131103516,87.04096984863281,64.39593505859375,-0.3092985153198242,0.8608985543251038
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,21,21,22,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.723804473876953,-102.1800765991211,86.55484008789062,64.39605712890625,-0.3203287124633789,0.7197864651679993
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,22,22,23,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.6159820556640625,-102.10095977783203,85.81648254394531,64.82035064697266,-0.35384082794189453,0.7445874810218811
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,23,23,24,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.64300537109375,-102.23052978515625,85.32177734375,65.1291275024414,-0.3121042251586914,0.7829223871231079
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,24,24,25,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.854188919067383,-102.09208679199219,85.45262145996094,65.32203674316406,-0.2605161666870117,0.7680789232254028
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,25,25,26,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.63020133972168,-102.1041488647461,85.26675415039062,65.51998138427734,-0.2716197967529297,0.7906377911567688
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,26,26,27,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.553920745849609,-101.774658203125,84.46652221679688,65.46119689941406,-0.2501668930053711,0.7542880177497864
071_box,put the box on the tray,1,1,0,0.0,1788427799.2199354,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,27,27,28,-4.923076923076923,-101.93406593406593,91.82417582417582,74.72527472527473,-0.3956043956043956,1.1643835616438356,-5.842046737670898,-102.14268493652344,84.53231811523438,65.52899932861328,-0.2575874328613281,0.8168312907218933
