episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,0,0,1,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-3.861845016479492,-101.9504623413086,88.35758972167969,75.12583923339844,-1.112640380859375,1.0209529399871826
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,1,1,2,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-3.78338623046875,-101.38468170166016,88.22518920898438,74.97484588623047,-1.0921697616577148,0.9605275392532349
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,2,2,3,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-3.840486526489258,-102.3812484741211,88.50057983398438,74.97038269042969,-1.045607566833496,0.9688059091567993
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,3,3,4,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-3.9020957946777344,-101.83139038085938,88.45127868652344,74.8878402709961,-1.0619268417358398,0.9709886312484741
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,4,4,5,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.046421051025391,-101.80926513671875,88.76048278808594,74.54078674316406,-1.114694595336914,0.9257211089134216
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,5,5,6,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.188621520996094,-102.14460754394531,88.97785949707031,74.39360809326172,-1.0686120986938477,0.941652238368988
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,6,6,7,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.039806365966797,-102.07148742675781,88.76490783691406,73.86540222167969,-1.0072345733642578,0.9339527487754822
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,7,7,8,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.087743759155273,-101.76860046386719,89.05052185058594,73.67985534667969,-1.1034631729125977,0.9015945792198181
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,8,8,9,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.048866271972656,-101.8674087524414,89.11656188964844,73.30268859863281,-1.0695343017578125,0.7896478772163391
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,9,9,10,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.216684341430664,-102.09683227539062,89.11994934082031,73.1947021484375,-1.0071678161621094,0.8374336957931519
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,10,10,11,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.320331573486328,-102.2907485961914,88.48516845703125,73.19530487060547,-1.0307674407958984,0.9066758751869202
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,11,11,12,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.3072967529296875,-101.57819366455078,88.81353759765625,73.03073120117188,-0.9727811813354492,0.8082969784736633
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,12,12,13,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.403057098388672,-101.8458251953125,88.92439270019531,72.95199584960938,-1.0378189086914062,0.876514196395874
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,13,13,14,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.206926345825195,-102.39644622802734,88.72837829589844,72.66307830810547,-0.9507551193237305,0.8399233222007751
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,14,14,15,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.457466125488281,-102.23624420166016,88.91450500488281,72.62853240966797,-1.0046110153198242,0.7817348837852478
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,15,15,16,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.582597732543945,-101.86210632324219,88.43734741210938,72.60930633544922,-1.0508403778076172,0.8632140159606934
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,16,16,17,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.663663864135742,-102.24469757080078,89.0394287109375,72.39833068847656,-1.069997787475586,0.8743686676025391
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,17,17,18,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.637046813964844,-102.1056900024414,88.25123596191406,72.35133361816406,-1.0898513793945312,0.8082449436187744
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,18,18,19,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.707113265991211,-102.34069061279297,88.14439392089844,72.35807800292969,-1.0315237045288086,0.8636378049850464
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,19,19,20,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.569972991943359,-102.08863067626953,88.38641357421875,72.19793701171875,-1.0235681533813477,0.7985996007919312
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,20,20,21,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-5.038976669311523,-102.01544189453125,88.41500854492188,72.1709976196289,-1.031097412109375,0.7345449328422546
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,21,21,22,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.943511962890625,-102.39256286621094,88.08476257324219,72.278076171875,-1.0921850204467773,0.7926377654075623
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,22,22,23,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-4.944953918457031,-102.00398254394531,87.84233093261719,72.3059310913086,-1.0410699844360352,0.7752059102058411
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,23,23,24,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-5.2196044921875,-102.25825500488281,87.63192749023438,72.22480773925781,-1.0468549728393555,0.8237277865409851
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,24,24,25,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-5.304037094116211,-102.21672058105469,87.70191955566406,72.43426513671875,-1.0181283950805664,0.5393463969230652
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,25,25,26,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-5.590595245361328,-102.89038848876953,87.44328308105469,72.5575180053711,-1.0184268951416016,0.6240385174751282
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,26,26,27,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-5.863065719604492,-102.51951599121094,86.98159790039062,72.4962158203125,-1.0515060424804688,0.6544954180717468
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,27,27,28,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-6.0386962890625,-102.9194564819336,87.05531311035156,72.5337905883789,-1.0467710494995117,0.6137410402297974
012_bag,put the bag on the tray,1,1,0,0.0,1788423591.2346601,00000_front_put_the_bag_on_the_tray.png,00000_wrist_put_the_bag_on_the_tray.png,recap.png,50,28,28,29,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-6.2660369873046875,-103.24066925048828,87.51866149902344,72.52824401855469,-1.156747817993164,0.7428349256515503
012_bag,put the bag on the tray,2,0,0,1.946,1788423593.1886728,00001_front_put_the_bag_on_the_tray.png,00001_wrist_put_the_bag_on_the_tray.png,recap.png,50,0,28,30,-4.131868131868132,-101.84615384615384,91.82417582417582,74.9010989010989,-1.2747252747252746,0.8904109589041096,-11.710241317749023,-102.96133422851562,87.48085021972656,73.82943725585938,-1.3491480350494385,0.525950014591217
