episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,0,0,1,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-4.767139434814453,-101.030029296875,87.86691284179688,76.2538070678711,-0.5804738998413086,0.9484350681304932
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,1,1,2,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-5.401147842407227,-101.05354309082031,87.66304016113281,76.53494262695312,-0.6733779907226562,0.9703205227851868
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,2,2,3,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-5.655830383300781,-100.73865509033203,87.53472900390625,76.50630187988281,-0.5557498931884766,0.905528724193573
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,3,3,4,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-6.002290725708008,-101.33211517333984,88.10232543945312,76.81399536132812,-0.6576995849609375,0.7543124556541443
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,4,4,5,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-6.250362396240234,-101.353515625,88.34867858886719,76.61726379394531,-0.6263875961303711,0.8422356247901917
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,5,5,6,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-7.006612777709961,-101.60306549072266,87.81939697265625,77.03199768066406,-0.5948753356933594,0.9261099100112915
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,6,6,7,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-7.2313995361328125,-101.2022705078125,88.06794738769531,76.85161590576172,-0.6439085006713867,0.8934893608093262
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,7,7,8,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-7.8223876953125,-101.42301940917969,88.17384338378906,77.05844116210938,-0.6337442398071289,0.6857883334159851
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,8,8,9,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-8.574808120727539,-101.82767486572266,88.24652099609375,76.96098327636719,-0.6474628448486328,0.6673495173454285
059_roll,put the roll on the tray,1,1,0,0.0,1788427125.2982771,00000_front_put_the_roll_on_the_tray.png,00000_wrist_put_the_roll_on_the_tray.png,recap.png,50,9,9,10,-4.21978021978022,-101.93406593406593,92.0,74.9010989010989,-0.9230769230769231,0.821917808219178,-9.412952423095703,-101.45489501953125,88.14759826660156,77.13114166259766,-0.6365776062011719,0.5873297452926636
