episode_dir,task,chunk_id,must_go,input_timestep,input_elapsed,unix_ts,front_img,wrist_img,recap_img,returned_len,exec_index,exec_timestep,exec_action_n,in_shoulder_pan.pos,in_shoulder_lift.pos,in_elbow_flex.pos,in_wrist_flex.pos,in_wrist_roll.pos,in_gripper.pos,act_shoulder_pan.pos,act_shoulder_lift.pos,act_elbow_flex.pos,act_wrist_flex.pos,act_wrist_roll.pos,act_gripper.pos
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,0,0,1,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-4.005617141723633,-100.58993530273438,87.83830261230469,75.98545837402344,-0.9884099960327148,0.8699469566345215
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,1,1,2,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-4.01237678527832,-101.0143051147461,87.62193298339844,76.071533203125,-0.95233154296875,0.8537173867225647
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,2,2,3,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-4.159091949462891,-100.7845230102539,87.97021484375,76.34941864013672,-0.9203872680664062,0.8509558439254761
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,3,3,4,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-4.890726089477539,-101.47959899902344,87.35025024414062,76.14728546142578,-0.8578262329101562,0.9798022508621216
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,4,4,5,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-5.321012496948242,-101.03145599365234,87.69743347167969,76.25846862792969,-0.8788976669311523,0.9117539525032043
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,5,5,6,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-6.055294036865234,-101.57805633544922,87.87306213378906,76.23576354980469,-0.8799848556518555,0.9240663051605225
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,6,6,7,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-6.828149795532227,-101.35577392578125,87.14564514160156,76.42740631103516,-0.7779655456542969,0.8730271458625793
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,7,7,8,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-7.463764190673828,-101.51123046875,88.09864807128906,76.34368896484375,-0.758509635925293,0.8091264963150024
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,8,8,9,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-8.300395965576172,-101.64730072021484,88.21963500976562,76.440673828125,-0.7994308471679688,0.7630857825279236
057_box,put the box on the tray,1,1,0,0.0,1788427025.7419815,00000_front_put_the_box_on_the_tray.png,00000_wrist_put_the_box_on_the_tray.png,recap.png,50,9,9,10,-4.3076923076923075,-101.93406593406593,91.91208791208791,74.9010989010989,-1.2747252747252746,0.821917808219178,-9.122589111328125,-101.20740509033203,88.07632446289062,76.3883056640625,-0.7918243408203125,0.7870434522628784
